Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam
CELEBRATIONS,"<p>                   Penpal^<br></p><p>      Uno de mis favoritos es la Navidad. Me gusta navidad porque la clima es perfecto. Durante la mayoria de la tiempo donde yo vivo la clima es muy caliente. Pero durante la tiempo de navidad es perfecto. Tambien me gusta que no necisitan ir a escuela por mucho tiempo durante la navidad. Tienen como uno a dos semanas sin escuela. </p><p>      No hacen mucho en esta dia. Solamente hacen las reglas^ toman tiempo con mi familia^ y miran peliculas. Pero para las cosas que si hacen^ es muy divertido. Me encanta mirando los personas abriendo sus reglas de yo. Mucho de la tiempo los personas le encanta su reglas de yo. </p><p>      Mi favorito Pelicula que mirar en esta dia es Elf. Me encanta porque es muy chistoso y mucho de mi familia le encanta tambien. Tambien le gusta la comida que comas durante los peliculas. Comen maiz y differentes dulces que agarran con mis reglas. <br></p>",B1,3352757,31,B4351079,"Your penpal from Buenos Aires wants to learn more about your culture. He asked you to tell him all about your favorite holiday or event and how you celebrate it.  Write a letter to your penpal in which you describe your favorite holiday or event. Include lots of information about what you do on that day or during the event and why you enjoy it.  ",I,1,I5,,4249,,,,One-way immersion,Foreign Language,2021-05-20
CELEBRATIONS,"<p>Mi favorito evento es^ la Dia de Navidad porque se agarra muchos regalos. Tambien se tiene un muy delisioso cena. Se tiene la pollo^ unos papas^ y mucho mas. Tambien en la manana se ir a la iglesia para celebrar la navidad. Cuando termina de hacer los regalos^ nosotros se juegen con nosotros jugetes.</p>",B1,3352761,20,C4351083,"Your penpal from Buenos Aires wants to learn more about your culture. He asked you to tell him all about your favorite holiday or event and how you celebrate it.  Write a letter to your penpal in which you describe your favorite holiday or event. Include lots of information about what you do on that day or during the event and why you enjoy it.  ",I,1,I4,I-MF,3282,,,,One-way immersion,Foreign Language,2021-05-20
ENTERTAINMENT,"<p>Hola^</p><p>Yo no veo el television mucho^ pero otras personas veo muchos. Asi que^ yo no se que personas en Seattle gustan. ¿Brooklen 99? ¿Parks and Rec possibalmente? yo no se. Asi que^ me gusta YouTube mucho^ porque tiene muchas bromas y adorible animales.  Normialmente^ yo veo YouTube en la noche.</p>",A2,3651881,41,H4674627,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,N4,,3911,,,,Traditional classroom,Foreign Language,2021-05-20
CELEBRATIONS,"<p>El evento favorito de yo y mi familia es la Navidad. Nos gustamos Navidad porque es un tiempo de familia y felicidades que es unico a este tiempo del año. Durante Navidad^ tenemos algunas tradiciones que hace que este tiempo es mas feliz y emocionante. Nos gustemos ir a un lugar y escoger el arbol de Navidad mas verde my mas bonito que podemos y cuando ponemos el la sala^ toda mi familia decoramos el arbol con ornamentos de todos colores y tamaños. Este tradicion es muy divertido porque toda mi familia esta feliz y estamos juntos haciendo algo. Tambien^ todos los años^ en la dia antes de navidad^ yo y mi hermno escojemos un regalo para abrir. Todo el tiempo el regalo es pijamas para que podemos poner las pijamas y dormir para ese noche. En navidad^ nosotros abrimos todos los regalos en la mañana^ vamos a iglesia^ y cuando terminemos^ cocinemos un desayuno delicioso para comer.</p>",B1,3352769,48,L4351091,"Your penpal from Buenos Aires wants to learn more about your culture. He asked you to tell him all about your favorite holiday or event and how you celebrate it.  Write a letter to your penpal in which you describe your favorite holiday or event. Include lots of information about what you do on that day or during the event and why you enjoy it.  ",I,1,I5,,3389,,,,One-way immersion,Foreign Language,2021-05-20
CELEBRATIONS,"<p style=|text-align: left;|>            Hola^  </p><p style=|text-align: left;|>Mi favorito holiday de mi culture es Hanukah porque es un holiday por mi y mi familia get together por siete dias y host un celebracion. Mis primos y yo receive presents los siete dias. Every dia nosotros light un candle on un menorah y let la candle burn out.</p>",B1,3352773,30,M4351095,"Your penpal from Buenos Aires wants to learn more about your culture. He asked you to tell him all about your favorite holiday or event and how you celebrate it.  Write a letter to your penpal in which you describe your favorite holiday or event. Include lots of information about what you do on that day or during the event and why you enjoy it.  ",I,1,I1,I-MM,3282,,,,One-way immersion,Foreign Language,2021-05-20
FAMILY,"<p>Hola Amiga^</p><p>Yo muy emocionado por tu visitar! En mi familia les gustan cena. Comer pasta^ ensalada^ carne^ patatas^ verduras^ y mas. Es deliciosos y muy divertido. Mi familia les gustan camino tambien. Nosotros caminamos mucho y hablar. </p>",B2,3389355,38,M4389161,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.  Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family. ",I,1,I1,I-MM,3252,,,,Traditional classroom,Foreign Language,2021-05-20
FAMILY,"<p>En mi familia^ pasamos mucho tiempo con todos. Nosotros esquiamos en las montanas^ montamos bicicletas^ vamos a acampar en las montanas^ caminar en las montanas. Nos gustamos las montanas. Hicimos mucho con todos. Muchos familias en Estados Unidos pasa tiempo. Ellos van a nadar^ mirar peliculas^ y visitar otras paises. </p>",B2,3389315,37,W4389121,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.  Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family. ",I,1,I5,,4314,,,,Traditional classroom,Foreign Language,2021-05-20
CLUBS,"<p>Hola!</p><p>Soy una estudiante de España y quiero empiezar un club en su escuela. Mi amiga de los Estados Unidos dijé que le pedió permise al principal para organizar un club en este escuela. El club que yo quiero organizar es un club de culturas. Yo siento que no hay mucha influenica de culturas extranajeras en este país. Ojala que mis comparneros y yo podamos traer más tradiciones y custombres a la escuela. Cada semana los membarios jugarán juegos^ cocinarán comida^ y hablarán de una cultura nueva. Habrá bocadillos cada reuníon.</p><p>Este club va a ayudar los estudiantes en el futuro porque ellos tangan los rescursos y la informacÍon sobre personas diferentes y países differentes. Espero que tenga mucho éxito en el futuro y más personas tengan la opportunidad para participar. He hecho oranganizones nuevas en el pasado y tengo la expierencía. Apredner sobre nuevas culuturas es importante porque hacerlo un mejor citizano del mundo. Escuelas americanas necesitan incluyer más clases y rescursos de otras regÍones del mundo como Sudamerica y Africa. Este club es muy importante a mi y ojala que usted pueda ayudame. Gracias por su tiempo.<br></p><p><br></p>",B2,3578439,29,R4593096,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,A,A-MF,4138,,,,Traditional classroom,Foreign Language,2021-05-20
CLUBS,"<p>El proyecto que mis amigos y yo queremos hacer es de cosina.<br></p><p>Es un proyecto donde estaremos ayudando a que los demas puedan aprender a como cosinar y tener una vida mas sana porque lo que mi grupo y yo queremos es que las personas dejen de comer lo que son comidad grasosas  y puedan tener una dieta controlada ya que eso ayudaria con un gran porcentaje de personas obesas o que no tienen una buena dieta ya que con eso podemos ayudad con los diferentes tipos de enfermedades que las personas tienen.</p>",B2,3575449,25,D4589640,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I4,A-NE,4145,,,,Heritage learner,Heritage Language,2021-05-20
CLUBS,"<p>Hola penpal ^ como estás usted?</p><p>  Tengo unás ideás de groupo. Lo que puedas haces es un groupo de fútbol ó de auydar a la escuela. Tambien puedes hace un groupo de hacer cosas buenas.&nbsp;Tambien lo que puedes haces es un groupo de bailar or cosas a si. A mas cosas que puedes hacer por no se que ^ por hacens son unás ideás.</p><p>       Desde ^ Dafne </p>",B2,3674994,51,C4700472,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I1,A-NE,4145,,,,Traditional classroom,First Language,2021-05-20
CLUBS,"<p>Hola principal John soy emely y tu quiero preguntar algo. Podemos comensar un club para los niños que nececitan ayuda para el tarbajo de escuela. Osi hacemos el club eso lo va a ayudar mucho a Los niños para que pasan los classes que tienen. Esto va ayudar mucho para los maestros y para los niños y tambien para to padres. Ahi niños que nesecitan un lugar qieto y que reciben ayuda cuando nesecitan. Porfavor principal john este club va a ayudar mucho y te voy a enseñar.</p>",B2,3674990,52,R4700468,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I3,A-NE,3282,,,,Traditional classroom,First Language,2021-05-20
FOOD,"<p>Yo como pasta^ verdudas^ y tembien como fruta. Me gusta comer amburgesas y eso es mi favorito cosa de comer. </p>",A1,3621349,28,X4639754,"Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.  Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible. ",N,1,I1,,4341,,,,Heritage learner,Heritage Language,2021-05-20
FOOD,"<p>Hola^ aqui en Louisiana nosotros comemos crawfish^ bisteak^ y gumbo. Hay mucho mas que los personas de Louisiana comen pero eso es el major. A mi me como crawfish y gumbo durante el verano y come bisteak todo el año. </p>",A1,3650614,26,Z4673229,"Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.  Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible. ",N,1,N4,,4427,,,,Traditional classroom,Foreign Language,2021-05-20
CLUBS,"<p>Muy estimado^</p><p>Hoy les escribo sobre algo que podría hacer de la escuela un lugar mucho mejor. He hablado con muchos estudiantes y me han dicho que quieren empezar un club. Este club se basará en los derechos humanos. Muchos estudiantes sienten que hay mucha violencia en el mundo debido a que las personas no tienen los mismos derechos. Este club puede ayudar a los estudiantes de la escuela a sentirse como si tuvieran un voz. Los estudiantes no quieren participar en la violencia que está suciendo ahora mismo pero quieren poder ayudar de manera positiva. Este club les ayudará a hacer eso. </p><p>Este club puede conocer una vez cada semana. Es esta reunión los miembros del club prepararán discursos y materiales de protesta. Luego^ cada fin de semana viajarán a una cuidad diferente y participaran en una protesta pacifica. </p><p>Por favor^ considere ayudarnos a empezar este club^ ya que tendrá un gran impacto en la escuela. Si tiene algunas preguntas^ por favor pregunteme. Espero que tengas un buen dia. </p><p>Gracias por toda tu ayuda^</p><p>Dakota Einerwold </p>",B2,3679901,66,H4705712,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,A,A-MM,4341,,,,Traditional classroom,Foreign Language,2021-05-20
CLUBS,"<p>Buenas tardes^ Señor Dumas</p><p>Le estoy escribiendo porque le queria propocer una idea. Yo con algunos de los estudiantes de nuestra escuela^ hemos pensado y queremos empesar un club de recyclar. Con este club podemos salvar a nuestro planeta. Yo y los estudiantes estabamos pensando que no fuera tan mal idea llenar todas las clases con safacones de recyclo. Si logramos hacer esto para la escuela podemos empesar salir a recojer basura en la playa de nuestra ciudad durante classes! </p><p><br></p><p><br></p>",B2,3682336,55,Y4708270,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I4,A-NE,3888,,,,Traditional classroom,First Language,2021-05-20
CLUBS,"<p>Buenos Días^</p><p>Hola Señor^ los estudiantes de tu escuela quieren empieza un |club de voluntariado.| Los estudiantes conocen el club es positiva y ayudan la pueblo y la escuela. Un club de voluntariado ayudan otras y la natura. Ellos quieren voluntariado porque ellos pueden volver a communidad. Ellos hacen ayudan los hombres mayor^ ayudan proyectos^ limpio los parques.</p><p><br></p><p>El club hay una positiva efecto de la communidad en la escuela y el pueblo porque los estudiantes es ayudan ortos. Estudiantes en el club hace mas proyectos. Un proyecto es leer para los niños con no libros en el casa. Un otro proyecto es limpio el parque y la playa. Los estudiantes tambien plantaron los flores. Un otro proyecto es canta con los hombres mayor en el center de mayor. El club de voluntariado es muy benefical.</p><p>Gracias Señor^</p><p>Sky</p><p><br></p>",B2,3522598,53,H4530211,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I3,A-NE,3354,,,,Traditional classroom,Foreign Language,2021-05-20
CLUBS,"<p>Hola Directora! <br></p><p>Cómo esta? Le escribo porque me gustaria pregentarle algo. Me gustari empenzar un club donde limpiamos la cuidad y la escuela me gustaria saber si le gusta la idea. Lo que vamos acer es limpiar toda la basura que estan en las calles para que nuestra cuidad se vea mas limpia y bonita. Tambien limpiar nuestra escuela para que estemos aprendiendo en un lugar limpio.Nos gustaria empenzar este club porque es muy importante limpiar toda la basura para ayudar a nuestro planeta y mantener nuestra escuela en buenas condiciones. </p><p>Este club tendria un buen impacto en la escuela porque nos ayudaria sentirnos mejor porque estamos ayudando a nuestra escuela mantenerse un buenas condicions y tambien nuestro planeta. Unas actividades que podriamos acer son pintar nuestra escuela^ recojer la basura afura de la escuela^ limpiar las escuela^ plantar arboles^ recojer basura en la cuidad y poner mas basuras para que la gente no tire su basura al piso. Estas son unas de las muchas cosos que este nuevo club podriamos acer. Senora director le pido que me de permiso para empezar este club. </p><p>De^ Arianna Delgadillo </p><p>Para^ La Directora </p><p><br></p>",B2,3516938,50,Q4524016,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I5,A-MM,3768,,,,Traditional classroom,Foreign Language,2021-05-20
CLUBS,"<p>     Estimado el Principal del colegio^</p><p>Me llamo Jered Harris y quiero empezar </p>",B2,3516981,36,R4524060,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I4,A-NE,3907,,,,Traditional classroom,Foreign Language,2021-05-20
CLUBS,"<p>Director de la escuela los esudiantes quieren empiesar un club pero este club va a hacer un club donde los estudiantes que necesitan mas ayuda pueden ir. Este club puede tener un buen impacto para la escuela porque todos en la escuela pueden tener 10 en sus qualificaciones. Los activitades que van hacer es ser una presentacion para traer mas attencion a los estudiantes para que el club qruesca. </p>",B2,3516961,45,F4524039,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I1,A-NE,3768,,,,Traditional classroom,Foreign Language,2021-05-20
INSTRUCTIONS,"<p>Hola penpal^ </p><p>en mi clase de español tenemos que hacer un traste traditional de Cuba. Me gustaria si podrias recommendar unos trastes tuyos favoritos la receta y porque es importante en tu cultura^ gracias .</p>",B1,3608485,16,R4626028,"You have to make a traditional food or meal from Cuba for a project in your Spanish class. You decide to ask your penpal for help.  Write an email to your penpal in which you ask him many questions to learn how to prepare a dish and why it is important in his culture. ",I,1,I4,,3947,,,,One-way immersion,Unknown,2021-05-20
INSTRUCTIONS,"<p>                                                Querido Panpal^  Hola  como estas yo te queria preguntar unas cosas .  Yo estoy haciendo un proyecto en la classe de español para hacer comida tradicional de Cuba. ¿ Que es una de tus comidas tradicionales ? y ¿ Comó lo haces y que nececitas para hacer esa comida ? ¿Porque es tradicional  esa comida ?  ¿ Quales materiale nececitas para hacer la comida tradicional ? Muchisimas gracias por esto   from^ Estrella<br></p>",B1,3615666,21,H4633534,"You have to make a traditional food or meal from Cuba for a project in your Spanish class. You decide to ask your penpal for help.  Write an email to your penpal in which you ask him many questions to learn how to prepare a dish and why it is important in his culture. ",I,1,I4,,3886,,,,Two-way immersion,Heritage Language,2021-05-20
CLUBS,"<p style=|text-align: left;|>Querido director:                                                                                                                                                                                                                                                  11/05/2021</p><p style=|text-align: left;|><span style=|font-size: 1em;|>Le estoy escribiendo esta carta porque mis compa</span><span style=|font-size: 1em;|>ñeros y yo queremos empezar un club para despu</span><span style=|font-size: 1em;|>és de la escuela. Necesitamos que usted apruebe nuestra idea. El club se llama Diversidad. Lo queremos empezar porque nosotros pensamos que con los problemas que hay en el mundo^ es importante dejarle saber a todo mundo que unidos somos m</span><span style=|font-size: 1em;|>ás fuertes. </span></p><p style=|text-align: left;|>Este club nos abrirá muchas puertas al mundo. Podriamos recaudar dinero con kermeses o rifas y luego con las ganancias donarlos a organizaciones del mundo que tratan con minorias. También podriamos hacer ásembleas que enseñen la diversidad de todas las culturas del mundo. Esto enseñaría a la gente como respetar a las demás culturas. Ojalá que por favor consideré nuestra propuesta. <br></p>",B2,3655789,50,S4679052,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I5,A-MF,3545,,,,Traditional classroom,Heritage Language,2021-05-20
SCHOOL,"<p>¿Comó es tu escuela? ¿Es muy grande o pequeño? ¿Qúe es la clases?</p>",A2,3668186,13,F4692920,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,N3,I-SE,2278,,,,Traditional classroom,Foreign Language,2021-05-20
SCHOOL,"<p>Yo soy escribir tú como el Study Abroad trip de el Lima. ¿Como es un escuela gusta? ¿Es muy grande o pequino? ¿Es un muy stairs para un clase? ¿Que estudiantes en una clase? ¿Es una comida bueno o mal? Es no bueno aquí. </p>",A2,3668202,13,J4692936,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,N3,I-SE,3534,,,,Traditional classroom,Foreign Language,2021-05-20
SCHOOL,"<p>Como grande es tú escuela? Como estudiantes en tú clase? </p>",A2,3668198,22,L4692932,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,N3,I-SE,4456,,,,Traditional classroom,Foreign Language,2021-05-20
CLUBS,"<p>¡Hola Amiga! </p><p>Me da mucho gusto en saber que quieres comenzar un club en tú escuela^ es muy admirable que quieras iniciar halgo tan importante para no nada mas estudiantes pero la communidad. Tengo unas ideas en como puedes presentar este tema a tu directór. </p><p>Ejemplo:</p><p>Directór^ <br></p><p>Tengo esperanzas en que usted me puede ayudar a comenzar un club que yo creó es muy importante no nada mas para los estudiantes pero igual la communidad. Mi idea es comenzar un club de reciclaje. Creó que en verdad es un problema serió y que la gente necesita tomar acćion en esta situacion por qué se puede empeorar. Mi objectivo es ayudar a la communidad en algo qué puéde ser un crisis serió al medió ambiente. Podemos prevenir esto en la communidad igual que en la escuela con este club para advertir la gente de los daños potenciales a caúsa de los humanos. El mar ya esta comprometido y debajo mucho riesgo por causas humanas y por el plasticó que se bota en el mar la vida aquatica esta sufriendo. Y áun este problema se mira todos los dias y algo tan simple para cambiar para ayudar a nuestro planeta. </p><p>Esto solo es el comienzo de un idea que pueda cambiar el mundó^ yo creo que si cada escuela tuviera un club de reciclaje estuviera la communidad mas limpia por advertir a la gente de los daños potenciales al botar plasticó. Espero escuchar su respuesta al respecto de esta tema. <br></p><p>Muchas gracias por leer mis ideas y espero que juntos podamos cambiar el mundo pocó a pocó. </p><p>Sinceramente^<br></p><p>Alumno. </p>",B2,3654513,60,C4677645,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,A,A-MM,396,,,,Heritage learner,First Language,2021-05-20
SEASONS,"<p>Hola amigo.  En la vierno es mucho colur. En el invierno es todos los dias un poco frio pero no mucho. En la privernma es calor y frio pero es bueno. La tiempo hoy es calor. </p>",A1,3448882,15,B4452691,"Your penpal lives in Mexico. She wants to know about the weather and seasons where you live.  Write an email to your penpal telling her as much as you can about the different seasons and the weather where you live. ",N,1,N4,,4519,,,,Traditional classroom,Foreign Language,2021-05-20
SEASONS,"<p>Hola^</p><p>Soy de Louisianna. En Louisianna es muy calor en el verno. En otoño y primavera hace bien tiempo. En invierno hace frio. </p><p>Adios^</p><p>Violetta</p>",A1,3448754,12,U4452562,"Your penpal lives in Mexico. She wants to know about the weather and seasons where you live.  Write an email to your penpal telling her as much as you can about the different seasons and the weather where you live. ",N,1,N4,,4480,,,,Traditional classroom,Foreign Language,2021-05-20
CLUBS,"<p>!Hola estimada amiga!</p><p>Espero que todo pasa bien en su vida. Aquí estamos todos bien. Todavía^ tengo que escribir una carta a la directora de mi escuela con relacion a un clube de estudiantes. Creo que voy a escribirla algo así^ </p><p>|Estimada directora María^ le escribo esta carta para informale de un clube que los estudiantes de las matemáticas de la Universidad de Carolina del Sur quieren formar en la escula. El clube es para los estudiantes de las matemáticas mantener sus contactos uno con el otro con el objetivo central de promover y estimular el aprendizaje de las matemáticas. También^ creo que es importante tenermos un clube como este porque ya tenemos clubes de varios deportes y también de las lenguas mundiales^ pero todavía no hay un clube para los estudiantes que aprecian las matemáticas. </p><p><br></p><p>Creo que este clube va a impactar no sólo la vida de los estudiantes de las matemáticas^ pero también aumentar la valoración de las matemáticas en nuestra Universidad. Las actividades de este grupo van a incluir servicios voluntarios en la comunidad como por ejemplo^ tener estudiantes de las matemáticas disponibles a ayudar niños y niñas de las escuelas locales que tienen dificultades de aprender la materia. También^ los estudiantes de este clube van a recorrer dinero para ayudar los más pobres de nuestra comunidad. Espero que esté de acuerdo con la propuesta de nuetrsos caros estudiantes. Por ahora^ esto es todo|.</p><p><br></p><p>¿Qué tal? Estás tú de acuerdo con mi carta a la directora?<br></p><p>Por favor^ déjame a saber si tienes tú otras sugerencias que puedo incluir en mi carta.</p><p>Gracias^ </p><p>Tu estimada penpal.</p><p><br></p>",B2,3654501,50,K4677626,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,A,A-MF,4298,,,,Other,Unknown,2021-05-20
CLUBS,"<p>Holadiretor de la escuela lo estudiantes de la escuela estamos pensando en aser un clud comn motibo de desaro llar cono simientos y que se diviertan los estudiantesde la escuela ygual que los sotros.                                                                                                                                                                                                                                              El cud a aser sobremusica y baile esos disidido que sea sobre eso para que partisipe la mayo ia que si lo asiamos de otra forma iban a partisipar pocos</p>",B2,3653962,86,X4676992,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I3,A-NE,4443,,,,Traditional classroom,First Language,2021-05-20
