Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam
COMMUNITY_SERVICE,"<p>Hola^</p><p>Projectos en Minnesota es muy burrido. Yo hice voluntar de iglesias y camine perros. En El verano limpie un playas. Limpie abuelos y abuelas casas. Tutor ninos en Escuela. Trabaje de comida shelf y voluntar de no casas shelter.</p><p>Adios^</p><p>Elliot</p>",A2,3639664,30,U4660026,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N4,I-SE,4428,,,,Traditional classroom,Foreign Language,2021-05-22
CLUBS,"<p>Querido Señor^</p><p>Me llamo Adam y estoy escribiendo para decir que los estudiantes querían empezar un |club de ser juntos|. Este club va a ser en la clase de Sra. Hester. En este club^ los estudiantes van a ir para sentir juntos. En este tiempo de |COVID|^ algunos estudiantes tenían sentimientos como estar sola en las problemas difíciles. Va a ser un lugar de amor y ayuda para cada estudiante.</p><p>El club va a dar un lugar donde los estudiantes pueden expresar sus sentímientos. Porque ellos van a tener este lugar^ este va a apoyar el medio ambiente de la escuela en general. Es posible que las notas de los estudiantes pueden ser mas altas. Ellos van a hacer grupos de estudiar y proyectos de servicio comúnidad. Esto van a apoyar la comunidad afuera de la escuela tambien. Si nos tenemos el apoyo de los maestros de la escuela^ hay muchas mas cosas que pueden hacer para la comunidad^ la escuela^ y el mundo.</p><p>Saludos^ </p><p>Adam</p>",B2,3669246,53,Y4694105,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I5,A-MF,3354,,,,One-way immersion,Foreign Language,2021-05-22
CLUBS,"<p>Señor^ </p><p>     Los estudiantes que attenden la escuela quieren empieza un organazión en la escuela. Un organazaión de arte. Pueden tener divertido y pueden estudiar cuando en el club. El diñero es de la maestra de arte por que ella encanta arte y quirere sus estudiantes encanta el también.</p>",B2,3669250,22,G4694109,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,Below N4,A-NE,2278,,,,One-way immersion,Foreign Language,2021-05-22
COMMUNITY_SERVICE,"<p>Hola! Me llamo Hannah^ </p><p>Me estudanites es correr en el vierno para es dinero para ninas. Estudanties es trae el comer para el ninos. For escula ninos es hace presents para personas de joven. </p>",A2,3673165,20,V4698523,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,I1,I-MM,3891,,,,Traditional classroom,Unknown,2021-05-22
CLUBS,"<p>Querido Señor Ramirez^</p><p>Mis amigos y yo pensamos que esta escuela necesita una club de verde. El protección del medioambiente es un problema muy importante para nosotros^ y queremos a ayudarlo. Este organización ayudaré a reciclar los papeles y otros objetos de la escuela^ enseñar nuestros compañeros sobre el cambio del clima^ y comenzar unos proyectos que beneficiaré la escuela^ como energías renovables y agua limpia. </p><p>Los jovenes tienen que saben sobre los problemas del mundo^ y este organización es una manera a cambiar vidas. Si las personas cuidan al medioambiente^ viviremos en un mejor mundo. Nosotros podemos organizar todo si usted nos da un poco dinero a hacer papeles que dicen que este organización puede hacer. </p><p>Gracias a todo^</p><p>Camila</p>",B2,3671090,37,Q4696298,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I4,A-SE,4566,,,,Traditional classroom,Foreign Language,2021-05-22
CLUBS,"<p>Holá Señor^</p><p>A mÍ y mis amigos nos gustamos íngles y nos quieramos permisio de tú para empezar un club para íngles. Nosotros gustamos íngles mucho porque los amigos de nos en los Estados Unidos hablan íngles. Nos gustamos hablan con los amigos de los Estados Unidos porque son muy bien y íngles es muy importante por hablan con los amigos.</p><p>En el club^ nosotros hablamos con otrás para practicar. En mÍercoles^ nos quieramos preperar comida de los Estados Unidos para comer. El club es un idioma perfecto para nosotros aprendamos a la cultura de los Estados Unidos y aprendamos Íngles.</p><p>GracÍas^</p><p>En estudiante bÍen</p>",B2,3669917,37,L4695050,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I3,A-NE,3958,,,,Traditional classroom,Foreign Language,2021-05-22
DAILY_SCHEDULE_ROUTINE,"<p>¿Cuales son algunas de cosas que haces durante el dia? ¿En la escuela^ que materias estas tomando y cuantos periodos tienes cada dia? ¿Realizas actividades extracurriculares^ deportes o clubes? ¿Que cosas haces despues de la escuela o el fin de semana? ¿Y finalmente^ a que hora te despiertas y te vas a la cama?<br></p>",B2,3648813,81,R4671101,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,A,,4443,,,,Traditional classroom,Foreign Language,2021-05-22
CLUBS,"<p>Estimado Señor Sickbert:</p><p>Hola Señor Sickbert. Soy un amigo de uno de su estudiantes llamada Shayla. Los esudiantes de su escuela quieren comenzar un clubo para los estudiantes y la comunidad. Quieren comenzar un clubo que hace cosas para la escuela como ayudar esudiantes con la tarea o estudiando pero el clubo también ayudará la comunidad a tráves de dando las personas qué ellos necesitan. Los estudiantes de Southridge High School quieren crean este clubo simplamente porque ellos quieren ayudar su escuela y su comunidad que siempre ayudaron ellos.</p><p>En este clubo^ los participados hagá un impaco positivo por ayudan los estudiantes recibiendo qué ellos necesitan a ser algegre y productivo. La gente de la comunidad necesita saber que las personas de Huntingburg son allí para elllos. Miembros de este clubo ofrecerá lugares donde los estudiantes de Southrigde High School puedan recibir ayuda con su tarea de escuela o problemas en su vida. También los participados creará senales a colgar en la escuela y ellos hagá planes a hacer la escuela bonita por limpiando. Por creando este groupo^ los estudiantes venerán juntos como una famila grande. La escuela convertirseá un enviromento algegre. Gracias por su tiempo y espero que tener un bien día.<br></p><p>Sinceramente^</p><p>Julia Sanchez</p>",B2,3621097,59,E4639485,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,A,A-MM,4192,,,,Traditional classroom,Foreign Language,2021-05-22
CLUBS,"<p>Hola^</p><p>Las estudiantes aquí en mi escuela quieren hacer un club. Quieren un club para estudiantes que necesitan ayudo con sus clases y sus tareas. Creo que es un buen idea. El club ayudará las estudiantes con sus clases y ayudará hacer amigos con los otros. El club estará en el librario después de las clases y los profesores puedan ayudar también. </p><p>El club ayudará la escuela porque los estudiantes recibirán notas buenas y aprenderán mucho. Los estudiantes que necesitan ayudo recibirán ayudo y hará amigos también. Gracias para su consideración.</p>",B2,3621093,26,J4639481,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I4,A-SE,3888,,,,Traditional classroom,Foreign Language,2021-05-22
CLUBS,"<p>Hola mi principal!</p><p>¿Cómo estás ahora día? Nosotros quieremos a manufacturar un nueve clubo para muchos reasones. Primera^ los estudientes quieren un nuevo clubo para este escuela porque es necesario varios. Secendario^ todo escuela benefiticar para el clubo. El clubo estaría mucho imporante para comunidad. Este clubo motivataría los estudiantes a participar en escuela actividades. </p><p>El clubo ayudaría la comunidad porque nosostros volunteería en muchos actividades. Los miembros de clubo manufactuaría mucho ropas para sucia gentes y comunidad. Nosotros fundraisaríamos dinero por el no bueno gentes. La escuela y estudiantes estarían mucho algre porque el clubo es muy divirtirse. </p><p><br></p>",B2,3621089,36,N4639477,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I1,A-NE,3543,,,,Traditional classroom,Foreign Language,2021-05-22
CLUBS,"<p style=|text-align: left;|>Hay un grupo de estudiantes que quieren empenzar un club sobre los estudiantes^ pero ellos van a necesitar su permisio. Va ser un club donde los estudiantes se pueden juntar juntos^ y habler y diverterse. Quiere hacer un club donde ensenan los estudiantes la differencia que ellos pueden hacer por el mundo. <br></p><p style=|text-align: left;|><br></p><p style=|text-align: left;|>Ellos quieren hacer proyectos sobre sus futuras^ activitades donde hagan galletas y venderlos^ ayudar a la gente mayor. Va afectar los estudiantes con memorias sobre las cosas buenos que hacieron.</p>",B2,3621077,39,Z4639465,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I4,A-SE,143,,,,Traditional classroom,First Language,2021-05-22
ENTERTAINMENT,"<p>No se por que otra genet le gusta ver. Me gusta ver peliculas. Me pelicula favorita es Apocalypse Now. Es muy feliz.</p>",A2,3673233,30,K4698606,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,N3,N-MF,3545,,,,Traditional classroom,Unknown,2021-05-22
CLUBS,"<p>Querido mi amigo^</p><p>     Yo espero que tienes una buena día y yo quiero pregunatar para un favor. Puedes ayudarme con empezaba un nuevo club que más gente gustará a participar? Los estudiantes quieren a empezar un nuevo club entonces tienen un nuevo actividad a hacer. Ellos quieren a empezar un actividad del Star Wars. Muchos estudiantes gustan Star Wars y quieren a hacerlo en una nueva actividad. Algunos estudiantes desará a quedar en la escuela porque es lejos de su casa y tiene algunos problemas de familia. </p><p>       Ese actividad ayudará la escuela en un grande manera porque es muy interesante y nuevo. Otras actividades son muy aburrido porque conocemos las actividades diferentes que ocuriendo en el futuro. Las actividades puede tener la noche de trivia^ los juegos con las caracters del Star Wars y hay puede mucho gente quien puede ayuda por hablando con los jefes de restarantes a tener vende cosas con Star Wars. Como StarBucks por ejemplo^ ellos puede vende el café con diferentes bebidos. La escuela puede ver otros oportunidades para suportar la escuela. Yo espero que tienes una buena día hoy! </p><p>    Sincermente^ </p><p>            Ellie Hasenour</p><p>      </p>",B2,3621085,35,J4639473,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I4,A-NE,3888,143,,,Traditional classroom,Foreign Language,2021-05-22
CLUBS,"<p>Querido principal^ </p><p>El proposito de este correo es para informarle que queremos empezar un club de estudios. Muchos estudiantes no estan pasando sus clases debido a la pandemia que  esta sucediendo. Ellos no pueden recibir la ayuda que necisitan. Debido que muchos de los maestros no tienen el tiempo para yudarlos despues de la escuela. Queremos ayudar a esos estudiantes a recibir la  ayuda que necesitan y de eso es lo que trata este club. Queremos empezar un club con estudiantes que tengan el potencial de ayudar a los que lo necesiten. Este club sería muy beneficiario para todos y tendria un impacto muy grande en nuestra escuela y estudiantes. </p><p>Tenemos planeado reunirnos con los estudiantes por una hora despues de el horario regular de la escuela. Nos reuniremos en la librería y los estudiantes pueden llegar para recibir ayuda es sus clases. Nuestro club ayudara a estudiantes con sus tareas o incluso a estudiar para sus pruebas. Queremos que los estudiantes vean que tienen la ayuda de alguien.</p>",B2,3621081,60,Y4639469,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I5,A-MF,4150,3354,,,Traditional classroom,First Language,2021-05-22
CLUBS,"<p>¡Buenos dÍas^ Señor Alvarez!<br></p><p>Para empezar me gustarÍa darle las gracias por todo lo que ha hecho para todos los eestudiantes en la escuela. ¿Queriamos saber si podriamos hacer un club de servicios voluntarÍos? Para nosotros esto es muy importante y pienso que muchos estudiantes lo harian y a todos les gustarÍa la idea de esto. Es importante para nosotros que los estudiantes de está escuela tomen tiempo para ayudar a los demas. Pensamos que esto se mirara muy bien para los resumes de colegio. </p><p>Para empezar podriamos ayudar limpiar la calles en nuestra ciudad. También podemos ayudar con la escuelas primarias y darles clases a los estudiantes. Podemos ir a lugares donde hay gente sin casas y comprales comida y darsela. Hay muchas cosas que podemos hacer que pueden ser muy buenas para todos nosotros. Ya tenemos a una maestra que nos puede ayudar con todo. Si puede regresar conmigo hoy seria geníal. </p><p>¡Que tenga buen día^ Señor Alvarez!<br></p>",B2,3621073,28,Q4639461,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I5,A-MF,4281,,,,Traditional classroom,First Language,2021-05-22
CLUBS,"<p>¡Hola principal! El nuevo grupo o club es la comunitía servicia club. El club plans to caminado around la comunitía y pick up trash. Nosotros have noticed mucho grupos de trash y think es necesitar por el change. </p><p>La comunitía servicia club will have un positívo efectívo en la escuela. Los actividados will make la escuela look cleaner y mucho better.</p>",B2,3621069,39,S4639457,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I4,A-SE,4294,,,,Traditional classroom,Foreign Language,2021-05-22
FAMOUS PERSON,"",B1,3683550,43,J4709855,"Your Spanish class has a blog on which you and your classmates post about different topics. Your teacher has asked you to write a post about a famous person from the past that you admire or find interesting.  Think of a famous person from the past. Write two well-developed and organized paragraphs in which you:   	Describe the famous person. Who was the famous person^ and how did this person become famous? 	Explain why you admire or find this person interesting. What can you learn from this famous person?  ",A,1,N4,A-NE,4150,,,,One-way immersion,Foreign Language,2021-05-22
COMMUNICATIONS,"<p>Bien pues creó que entre yo y mi mamá no hay mucha diferencia por al igual ella no es de muchas amigas/ o yo igual casi no tengo amigás/o y puella ciasi no envia texto al igual casi no habla por telefono^ y creo que tenemos en comón ^ yo casi no evio texto^ menos llamadas  pero cuando hay tiempo texteo con mi amigo de mexicó que es mas sercano ami^ hay veces creo que es  ejor hacer llamadas por que luego envio algo que para mi tiene  mucho sentido del humor y para el nada que ver^ y eso creo que  tra mal ententido que es perfedible habler  por télefono que hace tener mas sentido y mas cominicasion en ambos...</p><p>Algo muy personal y muy chistoso que me  apasaro en con un amigo ^ x que hay veces sinto que sos muy bromista aun que al igual creo que me enojo muy rapiro. por que cuando hablor por llamada creo que termino enojara y pues ahi seran cuenta mi amigo por mi voz^ y por texto aun que me moleste al gúnas cosas yo digo que ellos no se dan cuenta tan facil. a un que si creo que es más divertido hablar por telefono. </p>",B2,3614697,70,W4632510,"In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ",A,1,I4,A-SE,3768,,,,Traditional classroom,First Language,2021-05-22
COMMUNICATIONS,"<p>Personsas de edades differentes comunican en maneras que no son semejante. Por ejemplo^ adolescentes no comunican cara a cara mucho. Las advances de technologia crear mobviles^ telephones celularues^ y los adolescentes pueden usarlos para comunicar. Pueden llamar y enviar mensajes de texto y^ porque eso es muy facil^ las personas que estan de mi edad no tienen que hablar en persona. Es muy differente en adultos. Aunque las adultos pueden usar moviles tambien^ no usanlos mucho. Adultos comunican cara a cara mucho mas que adolescentes porque la technologia de moviles son nuevas y no quieran usarlos. Estos maneras diferentes de comunicar pueden afectar la lengua mucho. Por ejemplo^ las adolescentes usan palabras como |cap| y |bussin| y las adultas no saben porque no son palabras reales. Por ejemplo^ cuando mi madre eran niña^ ella no pueda comunicar con sus amigas con mensajes de texto y ella necesitaron hablar en persona para hacer planes para^ por ejemplo^ un fin de semana. </p>",B2,3544040,55,M4554177,"In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ",A,1,A,A-MM,4192,,,,Traditional classroom,Foreign Language,2021-05-22
COMMUNICATIONS,"<p>Comunicación es uno de los lugares más importante de la vida y sobrevivencia de nuestra raiz. Grupos diferentes en nuestro mundo utilizan las maneras de comunicación diferentes. En mi comunidad^ los adultos usan muchos apps de Facebook^ Messenger^ texto^ y correo eletrónico para comunicar^ pero en el otro mano los adolescentes utilizan mucho más recursos de comunicación para mantener su contacto con otras personas. </p><p>Para empezar^ los adultos y adolescentes comparten un poco de los apps para comunicar--como text^ Messenger^ teléfono^ etc--pero usan apps diferentes y maneras diferentes también. Primero^ los adultos usan Messenger mucho para comunicar con su amigos pero los adoloscentes usan Snapchat. Este impactan la comunicación en la manera de los adolescentes tienen palabras y emojis diferentes y usan los en diferentes tiempos. Por ejemplo^ yo uso muchos palabras mas cortas cuando estoy hablando con mis amigos para comunicar rapidamente. Pero^ cuando estoy hablando con mi Mamá^ yo uso la palabra completamente o uso palabras especificamente de mi familia. Si yo voy a la casa de mi amiga^ yo deciré 'omw'^ y esto significa estoy en mi coche y ir a su casa. En el otro mano^ yo uso 'otw' con mi familia cuando estoy en mi coche y ir a casa porque es una palabra corta que mi Papá creá cuando era niña para decir que él estuve manejá a la casa. Como esto^ mi Mamá usa correo electrónico con mi abuelita para hablar con más detalles que pasa en las vidas. En contrasto^ yo uso FaceTime para discutir que pasa en mi vida con mi abuelita.  Estes maneras de comunicación diferentes resultan en diferentes ideas sobre que una palabra o lugar de grammatica significa^ que un emoji significa^ etc. y es importante que nosotros discutimos eso para ser en el mismo papel para mucho del tiempo. Si nosotros no compartimos que es el significado de nuestros maneras de comunicación^ tendramos problemas de hablar en realidad. </p><p>Para continuar^ un ejemplo de que pasó cuando yo tuve un problema de comunicación fue un momento que mi Mamá y yo tuvimos un falta de comunicación. Para crear la escena^ yo estuve en la casa de mi amiga para pasar tiempo y divertirnos. Mi Mamá ha dicho que necesito ir a casa a 9 en la noche y yo he dicho sí. Yo olvidé el tiempo y cuando yo miré^ ¡fue 10 y media en la noche! Yo envié un texto a mi Mamá para decir que pasa y lo siento etc etc^ y ella dijo 'está bien...'. En mi experiencia^ esto ´...´ no es una buena indicación a su futuro. Yo manejé rapidamente a mi casa porque he pensado que mi Mamá estuve muy muy muy enojada conmigo para olvidar el tiempo. Pero^ no fue cierto. Cuando llegé a casa^ ¡ella estuve feliz! Ella dijo que solo usó '...' porque ella ha pensado que es una manera de decir 'ok' o 'todo bien'. El resultado de este evento es que mi Mamá solo utiliza '...' cuando está un poco enojada conmigo para comunicarlo sin palabras. </p><p>En total^ la diferencia de comunicación con los adultos y los adolescentes crean diferencias en que significado palabras o grammaticas diferentes y eso pueden cambiar el mensaje de que fue dijo. Yo recomiendo que tengamos un libro de explicar que significa palabras y grammaticas diferentes por grupos de edad diferentes para reducir faltas de comunicación. Si no tenemos mejor comunicación^ no será posible comprender los grupos diferentes.</p>",B2,3543483,25,P4553574,"In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ",A,1,I4,A-SE,4141,,,,Traditional classroom,Foreign Language,2021-05-22
COMMUNICATIONS,"<p>Adolecentes y adultos siempre parecen vivir en mundos diferentes^ pero quiza en este siglo no tanto. Todos los que tienen un dispositivo tecnologico^ movil o redes sociales pueden ver el mundo sin filtros e informarse de cualquier tipo de eventos en tiempo real. Esto cambia la manera en que cada quien percibe el mundo y su manera de comunicarse. Con un solo click podria estar enviando algo tan importante como mi ensayo de admision o simplemente un mensaje de texto que dice  |hola|. La manera en la que los adolecentes se comunican puede ser muy simple y el uso de abreviaciones son muy efectivas al momento de decir algo rápido. Los emojis parecen resolver situaciones íncomodas y al mismo tiempo describir exactamente como nos sentimos.</p><p>Por otro lado^ muchos adultos se encuentran confundidos acerca de estas abreviaciones y nuevos usos de comunicación^ asi que optan por usar medios más sencillos al momento de hablar por mensaje escribiendo las palabras completas y sin usar emojis. Además se les es más común hacer llamadas que enviar mensajes de texto. Un contraste entre estos dos y que veo constantemente^ es que los adolecentes no saben como comunicar sus necesidades de maneras claras hacía otras personas ya sea por falta de léxico o simplemente dudan demasiado de si mismos cuando se trata de interacciones cara a cara. Mi mamá y yo tenemos muchas diferencias al comunicarnos^ por ejemplo^ yo me desenvuelvo mejor con las personas que ella pero ella no tiene problema en comunicar sus preocupaciones acerca de algún tema o evento conmigo. </p>",B2,3686027,44,C4712558,"In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ",A,1,A,A-MF,4564,4174,,,Traditional classroom,First Language,2021-05-22
FOOD,"<p>MAnzanas bourritos jugo de naraja limons y pan y chickle ye mucho comidas</p>",A1,3685789,8,K4712282,"Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.  Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible. ",N,1,N4,,3282,,,,Traditional classroom,Foreign Language,2021-05-22
COMMUNICATIONS,"<p>Entré los adultos y jovenes^ maneras de comunicación son diferente. En mi vida^ los adultos usan palabras profesional mientra jovenes no. Pero^ eso es solo como jovenes y adultos hablan. Jovenes típicamente usan teléfonos mientra adultos no. Con teléfonos^ palabras y frasos son diferentes de esos en vida. También redes socialas son un methodicó para comunicación. Hablando con una otra persona es muy fácil para jovenes porque hace muchas maners diferentes. Pero^ adultos no tienen estes maneras.</p><p>Por ejemplo^ puedo hablar con mi amiga mejor en tres maneras. En Instagram^ Messenger^ y Snapchat. Obviamente^ puedo hablar con ella en vida real pero hace otros opciones. Adultos no tienen estes opciones porque ellos no saben redes sociales por eso^ ellos no tienen redes sociales. Jovenes pueden recibir información rápido mientra adultos no porque ellos no tienen muchas maneras de comunicación. Por ejemplo^ mi amiga recibió un certificación y (mientras no soy cerca a ella) yo sabé más rápido mientras adultos no tienen este capatilidad.</p>",B2,3685714,78,T4712147,"In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ",A,1,I4,A-SE,4427,,,,Traditional classroom,Foreign Language,2021-05-22
