Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage
ENTERTAINMENT,"<p>Hola amiga! </p><p>Jajajajaja! Me gusta este video tambien! En mi opinion^ gatos son muy divertida! </p><p>En los Estados Unidos^ muchas estudiantes como yo veo muchas videos estan on Tik Tok. En Venezuela^ tienes Tik Tok tambien? Yo me gusta Tik Tok mucho. Tengos muchas videos diferente! Tiene videos graciosos o para cocinar o de viajes. En conclusion^ Tik Tok tiene mucho! </p><p>Los videos estan on Tik Tok son muy corto. Maximo tiempo por un video es solomente tres minutos. No es un grande tiempo yo se! Yo veo videos por horas- no es beneficial por mi salud mental. Pero es addictamente. Los videos son mas pequeño y es simple por mi veo demasiado video. Durante el verano^ yo pienso es nececario para mi uso mi telefono por un menor tiempo. </p><p>Pienso yo necesito ver libros^ no videos para Tik Tok. Yo se este actividad es dificil^ para es necesario. </p><p>Pero...peliculas son bien. Verdad?? </p><p>Tengo un buen verano y adios mi amor! </p><p>Rebekah Cheong </p>",A2,3744612,45,L4781330,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible.",N,2,I2,,3400,2278,3543,3444,Traditional classroom,Foreign Language
FAMILY,"<p>Hola mi amiga^</p><p>¿Conoce más de mi vida con familia? No problema^ mi familia es no interesante pero. Es mi^ mi madre^ y mi padre^ no hermanos o hermanas. Pasamos tiempo con anime y otra peliculas. Nos anime favoritos es |Trigun| es un classico y muy viejo^ 1995 es el año de primero mirar. Pero nosotros son diferente de otra familias en mi pais. </p><p>Otra familias se gusta deportes o comer con el barrio o una vez miran una pelicula. Nadar con el barrio es muy importante en mi familia. Dos actividades son muy aborrido en mi opinion^ besbol y un concerta. En mi familia es no interesante y no ayudan a mi^ sin embargo^ muchas familias se gusta los actividades.</p><p>Grascias por tu pregunta^</p><p>Davin</p>",B2,3747069,42,U4788897,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,2,I1,I-SE,3768,3534,,,Traditional classroom,Foreign Language
FAMOUS PERSON,"<p>Estimado Daddy Yankey^</p><p>Gracias por su tiempo y su musico es muy fantastico. Si es no problema^ puede hablar a mi escuela? Usted son mi persona favorita porque tu musica es muy bien y ayuda mi. Si tu puede^ es un sueno en realidad. En mi escuela^ su habla con mi clase y maestro. Junto nosotros vamos a la dia con no problemas^ comer almuerzo y visitar la dia de los muertos fiesta en mi barrio. Es muy divertido y con su es mejor. Usted compra un hotel y no salir para un dia. Mi gato es muy felicidad que usted vistia su. Su nombre es Revy^ un grande musico escucha y grande gato. Ve mi padres y mis amgios y jugar videojuegos. ¡Es muy divertido y soy muy emocionado por su llega!</p><p>Gracias Señor Yankey</p><p>Davin</p>",B2,3747069,42,U4788897,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,2,I1,A-NE,3768,3534,,,Traditional classroom,Foreign Language
SCHOOL,"<p>Hola amiga! </p><p>No me digas. Mi maestro anuncio un mensaje muy interesante este dia. Tengo un opportunidad para visito tu en Lima por un programa de escuela! Es muy bien no! </p><p>Rapido mi amigo^ que haces en Lima? Necesito aprender todos los detales de Lima antes de al viaje. Yo me gusta beber cafe en la mañana- es posible en Lima? Que es la clima? Por ejemplo^ tu pones pantalones corto o regular durante la escuela? Es mas fresco aqui^ para no tengo muchos ropas de verano o primavera. </p><p>Ahhh no es verdad para yo veo tu en la despues año! Que divertida! Donde tu vivas? Estas en la ciudad o no? Me gusta ciudades mucho. Es tu escuela dificil? Tu tienes muchas trabajo durante el año? </p><p>Espero muchas personas en mi escuela decidan estudiar con mi en Lima. Es un oprtunidad de una vida! </p><p>Tengo un buen verano mi amiga! Ciao! </p><p>Rebekah Cheong </p>",A2,3744612,45,L4781330,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.",I,2,I2,I-SE,3400,2278,3543,3444,Traditional classroom,Foreign Language
TECHNOLOGY,"<p>Hola amigo! </p><p>Techonologio? Personalmente^ yo no me gusta technologio en total. Pero por tu^ explico en detail. </p><p>Por mi^ yo uso solomente un telefono^ computadora^ y un Kindle. Yo leo muchos libros. Otro personas en mi escuela usan iPads^ o Apple watches^ o un Fitness Band. En general^ todos los personas en mi escuela tienen un telefono y computadora- no excepcion. En tu escuela^ que estudiantes tienen? Es similar para mi escuela? </p><p>Yo no uso mi telefono mucho. Solomente por Tik Tok y habla con mis amigas. Mi cabeza duelo cuando uso mi telefono demasiado. En general^ yo trabajo mucho con mi computadora. Es similar con mis amigos. La computadora es mas versital verdad? Durante escuela^ tambien uso mi computador por trabajo en mis clases. </p><p>Mi kindle es mas special para mi. El Kindle tiene muchas libros me gustan. Por ejemplo^ me gusta leo Pride and Prejudice o A Room of One's Own. Es beneficial para tiene todos tus libros favorita en un technologio mas simplamente. Recomendo tu tienes un Kindle tambien. Es vale la pena! </p><p>Por un pequeno numero de estudiantes^ technologio es por coding- ciences computadora. No me gusta coding. Espero correr antes de coding- y yo no me gusta ejercio. </p><p>Te gusta mi explenacion? Para tengo un buen verano mi amigo! </p><p>Rebekah Cheong </p>",A2,3744612,45,L4781330,"Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible.",N,2,I2,,3400,2278,3543,3444,Traditional classroom,Foreign Language
TECHNOLOGY,"<p><span style=|font-size: 1em:|>Hola amigo! </span><br></p><p>Que tal? Tienes muchos tiempo con tus amigos durante este verano? </p><p>En los Estados Unidos^ la nacion celebra la Dia de Indepacion! - 4 de Julio. Durante el celebracion^ tengos muchos fireworks^ comida^ y tiempo con amigos y familia. Es dificil para explicar los detales de 4 de Julio- personas diferentes celebran diferent. Pero explico por tu como mi familia celebra el celebracion. </p><p>4 de Julio es un celebracion national. Interesante no?! Todos los persons pone ropas de rojo^ azul^ y blanco- los colores de lose Estados Unidos. Yo tambien pongo un camisa rojo con pantalones cortos azul. Muy patriotica (jajajaja)! </p><p>Por la comida- me gusta comida mucho- muchos personas comen perros calor (hot dogs en los Estados Unidos). Tambien personas comen papas fritas o hamberguesas. Muy delicioso y muy Americano! En Estados Unidos^ no comen comida buen por tu salud. </p><p>Que es celebraciones en tu pais? Tambien tengo un dia de indepacion? </p><p>Tengo un buen verano mi amigo y ESCRIBA RAPIDA!!!!! </p><p>Rebekah Cheong </p>",A2,3744612,45,L4781330,"Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ",I,2,I2,I-SE,3400,2278,3543,3444,Traditional classroom,Foreign Language
ACTIVITIES,"<p>Hola amiga! <br></p><p>Como estas? Que es la clima en España? </p><p>El verano en los Estados Unidos es loca! Un dia^ mi barrio recibe muchas sol- es muy hace calor. Un otra dia^ hace muy fresco. No me gusta la clima mucho por que es mas iregular. Pero durante el noche^ afuerra es la tempurtaura perfecta. Me gusta los noches de verano mucho. Yo hago mucho durante el noche con mis amigas- para hablar o cocinar o cantar afuerra. </p><p>Tengo un trabajo este verano! Yo trabajo por la YMCA - un gimnasio en Estado Unidos - en Kirkwood Highway Delaware. Es poco dificil^ por que yo soy un employee mucho nuevo^ pero pienso el trabajo es muy divertida. Yo hablo con personas en la YMCA y ayudo pacientes. Veo muchas personas interesantes y enerjado- por que es un gimnasio. Tambien^ recibo dinero por mi trabajo por el primero tiempo en mi vida! <br></p><p>Finalmente^ el verano es el tiempo para pasa tiempo con tus amigas. Es exactamente que yo hace. Con mi amiga Meera^ yo visito Nuevo York y la playa en Maryland (Ocean City). Con mi otro amiga Mia^ yo camino con ella en Main Street y veo cinemas con Mia en el teatro. Ahh^ verano es un tiempo para relejarse. Es mucho divertida y espero tu te gustas verano tambien! </p><p>Tengo un buen verano! Felicidades !!!!!!!!</p><p>Rebekah Cheong </p>",A2,3744612,45,L4781330,"Your penpal in Spain wants to know what students do during the summer where you are.Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible.",N,3,I2,,3400,2278,3543,3444,Traditional classroom,Foreign Language
COMMUNITY_SERVICE,"<p>Hola estudiantes! </p><p>Actividades de servicio son muy imporante en tus comunidades. Tiene muchas oportunidades en todos los comunidades para ayudan personas pobre en sociedad. </p><p>En nosotros escuela^ muchos persones le gustan ayudar personas en la organcion Red Cross- un organicion de servicio. Donaciones de comida o ropa- dos tambien bueno- es importante por que muchas personas necesitan estes cosas. </p><p>Para mi^ yo ayudo esutdiantes en mi escuela por un programo de tutoring. Yo estudio con estudiantes diferente por subjectos mas dificil- por ejemplo matematicas o ingles. Escuela no es un competacion. Necesitan ayudar personas por todos los estudiantes apreden los subjectos de escuela. El nombre de este idea es |civic duty| en Estados Unidos. </p><p>En general^ no necesitan ayudo el mundo en un dia. Es imposible. Pero es completament posible para ayuda tu comunidad. </p><p>Tengo un buen verano y espero ve tu este año durante la escuela! </p><p>Rebekah Cheong </p>",A2,3744612,45,L4781330,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can.",I,3,I2,I-MF,3400,2278,3543,3444,Traditional classroom,Foreign Language
ENTERTAINMENT,"<p>Hola amiga! </p><p>Jajajajaja! Me gusta este video tambien! En mi opinion^ gatos son muy divertida! </p><p>En los Estados Unidos^ muchas estudiantes como yo veo muchas videos estan on Tik Tok. En Venezuela^ tienes Tik Tok tambien? Yo me gusta Tik Tok mucho. Tengos muchas videos diferente! Tiene videos graciosos o para cocinar o de viajes. En conclusion^ Tik Tok tiene mucho! </p><p>Los videos estan on Tik Tok son muy corto. Maximo tiempo por un video es solomente tres minutos. No es un grande tiempo yo se! Yo veo videos por horas- no es beneficial por mi salud mental. Pero es addictamente. Los videos son mas pequeño y es simple por mi veo demasiado video. Durante el verano^ yo pienso es nececario para mi uso mi telefono por un menor tiempo. </p><p>Pienso yo necesito ver libros^ no videos para Tik Tok. Yo se este actividad es dificil^ para es necesario. </p><p>Pero...peliculas son bien. Verdad?? </p><p>Tengo un buen verano y adios mi amor! </p><p>Rebekah Cheong </p>",A2,3744612,45,L4781330,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible.",N,3,I2,,3400,2278,3543,3444,Traditional classroom,Foreign Language
SCHOOL,"<p>Hola amiga! </p><p>No me digas. Mi maestro anuncio un mensaje muy interesante este dia. Tengo un opportunidad para visito tu en Lima por un programa de escuela! Es muy bien no! </p><p>Rapido mi amigo^ que haces en Lima? Necesito aprender todos los detales de Lima antes de al viaje. Yo me gusta beber cafe en la mañana- es posible en Lima? Que es la clima? Por ejemplo^ tu pones pantalones corto o regular durante la escuela? Es mas fresco aqui^ para no tengo muchos ropas de verano o primavera. </p><p>Ahhh no es verdad para yo veo tu en la despues año! Que divertida! Donde tu vivas? Estas en la ciudad o no? Me gusta ciudades mucho. Es tu escuela dificil? Tu tienes muchas trabajo durante el año? </p><p>Espero muchas personas en mi escuela decidan estudiar con mi en Lima. Es un oprtunidad de una vida! </p><p>Tengo un buen verano mi amiga! Ciao! </p><p>Rebekah Cheong </p>",A2,3744612,45,L4781330,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.",I,3,I2,I-MM,3400,2278,3543,3444,Traditional classroom,Foreign Language
TECHNOLOGY,"<p>Hola amigo! </p><p>Techonologio? Personalmente^ yo no me gusta technologio en total. Pero por tu^ explico en detail. </p><p>Por mi^ yo uso solomente un telefono^ computadora^ y un Kindle. Yo leo muchos libros. Otro personas en mi escuela usan iPads^ o Apple watches^ o un Fitness Band. En general^ todos los personas en mi escuela tienen un telefono y computadora- no excepcion. En tu escuela^ que estudiantes tienen? Es similar para mi escuela? </p><p>Yo no uso mi telefono mucho. Solomente por Tik Tok y habla con mis amigas. Mi cabeza duelo cuando uso mi telefono demasiado. En general^ yo trabajo mucho con mi computadora. Es similar con mis amigos. La computadora es mas versital verdad? Durante escuela^ tambien uso mi computador por trabajo en mis clases. </p><p>Mi kindle es mas special para mi. El Kindle tiene muchas libros me gustan. Por ejemplo^ me gusta leo Pride and Prejudice o A Room of One's Own. Es beneficial para tiene todos tus libros favorita en un technologio mas simplamente. Recomendo tu tienes un Kindle tambien. Es vale la pena! </p><p>Por un pequeno numero de estudiantes^ technologio es por coding- ciences computadora. No me gusta coding. Espero correr antes de coding- y yo no me gusta ejercio. </p><p>Te gusta mi explenacion? Para tengo un buen verano mi amigo! </p><p>Rebekah Cheong </p>",A2,3744612,45,L4781330,"Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible.",N,3,I2,,3400,2278,3543,3444,Traditional classroom,Foreign Language
TECHNOLOGY,"<p><span style=|font-size: 1em:|>Hola amigo! </span><br></p><p>Que tal? Tienes muchos tiempo con tus amigos durante este verano? </p><p>En los Estados Unidos^ la nacion celebra la Dia de Indepacion! - 4 de Julio. Durante el celebracion^ tengos muchos fireworks^ comida^ y tiempo con amigos y familia. Es dificil para explicar los detales de 4 de Julio- personas diferentes celebran diferent. Pero explico por tu como mi familia celebra el celebracion. </p><p>4 de Julio es un celebracion national. Interesante no?! Todos los persons pone ropas de rojo^ azul^ y blanco- los colores de lose Estados Unidos. Yo tambien pongo un camisa rojo con pantalones cortos azul. Muy patriotica (jajajaja)! </p><p>Por la comida- me gusta comida mucho- muchos personas comen perros calor (hot dogs en los Estados Unidos). Tambien personas comen papas fritas o hamberguesas. Muy delicioso y muy Americano! En Estados Unidos^ no comen comida buen por tu salud. </p><p>Que es celebraciones en tu pais? Tambien tengo un dia de indepacion? </p><p>Tengo un buen verano mi amigo y ESCRIBA RAPIDA!!!!! </p><p>Rebekah Cheong </p>",A2,3744612,45,L4781330,"Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ",I,3,I2,I-MM,3400,2278,3543,3444,Traditional classroom,Foreign Language
