Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id
FAMOUS PERSON,"",B2,3707165,12,M4737152,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I3,A-NE,4192,,,
FAMOUS PERSON,"",B2,3684724,27,Q4711093,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I1,A-NE,4192,,,
FAMOUS PERSON,"<p>Querido Dora^ </p><p>¡Hola! ¡Como estas! Creo que para mi y muchos de mis amigos eres una personaje inspiradora. Quiero invitar para presentar en mi escuela por la nostalgía. Creo que para muchos eres uno de las unicas programmas de television en espanol que veimos como un bebé. </p><p>Cuando llegas a mi escuela^ solo necesitas entrar las puertas al frente. Desde la entrada el auditorio esta solo unos pasos mas al derecho. Puedes entrar y usar el micrófono para addressar a todos los estudiantes. No todos hablan espanol y por eso nececitarás hablar en dos lenguajes: Espanol e Ingles. Cuando terminas de hablar podemos ir afuera para comer el almuerzo. Debes traer su propio comida porque el comida de la escuela no es tan bueno. Despues despidiramós a los 3.</p><p>¡Hasta luego!</p><p>Amelia </p><p><br></p>",B2,3741121,29,G4775327,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I4,A-SE,3389,,,
FAMOUS PERSON,"<p>Hola Messi^ </p><p>Este es un invitación a la escuela de Crown Point en Nueva York en Septiembre de 2022. Seriá una oportunidad increíble para los estudiantes y para ti también! Estudiantes aqui estan muy interesante. Ellos juegan fútbol como estrellas! Ellos miran videos de fútbol profesiónal en sus clases y despues de escuela ellos practicán para cinco horas! Mientras es cierto que tu no era la opción primera y Marta fue la primera jugadora que nosotros quería^ pensamos que su abilidad es aceptable. Pienso que nuestras estudiantes pueden demonstrar como juega fútbol la manera correcto. <br></p><p>Cuando llegas^ tu puedes quedar en el armario de la escuela! La unica cosa que nosotros comen aqui es jalapeños^ y no permitamos comida differente. Durante el día^ cuando los estudiantes están en clase^ puedes ir al lago. Siempre es cubierto en hielo aun en el verano pero es muy divertido a rompea el hielo para nadar! Despues de escuela^ puedes mirar los niños jugan o participar. Nosotros juegan sin zapatos y este es una regla muy estricta! Hay piedras y partes de un ventana pero la sangre es mi aspecto favorito de el deporte! Esperamos que vas a decidir a participar en el otoño! </p><p>Gracias^ </p><p>Lauren Kimball </p>",B2,3741748,32,N4776363,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I4,A-NE,3354,,,
FAMOUS PERSON,"<p>¡Hola!</p><p>¡Me gusta mucho a su musica! Me gustaria much si puedes hablar en mi escuela. usted seria hablando con los estudientes de la vida de un persona famosa y hispañola.</p><p>Gracias para su tiempo^</p><p>Alyssa</p>",B2,3741724,35,J4776339,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I1,A-SE,4428,,,
SCHOOL,"<p>Durante almuerzo^ despues de comer^ muchas personas va a un campo de hierba y tierra para jugar cosas^ como futbol y futbol americano. Unos  de cosas para hacer en la escuela^ un clase de teatro^ tiene un clase de arte y un clase para bailar.<br></p>",A1,3570199,22,A4583555,"An exchange student from Honduras is coming to your school soon. He wants to know more about your school.Write an email to the exchange student. Tell him about the different kinds of activities you do during a typical school day with as much detail as possible.",N,1,N3,N-MF,3768,,,
SCHOOL,"<p>en mi escuela nosotros tenemos </p>",A1,3704494,15,K4733638,"An exchange student from Honduras is coming to your school soon. He wants to know more about your school.Write an email to the exchange student. Tell him about the different kinds of activities you do during a typical school day with as much detail as possible.",N,1,N3,N-MM,4294,,,
FAMOUS PERSON,"<p>Querido Pedro Martinez^</p><p>¡Holá Pedro! ¿Comó estás? Yo sabo que tu no tienes mucho tiempo^ pero^ yo quiero invitar tú a mi escuela por un día. Tu estas mi jugador de beisból favorito de historia^ y te quiero decir con mi clase de Español y de mi equipo de beisból.</p><p>Yo deseo que a ti te guste la idea^ pero^ no necesitas hablar con mi escuela si no quieres o no tienes el tiempo. Pero^ si quieres hablar con mi clase y mi equipo^ yo tengo ideas que los topicos de los conversaciones. En mi clase de Español^ hables sobré de su tiempo en la Republica Dominicana cuándo era un niño^ y hables sobré de su carrera de beisból qué es una persona que hablas español. También^ hables sobré de su impacto de niños en la Republica Dominicana cuándo esta uno de los mejores jugadores de beisból en el mundo. Cuándo hablas con mi equipo de beisból^ hables sobré del deporte y los metodos para improvir en beisból. Puedas asistir los jugadores en mi equipo por sus mecanícas en beisból. Finalmente^ hables sobré de su experiencia esta un jugador de beisból profesional^ y de sus ejercicios durante de su carrera. <br></p><p>Mi ciudad tiene muchas opciones para turístas^ y si quieres visitar la ciudad^ tiene muchos opciones. Primero^ mi ciudad tiene un equipo de beisból profesional^ y el equipo se llama los Mud Hens. Los Mud Hens tiene partidos de beisból en muchas noches^ y los partidos son muy divertidos para ver. También^ mi ciudad tiene uno de los mejores parques de zoológico en los Estados Unidos. Tiene un variedad grande de animales^ y tiene muchos actividades divertidos para cada persona. Mi ciudad tiene muchas resturantes muy buenas^ y tiene resturantes de cada típo de comida posible. Tiene resturantes Americano^ resturantes Italiano^ resturantes Mexicano^ y de cada país en el mundo. Mis resturantes favoritos son el Spaghetti Warehouse en la ciudad o Cinco de Mayo^ un resturante muy cerca de la ciudad. Tiene un museo de Arte muy bueno también^ y tiene un variedad grande de arte^ y el arte es muy fascinaje para ver. El ciudad tiene muchos parques^ y la naturaleza en los areas cerca de la ciudad es muy interesante. El ciudad tiene un río^ y es muy divertido para caminar en los parques en la ciudad. La ciudad es muy divertido^ y tiene muchas actividades para hacer. </p><p>Si tu quieres hablar con mi clase y mi equipo^ escribes una carta a mi y dice que cuál día es facíl para tú. Pero^ no necesitas ir a mi escuela si no tengas el tiempo o no quieres ir. ¡Gracias por su tiempo!<br></p><p>Sinceramente^</p><p>Josh</p>",B2,3741486,28,P4776043,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I4,A-SE,2278,,,
FAMOUS PERSON,"<p>¡Hola señor Iglesias!</p><p>¿Tu quisieras ir a mi escuela? Ir a ser muy divertido para los estudiantes y los muestros. Ademas^ yo soy un fan grande de tu. Me gusta tu performancias y tu son muy comico. Ir a ser un buen experiencia para mi escuela y los estudiantes porque todos los personas en mi escuela necesitio algun divertido. Tambien^ yo se tu son muy comico y un performencia sería un buen tiempo para el todo escuela. Yo espero que tu puedes ir a mi escuela porque ir a ser muy divertido.  </p><p>Cuando tu visitas mi escuela^ tu vas a hacer un performancia para mi escuela. Mi escuela no es muy grande^ y la performancias no necesita ser mucho tiempo^ puede ser un poco corto^ pero ir a ser muy divertido para la escuela. Tambien^ despues la perfomancias^ ir a ser una cena muy grande y delicioso. Ir a ser muy divertido!</p><p>Adios^<br></p><p>Ryan Wettre</p>",B2,3740753,22,D4774903,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I4,A-NE,473,,,
FAMOUS PERSON,"<p>¡Querida Jenni Rivera!</p><p>Le ecribo hoy para ver si podria venir a mi escuela el próximo año escolar y decirnos el camino de su viaje de como llegó a donde esta ahora. Hay muchas estudiantes que estan muy interesados en ti. </p><p>Cuando nos visitas pensamos que podrias cantar unas de sus canciones más populares^ y hablar te tu vida y si hay tiempo responder a algunas preguntas de los estudiantes. Muchas gracias por su tiempo.</p><p>-Miguel Briones </p>",B2,3743863,29,H4779727,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I5,A-SE,3400,,,
FOOD,"<p>En my casa no come mucho porque quando mi hermana muerto my mama no megusta cosina nada mas. Ahora es 3 ano despues y my mama no quieres toda vida. Yo comi mucha comida de resturanres come wenys^ mcdonalds y mucha cosas como eso porque ela solo compran y no cosino. En la ultima mes my papa esta en un diet. Ahora no puedes van a coje wendys o nada porque my papa. </p><p>My papa sollo comen hamburgesas pero ahora no comen la carne rojo.  Es mala para la corazon. So en la casa solo ver de todos partes para comida. A muchas veses comen un tortilla con ezucar de cinnimon. Es una desaiuno fantastica. Eso es my favorito cosa para comer.</p>",A1,3739953,40,L4773824,"Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.",N,1,N3,N-MF,3947,,,
FOOD,"<p>Hola penpalo^ </p><p><br></p><p>En Los Estatos Unidos^ nosotros comemos muchas comidas. Mi favoritos es Bistec y pan. Para la desyuno yo ir la supermarketa por los huevos. Huevos de supermarketa es muy buenos. Yo como la comida en mi dormitoria con mi computadora y yo mirrrar a juegos de futbol americano.  En Los Estatos Unidos nosotros no comemos alumerzo^ porque es muy saludable. Para la cena^ mi familia y yo los gustamos comer el bistec con la leche de chocolate. A mi me gusta bistec con mucho salado porque no es saludable. El bistec es un comida muy popular en Los Estados Unidos. ¿Que comidas nosotros comemos en tu pais?</p>",A1,3688854,29,R4715743,"Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.",N,1,N3,N-MF,2278,,,
FOOD,"<p style=|text-align: left:|>Hola soy Heaven y unos de mi comidas faboritos son tamales de pork.Y yo gusto posole pero no tango mucho en la casa porque es mucha sopa para mi familia.Pera esos no son los ultimas be mi faboritos comidas legusto lichiladas de poyo. Pero esos comidas es eacho en mi casa.pero yo gusta muchos otras comidas como pizza y pastel^sandwichs^pero my familia no quero fast food porque no es healthy. pero son muchos restronts como subway y apple bees son mis faboritos restronts. y yo viven en una little town no son muchos pero se mis faborito.<br></p>",A1,3704510,16,B4733654,"Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.",N,1,N3,N-MF,4192,,,
FOOD,"<p>yo i mi familia somos mexicano nosotros comemos mucho comida pica y tambien dulse pica. Mi favorito comida es tacos^caldo de res^carne asada y tambien posole nosotro  comemos posole cuanto es cumplianios o año nuevo o otro selebrasion. yo mi gusta comer pepino con tajin y sandi con tajin para mi todo fruta sabe mas rico con tajin. Mi favorito dulse es tamarindo y dulse que tiena tajin.</p>",A1,3704494,15,K4733638,"Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.",N,1,N3,N-MF,4294,,,
FOOD,"<p> Done yo vivo^ comimos cosas de toda la mundo^ como comida de mexico y china. Muchas veces yo come cereal para desayuno^ un sandwich para almuerzo^ y varias de differentes cosas para cena.<br></p>",A1,3570199,22,A4583555,"Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.",N,1,N3,N-MF,3768,,,
INSTRUCTIONS,"<p>Estimado^ amigo mìo </p><p>Yo quisiera saber de su cultura hemos hablado por un tiempo pero yo nunca le he preguntado de su cultura en Cuba. ¿Que es una comida que sea muy famosa en Cuba?  ¿Le gusta esa comida? y si no le gusta entoces que es su favorita comida? A mi me encantan la enchiladas de mole. Mis favoritas. ¿Usted sabe cocinar la comida de Cuba? Yo estoy aprendiendo. Me encanta aprender a cocinar algo nuevo.</p><p>Atentamente^ Ziletai</p>",B1,3591398,38840,V4607784,"You have to make a traditional food or meal from Cuba for a project in your Spanish class. You decide to ask your penpal for help.Write an email to your penpal in which you ask him many questions to learn how to prepare a dish and why it is important in his culture.",I,1,I5,,4428,,,
SCHOOL,"",A1,3704510,16,B4733654,"An exchange student from Honduras is coming to your school soon. He wants to know more about your school.Write an email to the exchange student. Tell him about the different kinds of activities you do during a typical school day with as much detail as possible.",N,1,N3,N-NE,4192,,,
SCHOOL,"<p>Hola estudiante^ </p><p><br></p><p>En la esquela Saxe^ actividadas son muy malos. Solomente actividad es tocar a piano para mi amigo Everito es muy intellegente y ello mirrar al television para la di. Everito pieso que ello es un Bruja. Para en esquela nosotros tocamos a piano y halbamos |Salud|. Yo no reccomendo la esquela saxe^ es esquela malo por la actividadas. </p><p><br></p><p style=|text-align: left:|>-Kanye West 116th President of the Peoples Republic of the United States of the Cango of the Dominican United Kingdom<br></p>",A1,3688854,29,R4715743,"An exchange student from Honduras is coming to your school soon. He wants to know more about your school.Write an email to the exchange student. Tell him about the different kinds of activities you do during a typical school day with as much detail as possible.",N,1,N3,N-SE,2278,,,
SCHOOL,"",A1,3739953,40,L4773824,"An exchange student from Honduras is coming to your school soon. He wants to know more about your school.Write an email to the exchange student. Tell him about the different kinds of activities you do during a typical school day with as much detail as possible.",N,1,N3,N-NE,3947,,,
SCHOOL,"<p>¡Hola amiga!</p><p>Espero que tú estás bién. Ahora^ tengo una oportunidad a viajar a Lima para estudiar. ¡Me siento muy suerte! Estoy muy interesante sobre tu escuela en Lima^ así que tengo muchas preguntas. ¿Estás lista? </p><p>Primero^ ¿cuántos clases que tienes este año? ¿Qué es tu clase favorita^ y por qué? ¿Quién es tu profesor favorito^ y por qué? ¿La tarea es fácil o difícil? ¿Cuántos horas de tarea que tienes en una día? Si tienes preguntas o si estás confundido sobre la tarea^ ¿quién puede a dar ayuda?</p><p>También^ ¿hay una cafetería o los estudiantes comen la comida de sus casas? Si hay una cafetería^ ¿te gusta la comida de la escuela? ¿Qué tipo de comida que la cafetería tiene? Por favor^ dame ejemplos. Mi comida favorita es el helado. ¿Tu cafetería tiene helado?</p><p>Además^ ¿qué facilidades hay en tu escuela? Por ejemplo^ ¿hay un gimnasio? </p><p>Mi escuela en Estados Unidos tiene más o menos 1000 estudiantes^ así que es una escuela grande. ¿Tu escuela es grande o pequeña? O sea^ ¿cuántos estudiantes que la escuela tienen?</p><p>Finalmente^ ¿qué actividades hay para los estudiantes hacer después de la escuela? Por ejemplo^ ¿hay equipos de deportes? ¿Hay clubes? Si participas en clubes^ ¿qué club es más divertido? En Estados Unidos^ mi club favorito fue el equipo de debate. ¿Hay un equipo de debate^ o otras clubes similares^ en tu escuela?</p><p>¡Muchas gracias por su tiempo y ayuda!</p><p>Jocelyn</p>",A2,3744591,83,A4781309,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.",I,1,I4,I-MF,3400,,,
SCHOOL,"<p>Hola amiga!</p><p>Mi escuela tiene una viaje a Lima!! Estoy muy emocionada. Pero^ despues de nosotros salimos^ tiene preguntas. Yo se Lima tiene una altura muy alto. Que es la elevación de Lima? Estoy nervioso que mis orejos ir a |pop!| Tambien^ debo llevar mucha ropa? La tiempo en Lima es mas o menos frio^ no? Como es la comida en Lima? No sé mucha sobre la comida en Peru^ pero voy a tratar mucho. En su escuela^ hay muchos estudiantes? Pueden los estudiantes hablar mucho ingles? Quien es su maestro favorito^ y quien es su maestro que odias? Yo quiero saber quien evitar! En su escuela^ estudiantes vamos a sus casas despues de la escuela o vivimos allí ?</p><p>Gracias^</p><p>Jiya</p>",A2,3744597,41,Z4781315,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.",I,1,I4,I-MF,3947,,,
SCHOOL,"<p>Hola^ Anita! </p><p>¿Qué onda? Estoy emocionada porque voy a Lima con mi escuela! Me llama me attencion tu sabes mucho sobre tu país. Tengo un par (o más) de palabras para tu sobre Lima y tu escuela. </p><p>¿Te gusta tu escuela? ¿Cual es tu actividad favorita en tu escuela? ¿Que son los estudiantes? ¿Hay chicos guapos? Jejejjejeej<br></p><p>¿Donde vas para divertido con tus amigos? ¿Vas a playas o otra lugares al fuera en tu tiempo libre? ¿Cuales palaras o frases que necesito saber?<br></p><p>Lo siento si mis palabras hacen estar a trope. </p><p>Te amo^</p><p>Charis</p>",A2,3744594,45,A4781312,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.",I,1,I4,I-MF,4141,,,
SCHOOL,"<p>Hola mi amigo^</p><p>Mi escuela me da una oputunidad para estudiar en un otra pais y creo que Lima de Peru es un ciudad fantastico para mi. Creo que debo vivir contigo y estudiar en tu escuela entonces puedo te pregunto cuando no se unas cosas.  Antes de mi decision final^ quiero te pregunto sobre tu escuela entonces estoy listo. Mis preguntas son: </p><p>1. ¿ Cuales son topicos que tu escuela enseña y tiene una programa para enseñar español a nuevo estudiantes de otras paises?</p><p>2. ¿ Cuales son deportes que puedo jugar en tu escuela y tiene bien lugares para ejerciciar?</p><p>3. ¿ Como es la comida en tu escuela y cuales son comidas que ofera? Me gusta tacos de carnitas y al pastor mucho^ tiene estas tacos?</p><p>4. ¿ Como son los estudiantes y maestros en tu escuela? ¿En que tipo de bario queda y tiene seguridad?</p><p>5. ¿Donde queda en relacion de tu hogar^ es lejos de tu casa o cerca de tu casa?</p><p>6. ¿Puedo quedarse contigo durante mi tiempo en Lima y si no^ la escuela tiene un dormitorio para mi?</p><p>Por favor responde a mi preguntas pronto^<br></p><p>Sasan Sedighi</p>",A2,3744636,83,B4781354,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.",I,1,N4,I-SE,2278,,,
SCHOOL,"<p>¡Hola!</p><p>Mi escuela tiene un viaje en Lima. Yo tengo pregunta para tú aprender tu escuela. </p><p>¿Qué es el tamaño de tu escuela? ¿Cuantos personas son en tu escuela?</p><p>No me gusta la comida a mi escuela. ¿Es la comida a tu escuela buena o mal? ¿Qué es tu comida favorita de tu escuela? </p><p>Mi topicos favoritos son matematicas y ciencia. ¿Cuál es mejor a tu escuela^ matematicas o ciencia? ¿Son los profesores facíles o difíciles? ¿Qué es tu topico favorito?</p><p>¿Dónde es tu escuela? ¿En la ciudad? ¿En las montañas? <br></p><p>¿Cuál profesore es el mejor?<br></p><p>¡Adios!</p><p><br></p>",A2,3744627,50,T4781345,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.",I,1,I1,I-MM,4520,,,
SCHOOL,"<p>Hola! </p><p>Que tal? Yo voy a Lima! Yo soy muy feliz!!</p><p>Yo tiene una [question] para tu escuela. Es hay muchos personas en tu escuela? [What] esta las clases? Es hay mucho diferente clases? Es hay tiempo a relajarse? </p><p>Gracias amiga!</p>",A2,3744615,36,U4781333,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.",I,1,N3,I-NE,4428,,,
SCHOOL,"<p>Hola^ yo ir a estudiar en Lima. Tengo qreguntas sobre tu escuela en Lima. </p><p>Que toqics ensenar en tu escuela? Que deqortes tiene tu escuela? Cuandos maestras hay? Es la escuela grande? Te gusta la escuela? Hay un qiscina en tu escuela? Son mucho deqortes? Son estudiantes simqatico? Son actividades otras en tu escuela? Es muy diferente que Estados Unidos? Que es tu qarte favorito que tu escuela? Son clubs en tu escuela? Cuando clases hay en tu escuela? Cuando habitaciones en tu escuela?  Son mucho estudiantes en tu escuela? Que es la subjectivo mas interesante?</p><p><br></p><p>Gracias ara resondiendo mi qreguntas!</p>",A2,3744606,64,Q4781324,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.",I,1,I3,I-MF,3389,,,
SCHOOL,"<p>Hola mi amiga!</p><p>Mi escuela y yo visitamos tu escuela en dos semanas! Yo tengo muchas preguntas para tu y tu escuela. De donde eres tu escuela? Esta en una grande ciudad o en una pequeño ciudad? Cuantos estudiantes eran en tus escuela y como se dicen? Estan bien o mal? Estan tu profesores bien y ustedes eseñar bien? Es tu escuela grande or pequeño? Tenga muchas clases o no? Yo excitamente veo tu. <br></p><p><br></p><p>Esta bien^ </p><p>Ankit</p>",A2,3744603,32,Q4781321,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.",I,1,I1,I-SE,4456,,,
SCHOOL,"",A2,3707177,24,S4737164,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.",I,1,N3,I-NE,4428,,,
SCHOOL,"",A2,3707159,29,K4737146,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.",I,1,N3,I-NE,3768,,,
SCHOOL,"",A2,3707135,8,W4737122,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.",I,1,N3,I-NE,3768,,,
SCHOOL,"<p>Hola MI Amigo<br></p><p>Tengo preguntas para ti^</p><p><br></p><p>Donde esta su escuela y cuantos personas?</p><p>Hay futbol en tu escuela?</p><p><br></p><p>Gracias mi Amigo^</p><p><br></p><p>Oisin Lee</p>",A2,3719774,9,K4750158,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.",I,1,N3,I-NE,2278,,,
SEASONS,"<p>Donde yo vivo^ es muy calinte en el verano. No es muy frio en el invierno. Es muy caliente en los otro dos tambien.<br></p>",A1,3570199,22,A4583555,"Your penpal lives in Mexico. She wants to know about the weather and seasons where you live.Write an email to your penpal telling her as much as you can about the different seasons and the weather where you live.",N,1,N3,N-MF,3768,,,
SEASONS,"<p>Hola es heaven tu penpal! tango mucho uvia en mi casa pero en las verano es muy caliente y disembre no talgo mucho yello y unos anyos no tango snow. pero mi faborito tyempo es en fall porque yo llegusta los diferentes ardoles y es la eguala de uvia y sol pero no es caliente talgo una brease.¿Que es to faborito tyempo en la anyo¿yo gusto la sol y no mucho uvia porque tango uvia todo la tiempo.</p>",A1,3704510,16,B4733654,"Your penpal lives in Mexico. She wants to know about the weather and seasons where you live.Write an email to your penpal telling her as much as you can about the different seasons and the weather where you live.",N,1,N3,N-MF,4192,,,
SEASONS,"<p>en Mount vernon en el invierno cae nieve y en el verano esta muy calor y nosotros va en el playa com mi familia y garamos eve. cuanto cae nieve nosotros ase un muñeco de nieve y la otra ves isimos un casa de nieve pero grante.</p>",A1,3704494,15,K4733638,"Your penpal lives in Mexico. She wants to know about the weather and seasons where you live.Write an email to your penpal telling her as much as you can about the different seasons and the weather where you live.",N,1,N3,N-MF,4294,,,
SEASONS,"<p>Yo vivi en casper wy. La clima es raro. En la invierno hayunas dia que tienen calor. Luego en el verano hay unas dias con nieve y frio. Hay muchas raro climas aqui.   En muchas lugares hay calor todos el año.  </p><p>Unas veses va al arizona para ver my tia y primos y allí hay mucho calor. Allí tienen tan color que no pueden caminar en la piso sin zapatos. A mi no megustan allí porque es muy cadiente.</p><p><br></p>",A1,3739953,40,L4773824,"Your penpal lives in Mexico. She wants to know about the weather and seasons where you live.Write an email to your penpal telling her as much as you can about the different seasons and the weather where you live.",N,1,N3,N-MF,3947,,,
SEASONS,"<p>Hola PenPalo^</p><p>¿Como estas? Yo estoy bein. Yo pieso que tu es bien tambien. </p><p>Mi casa en el Narnia. El tiempo en Narnia es invierno solomente. Tiempo en Narnia es muy malo porque es muy frio y nevado. Para mi amigo la Blanco   Bruja le gusta tiempo porque ella controla el tiempo y no le gustan Christmas porque ella es un Bruja.  </p><p><br></p><p>¿Que es tiempo en Mexico?</p><p>- LilBaby</p>",A1,3688854,29,R4715743,"Your penpal lives in Mexico. She wants to know about the weather and seasons where you live.Write an email to your penpal telling her as much as you can about the different seasons and the weather where you live.",N,1,N3,N-MM,2278,,,
SOCIAL_LIFE,"",A1,3688854,29,R4715743,"Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.",I,1,N3,I-NE,2278,,,
SOCIAL_LIFE,"",A1,3739953,40,L4773824,"Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.",I,1,N3,I-NE,3947,,,
