,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,DateOfExam,MachineScore
3,CLUBS,<p>Hola senor^ me llamo Mateo^ yo escribiando a te decir tu que quiero empezar un club de espanol en este escuela. Quiero empezar este club porque todas las personas en este escuela los gusta espanol y quieren aprender mas de la idioma. En el club^ estudiantes aprenderán hablar espanol mas bien y tenerán opportunidades viajar a Espana. En este club estudiantes trabjarán ir bien con la idoma^ las personas^ y la geographia de el pais de Espana. Este club ayudará la escuela^ porque los estuidiante aprenderán ir mas intelligente. Tambíen estudientes trabajarán con la communidad en muchas trabajos. Recomiendo que tu trabajes con las personas que quieren empezar este club. Este club hacerá este escuela mas bien!</p>,B2,3739959,31,Y4773830,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:		Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why.			Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students.	,A,1,I4,A-SE,3534,,,,2021-06-29,2-A-SE
4,CLUBS,<p>Estimada/o cualquier se importa^</p><p>Para empezar^ yo quieran empezar un club en nuestra escuela. Es un club de deportes. Yo piensa que es muy importante para los estudiantes tener un lugar para hacer amigos con personas que tiene la mismo interez. Yo quiere crear esto club porque yo tiene interez en las deportes tambien. Adentro de la club voy a hacen actividades fisicas y actividades para aprender. Por ejemplo^ pueden hacen actividades como Futbol Americano^ y escriben papels de nuestro jugador favorito. </p><p>A continuacion^ este club voy a ayudar los estudiantes mucho. Por ejemplo^ este club es motavacion para hacer actividades fisicas. Haciendo actividades fisicas es muy importande de la salud para los ninos. Tambien es un lugar donde pueden hacer mas amigo. </p><p>Atentamente^</p><p>Sophie Marks</p>,B2,3289258,57,E4274536,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:		Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why.			Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students.	,A,1,I1,A-NE,473,143.0,4587.0,,2021-06-29,1-A-M+
41,DIRECTIONS,<p>Hola amigo!</p><p>Yo eschuché que tu vivió en Costa Rica! Yo me gusta Costa Rica^ pero nunca he estado alli. Tu debes decirme sobre todos de Costa Rica^ por ejemplos^ las tradiciones^ el tiempo^ la playa^ y mas. Algo cultral de los Estados Unidos llegó un choque cultural cuando viniste a los Estados Unidos?</p><p>Tambien yo eschuché que tu te gusta leer que es similar a mi porque yo me gusta leer tambien. Has leido este libro o esta serie que se llama |Harry Potter|? Si no lo has leido^ entonces recomendaria que sea el primer libro que has prestado. Tenía comedia^ te hace sentir triste y peligro. Tenia mucho accion y un sentido que en los Estados que se llama |thrill|. En el proximo parafo son los isntrucciones para has prestado un libro.<br></p><p>Instrucciones:</p><p>1. Vas a la biblioteca.</p><p>2. Buscas un libro que tu quieras leer.</p><p>3. Opcional: Si no puedes encontrar un libro^ entonces le pediría a una persona que trabajo en la biblioteca que te ayude o recomoiende un libro.</p><p>4. Vas a el lugar que se llama |check out| y hace cola en silencio (desde es una biblioteca) hasta que sea es tu turno.</p><p>5. Le dije |hola y como estas| en ingles al trbajador de la biblioteca.</p><p>6. El trabajador hará cosas y le dará un papel que muestra la fecha que necesitas devovler el libro por y los libros que tu prestas.</p><p>7. Finalmente^ el trabajador le dará los libros o el libro que tu prestas</p><p>8. le dije |adios| en ingles y puedes salir</p><p>Tu prestas un libro! Es muy facil para prestar un libro de la biblioteca. Yo aconsejarÍa para permanecer en silencio o hablar en silencio en la biblioteca para que el trabajador de la biblioteca no se enoja con usted o decir |shhhh|.</p><p>Esto es todo. Buenas suerte y escribeme si tienes una pregunta sobre otras cosas.</p><p>Adios!</p>,B2,3735733,66,Q4767569,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,I5,,3389,,,,2021-06-29,1-I-MF
42,DIRECTIONS,<p>¡Hola!<br></p><p>Para usar un libro en la biblioteca^ necesitas hacer algunas cosas.</p><p>Primero^ obtengas una tarjeta de biblioteca. La tarjeta da aceso a usar los libros. Para hacer una tarjeta^ hablas con un obrero de la biblioteca. Necesitas llenar algunaos papeles para obtener una tarjeta.</p><p>Segundo^ encuentres un(os) libro(s) que te gusta. Lea algunas paginas del libro o el summario antes de escoger un libro.</p><p>Tercero^ trajas los libros a una maquina o al obrero en la biblioteca. Muestres su tarjeta de biblioteca al obrero o siguas los direcciones en la maquina.</p><p>El obrero o la maquina daría un papel con los libros que tú tomó y una fecha. La fecha es el día que necesita regresar los libros. Es importante a no olvidar el día. Si no regresas los libros antes de la fecha^ necesitarías pagar un obligatorio por cada día despues de la fecha. </p><p>¡Ojala que esto te ayuda! Tambien puedemos ir a la biblioteca juntos si los direcciones no ayuda.<br></p><p>¡Adios!</p>,B2,3735729,63,W4767565,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,I4,,249,,,,2021-06-29,1-I-MF
43,DIRECTIONS,<p>¡Hola!</p><p>Para llevar a casa un libro de la biblioteca es necesario que tú tienes un tarjeta de biblioteca. La tarjeta incluye su nombre y dirección de su casa. Cuando encuentre el libro que desea leer^ traerlo a la escritorio. La persona detrás de el escritorio escanear su tarjeta. Despues de escanearlo^ puede llevarse el libro a su casa. </p><p>¡Espero que disfruten su libro!</p><p>Sinceramente^ </p><p>Graciela Michaud</p>,B2,3735721,50,F4767557,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,I5,,4294,,,,2021-06-29,2-I-MM
44,DIRECTIONS,<p>Hola Amigo^</p><p>Para obtener libros del biblioteca^ es muy importante que tengas una tarjeta de la liberia para confirma que el libro es en su posssession.</p><p>Cuando tu entras la biblioteca^ hablas a trabajador en la biblioteca para confirmir que la tienda puede busco el libro.</p><p>Cuando la trabajador busco el libro chequear con la computadora y regreso el libro en el correcto fecha.</p>,B2,3735713,32,F4767549,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,I4,,4294,,,,2021-06-29,2-I-MM
45,DIRECTIONS,<p>¡Hola!</p><p>Mi escuela tiene una sistema para sus libros. Primero^ necesitas ir a la biblioteca en el primer piso de la escuela. En la biblioteca^ hay muchos secciones de libros de la tema. Encuentra su libro y tráelo al escritorio en frente de la biblioteca. Habla con la profesora en el escritorio y pon tu nombre en la computadora y el nombre del libro.  Recuerda la fecha en la que necesitas regresar el libro a la biblioteca. Muchas veces tienes tres o cuatro semanas para usar el libro. </p><p>¡Adios!</p>,B2,3735673,47,M4767509,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,A,,4196,,,,2021-06-29,1-I-MF
46,DIRECTIONS,<p>Es muy facíl obtener libros de la biblioteca. Primero^ encuentra el libro si quieres leer. Los libros están organizados por el apellido del autor. Segundo^ ve a la mesa de la bibliotecaria para obtener el libro. La bibliotecaria usará su computadora para registrar el libro que eligió. ¡Finalmente^ disfruta el libro! Además^ regresa el libro cuando sea necesario. </p>,B2,3735669,65,F4767505,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,A,,4294,,,,2021-06-29,2-I-MM
56,CAREERS,<p>Mi amigo^ </p><p>Cuando soy un adulto^ quiero ser maestro. Es un trabajo muy importante porque todos los personas en el mundo deben ser educado^ y es el trabajo de los maestros para educar la gente. Si no tuviéramos los maestros en el mundo^ nadie sería educado. </p><p>También^ los niños son el futuro. Quiero enseñar los niños para que yo pueda ver la diferencía que hice en sus vidas. Me gustan los niños^ y si soy maestro^ puedo verlos todos los días.<br></p><p>Y tambiéñ^ me gusta enseñar y me gusta aprender. Un maestro me dijo que si quieres aprender^ sé maestro. Siempre estarás aprediendo si eres maestro. </p><p>Espero que ya veas por que quiero ser maestro. Es el trabajo más importante. </p>,B2,3735789,48,G4767625,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,I4,,3389,,,,2021-06-29,1-I-MF
57,CAREERS,<p>El trabajo que yo quiero mucho en el futuro es ser una actriz. Mientras no pienso que lo ocurrirá^ creo que este trabajo sería muy divertido. Yo queiro este trabajo por muchas razones. Primero^ me gusta todo sobre películas. Cuando yo veo películas^ me gusta pensar sobre el proceso los creadores usaron para hacer la película. Pienso que |la magica de la película| es muy interesante. Segundo^ me gusta la idea de ser otra personas. Los actores en películas^ necesitan estudiar y ayudar todo sobre su personaje. Pienso que sería muy interestante convertirme a otra personas. Finalmente^ quiero ser una actriz porque me gusta la idea de tener una voz en el mundo. Si yo fuera una actriz famosa^ yo podría ayudar muchas personas que sufren en el mundo. </p>,B2,3735669,65,F4767505,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,A,,4294,,,,2021-06-29,1-I-MF
58,CAREERS,<p>¡Hola!</p><p>¡Quiero ser una ingeniera! Me gusta matematicas y numeros^ y también soy muy artística. Quiero vivir en la ciudad y trabajar en un edificio grande. Mi tío es un ingeniero y me gusta él mucho. Él le gusta su carrera y él es mi inspiración. Me gustaban mis clases de ingenieria en mi escuela también. Me gusta |STEM| en general^ y la tecnología en el mundo. </p><p>¡Adios!</p>,B2,3735673,47,M4767509,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,A,,4196,,,,2021-06-29,1-I-MF
59,CAREERS,<p>Hola Amigo^</p><p>El trabajo que quiero mucho es una agente de deportes or una position en la operaciones del Los New England Patriots!</p><p>Me encanta Los Patriots todo mi vida y muy interesto en deportes. Ademas^ cuando busco por una universidad^ busco para un a esquela que tenga una programa de deportes operaciones.<br></p>,B2,3735713,32,F4767549,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,I4,,4294,,,,2021-06-29,2-I-MM
60,CAREERS,<p>¡Hola! </p><p>Estoy feliz de que quieras enseñar español. Hay muchas cosas que quiero hacer en el futuro. Espero viajar mucho y aprender más información sobre la cultura española. También quiero aprender a ser una mujer de nogocios porque mi padre tiene muchas empresas. No hay un trabajo especifica que quiero hacer^ pero me encanta viajar^ hablar en español^ trabajar con las empresas de mi padre^ y escribir mucho. Algunos trabajos que me interesan son el FBI^ la agente de viajes^ la periodista^ y una traductora. </p>,B2,3735721,50,F4767557,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,I5,,4294,,,,2021-06-29,1-I-MF
61,CAREERS,<p>Hola!</p><p>¿Que tal? Yo estoy bien. Estoy muy aburrido porque no hay actividades que puedo hacer.<br></p><p>¡Es muy fantastico que tú sabes que quieres hacer en el futuro! Es un idea buena para ser una profesora de español en el futuro. Yo pienso que hace bien si sería una profesora de español. Tambien me ayudas con español. No dudo que eres el mejor profesora de español en el futuro.</p><p>Yo quiero ser una medica porque puedo ayudar otras personas. Tambien yo pienso que el trabajo que los medicos hacen es muy interesante. Pero es muy dificil ser un medico. Necesito ir a la escuela por mas de 8 años! Tambien el trabajo es muy duro y algunas veces^ peligroso. </p><p>Si no puedo hacer una medica^ sería un cientista porque es un trabajo divertido. Me gusta el laboratorio y estoy bueno en el sujeto de ciencia^ por ejemplo biologia. Yo quiero observar la clima^ los animales^ el oceano y etc. No es facil pero yo quiero ser una cientista por un larga tiempo. Pero yo tengo un miedo de insectos como no puedo ser una cientista que observa insectos.</p><p>¡Espero que nosotros puedemos ser una profesora y medica en el futuro!</p><p>¡Adios!<br></p>,B2,3735729,63,W4767565,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,I4,,249,,,,2021-06-29,1-I-MF
65,CAREERS,<p>Querido amigo^</p><p>Hola! Como estas?  Yo estoy un poco cansado pero muy feliz. Yo soy feliz que tu le gusta escuela cuando un mejor porcentaje de estudiantes no les gusta escuela. Yo estoy agradecido de que quieras ayudarme a aprender espanol. Yo no estoy el mejor estudiante^ pero yo seré un mejor estudiante en el futuro. Tu probabamente quieras ayudar porque tu eres amable y siempre quieras ayudar personas. Yo pregunto en que te convertirás un dia. Yo pienso que tu sea una enfermera o un medico en a futuro porque tu le gusta a ayudar personas.<br></p><p>En el proximo ano^ yo estaré un senior en la escuela. Porque esto facto^ he estado pensando mucho sobre lo que quiero hacer en el futuro. Nosé cual es el trabajo de mis suenos todavia^ pero yo espero que yo lo encuentre pronto. Yo quiero trabajar en el arte. Yo quiero un trabajo que pueda inspirar y ayudar muchas personas. Tambien^ yo quiero un trabajo que no sea estricto y necesites ser creativo. Yo me gusta a usar mi cabezo porque es muy divertido. <br></p><p>Yo pienso que es triste que yo no sé que quiero ser en el futuro pero yo trabajaré mucho para lograr cuando el momento venga. Hay un posibilidad que yo quiera ser una artista^ porque entonces yo seré mi propio jefe y uso mi cabezo mucho^ pero no hacen mucho dinero. Yo quiero ser el proximo Steve Jobs o Elon Musk^ porque tienen mucho dinero^ inspiran muchas personas^ y ayudan las personas que necesitan dinero.</p><p>Gracias y adios! Yo espero que tu tengas buena salud y para los doz para ser ricos en el dia. Tambien yo ojala que no conoceremos en la realidad algun dia. Ademas^ te llamo |profe| ahora desde vas a ensenar espanol? JaJaJa!</p><p>Con agrademiento^ feliz^ y esperanza^</p><p>An</p><p><br></p>,B2,3735733,66,Q4767569,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,I5,,3389,,,,2021-06-29,1-I-MF
66,CAREERS,<p>En mi futuro^ quiero ser una arquitecta. Desarollaré casas y ayudaré las familias para darles la casa de sus sueños. Más specificamente e adicionalimente^ construiré mi casa para que pueda vivir en el con mi familia. En adición^ quiero hacer el diseño interior. Haré las casas que desarollo bonitas en el interior también. Espero que haré mucho dinero para apoyar mi familia y para construir la casa de mis sueños para mi y mi familia.<br></p>,B2,3735745,69,W4767581,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,I4,,4428,3389.0,,,2021-06-29,1-I-MF
84,COMMUNICATION,,A1,3721867,23,H4752587,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,3389,,,,2021-06-29,4-I-NE
85,COMMUNICATION,,A1,3721895,19,R4752615,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N1,I-NE,3768,,,,2021-06-29,4-I-NE
86,COMMUNICATION,,A1,3724255,11,J4754979,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N1,I-NE,3768,,,,2021-06-29,4-I-NE
87,COMMUNICATION,,A1,3724295,5,D4755019,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N1,I-NE,3768,,,,2021-06-29,4-I-NE
88,COMMUNICATION,,A1,3724667,19,V4755391,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,3768,,,,2021-06-29,4-I-NE
89,COMMUNICATION,,A1,3726811,13,L4757536,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,3768,,,,2021-06-29,4-I-NE
90,COMMUNICATION,,A1,3727023,29,K4757748,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N2,I-NE,3768,,,,2021-06-29,4-I-NE
91,COMMUNICATION,,A1,3729895,35,B4760621,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,249,,,,2021-06-29,4-I-NE
92,COMMUNICATION,,A1,3729899,25,U4760625,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,249,,,,2021-06-29,4-I-NE
93,COMMUNICATION,,A1,3729951,32,G4760677,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,249,,,,2021-06-29,4-I-NE
94,COMMUNICATION,,A1,3730163,31,U4760889,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,3947,3768.0,,,2021-06-29,4-I-NE
95,COMMUNICATION,,A1,3731499,40,G4762225,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,3768,,,,2021-06-29,4-I-NE
96,COMMUNICATION,,A1,3709346,3,E4739678,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,3947,,,,2021-06-29,4-I-NE
97,COMMUNICATION,,A1,3710190,20,J4740522,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,Below N1,I-NE,3389,,,,2021-06-29,4-I-NE
98,COMMUNICATION,,A1,3710262,46,A4740594,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N1,I-NE,4141,,,,2021-06-29,4-I-NE
99,COMMUNICATION,,A1,3711759,24,R4742094,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,3947,,,,2021-06-29,4-I-NE
100,COMMUNICATION,,A1,3715155,8,P4745491,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,3947,,,,2021-06-29,4-I-NE
101,COMMUNICATION,,A1,3716939,44,C4747279,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,3947,,,,2021-06-29,4-I-NE
102,COMMUNICATION,,A1,3718595,12,Y4748935,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N2,I-NE,3947,,,,2021-06-29,4-I-NE
103,COMMUNICATION,<p>¡Hola! Todo los hablan. Para historia^ ingles y arte. es para explain. todo el mundo scared pero lo es bien.&nbsp:todos son differentes pero bien.</p><p><br></p><p>mucho luck^ ananya</p>,A2,3746979,41,G4787731,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N4,I-SE,4294,4428.0,,,2021-06-29,3-I-SE
104,DIRECTIONS,<p>MI amigo de Costa Rica^ </p><p>Es facíl obtener los libros de nuestra biblioteca. </p><p>Primero^ es necesario que encuentra el libro que quieres. Los libros son organizados por el apellido del autor. Por ejemplo^ The Great Gatsby está en el sección de los autors con un apellido que empiece con F porque era escrito por F. Scott Fitzgerald. </p><p>Cuando ecuentres el libro que quieres^ tienes que traer ese libro a la mesa en el frenete de la biblioteca. A la mesa^ hay una persona que te ayuda. Necesitas dar el libro a la persona^ y ella leerá el número del libro^ y pone en su computadora. También^ ella te da la fecha cuando tienes que traer el libro a la biblioteca para volverlo. </p><p>Y cuando ella te da el libro^ ¡estás terminado! Es facíl^ ¿no?</p>,B2,3735789,48,G4767625,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,I4,,3389,,,,2021-06-29,1-I-MF
105,DIRECTIONS,<p>Querido Pedro</p><p>Sacar un libro de la biblioteca es muy simple. Yo no sé si nuestra escuela tiene una biblioteca pero hay una biblioteca publica en tu lugar ahora^ cerca del departamiento de policía. Para sacar un libro puedes usar una de las computadoras en la biblioteca para encontrar el libro y descubrir si es en la biblioteca ahora y cual numero es. Después busca el numero del libro o habla con una bibliotecaria sobre el lugar del libro. Después trae el libro a una bibliotecaria y va a confermar todo y meter en la computadora que tienes el libro^ y después puedes salir de la biblioteca con tu libro. Si no tienen el libro habla con una bibliotecaria y va a mandar el libro de otra biblioteca para que puedes leerla.</p><p>Buena Suerte^</p><p>Simon Green</p>,B2,3735777,93,N4767613,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,I5,,3389,,,,2021-06-29,1-I-MF
106,DIRECTIONS,<p>Nunca ha obtenido un libro de la biblioteca pero puedo ayudarte. Nuestro biblioteca es en el primer level. Cuando entras^ tienes que firmar que estás allÍ con las personas trabajando allÍ. Hay secciones para cada tipo de libro. Entonces^ encontrar la seccion del libro que quieres. Cuando estás allÍ^ buscar el libro que quieres y llevarlo a las personas que viste antes. Ellos van a scanear su libro para que puedas sacar este libro. Tiene una semana o dos semanas a regresar su libro a la biblioteca o ellos van a buscar tú para obtener su libro. </p>,B2,3735785,53,R4767621,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,I5,,4294,3389.0,,,2021-06-29,1-I-MF
138,POP_CULTURE,<p>¡Hola! Los telfonos mucho popular en mi esquela. puedes hablar a mis amigos. no me un telefona. Tengo un computer. Telefono un juegos y messages. quiero uno mucho. ¡Adios!<br></p>,A2,3746979,41,G4787731,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N4,I-MM,4294,4428.0,,,2021-06-29,2-I-MM
139,POP_CULTURE,,A1,3721867,23,H4752587,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,3389,,,,2021-06-29,4-I-NE
140,POP_CULTURE,,A1,3721895,19,R4752615,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N1,I-NE,3768,,,,2021-06-29,4-I-NE
141,POP_CULTURE,,A1,3724255,11,J4754979,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N1,I-NE,3768,,,,2021-06-29,4-I-NE
142,POP_CULTURE,,A1,3724295,5,D4755019,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N1,I-NE,3768,,,,2021-06-29,4-I-NE
143,POP_CULTURE,,A1,3724667,19,V4755391,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,3768,,,,2021-06-29,4-I-NE
144,POP_CULTURE,,A1,3726811,13,L4757536,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,3768,,,,2021-06-29,4-I-NE
145,POP_CULTURE,<p>me escuela te gusta es video juegos por</p>,A1,3727023,29,K4757748,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N2,I-NE,3768,,,,2021-06-29,3-I-SE
