Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,DateOfExam
ANIMALS,"<p>Hola^</p><p>mi perro es energia! Comer Alamerzo^ Cena^ deysauno. Correr con el perro. perros es mucho energia. </p>",A1,3711187,11,R4741519,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,4424,,,,2021-06-11
CLUBS,"<p>Hola Sr./Sra. [Nombre del principal]^</p><p>Los estudiantes de esta escuela queremos empezar un club de Literatura. Nosotros tenemos un gran pasíon para la literature de todas formas y queremos un lugar donde podemos leer^ discutir^ y crear literatura nueva juntos. Nosotros queremos integrar nuestro pasíon para la literatura en un club de la escuela por que creémos que seria un gran beneficio a la escuela y a los estudiantes.  Si tenemos un club^ sería mas facil organizar eventos y traer a toda la gente interesadas en la literatura juntos.</p><p><br></p><p>Este club va a tener muchas beneficios para la escuela y los estudiantes. Seria un oportunidad de crecer la cultura y comunidad de la escuela y promocionar leyendo a los jovenes. Tambien sería ago bueno para la comuidad de afuera de la escuela. Nuestro club va a organizar eventos para colectar donaciones de libros para dar a los niños quien no tienen libros y tambien queremos hacer un biblioteca publico afuera de la escuala donde la gente pueden venir y escoger algo para leer. Queremos organizar eventos donde los estudiantes pueden expresarse^ como un noche de microfono abierto donde los estudiantes pueden venir y leer las cosas que han escrito y quieren compartir.</p><p>Gracias por ayudarnos y considerar nuestra idea </p>",B2,3744010,70,Q4780281,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:		Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why.			Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students.	",A,1,I5,A-MM,3282,4192,,,2021-06-11
CLUBS,"<p>     Hola principal. Un estidiante tienen un actividad de jugar fútbol a la escuela. Tú estudiante es muy atletíco y necesita ella tiene una actividad a juga fútbol con sus amigos. La actividad a la fútbol necesita a la escuela porque es muy importante esta atletíco.</p><p> Finalmente^ es muy importante a la estudiante tiene un actividad a la fútbol en escuela. La actividad es muy necesita.</p><p><br></p><p>     Adios principal^ Ryan </p>",B2,3743056,46,V4778040,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:		Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why.			Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students.	",A,1,I2,A-NE,473,,,,2021-06-11
CLUBS,"<p>Hola Principal^</p><p>Nosotros gustamos los cocinar. Nosotros quiere a un club de cocina. Nosotros quere a cocina las beunas comidas. Eso Quere por la escuela y estudiantes.</p><p>Eso quere make un positivia affect o la escuela. Hay muy comida nosotros cocinamos. Nosotros quere make estudiantes comida de favorita.</p><p>Gracias!!</p>",B2,3743044,41,A4778028,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:		Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why.			Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students.	",A,1,N4,A-NE,4428,,,,2021-06-11
CLUBS,"<p>¡Hola Principal!</p><p>Yo quiero un club en la escuela de mi amigo Mario porque me gusta beísbol y mi amigo le gusta beísbol. El club de beísbol es un club grande en mi escuela porque mis amigos en mi esucela muy les gusta beísbol. Tú escuela en España es un escuela con muy comunidad y muy participos en deportes. Ellos les gusta deportes porque les deportes es muy divértido. Beísbol es un deporte de la sol y muy caleinte. </p><p>En mi escuela^ club de beísbol es muy divertido y yo soy involvo en el club. En tú escuela^ el club es demostrado una comunidad de beísbol en el escuela. Es querer con practico de beisbol por los estudiantes jugas beísbol. El club es muy divértido porque la comunidad es muy involvo y los estudiantes les gusta beísbol. </p><p>¡Hasta luego el principal!</p><p>Cooper</p><p><br></p>",B2,3743040,19,S4778024,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:		Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why.			Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students.	",A,1,I4,A-NE,4141,,,,2021-06-11
ANIMALS,"<p><br></p><p>Hola! Yo recomiendo macota perro.Perro es muy bonito.It can be pequenño o grande.Perro es loyal y bonito para tu familia.Negative es perro es expensive y aco tiene alergias no es un mascota bonito.Hasta luego!</p>",A1,3711363,29,N4741695,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N2,I-SE,171,,,,2021-06-11
CLUBS,"<p>Estmimada clase y el Principal</p><p>Me llamo Elise y yo le gusta a presentar sobre un club que yo quiero y los estudente  en la escula. El nombre de la club es Unified Deportes. Los estudintes y yo tuvieron el idea para mucho tiempo y  nostoros tienimos un proposteto. Este club es para los personas con disabilidades y incluir en un deporte con los person simulares. Los estudientes ayudaban los personas en aprendendo diffrente deportes. Los estudentes y yo tenimos hermanos y hermanas con disabilidades y nostoros quisimos un clun que es specialmente para ellos.  </p><p>El  potivia impacto de la club en  la escula es un impacto muy bueno. Un impacto es para encluarando los peronas differentes. Tambien es  un impacto para los estudientes y la escula es hacer la escula muy conectado con todoa las personas. Los actividad de el club hizo es los deportes differentes. Por ejemplo besibol^ futbol^ basketball^ tennis y corriendo. Los personas de disabilidades habia un person que ayudan en las actividaes.  Otros esculas tiena el club y nostoros contando con ellos y jugaba con ellos en un competicion. Este club es un buen club para este escula. Los membros y yo espero que tu le gustia el club.</p><p>Tiene un buen dia!</p><p>Sincerememte^ </p><p>Elise </p>",B2,3742963,57,A4777876,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:		Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why.			Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students.	",A,1,I4,A-SE,4314,,,,2021-06-11
CLUBS,"<p>Hola Señora^</p><p>Mis amigos y yo queremos empezar un club. Mi amiga era muy triste porque no hay un grupo para estudiantes que quieren voluntar en la comunidad. Entonces^ pensamos que podemos empezarlo. Este grupo puede ayudar la comunidad y las estudiantes. También^ es importante para tener grupos como este actividad para tener una ocupación. Mis amigos y yo queremos empezar esta organización porque queremos ayudar a las personas pobres. Este club sería un evento especial para los voluntarios.</p><p>Este tendría un impacto positivo en la escuela en muchas areas. Un beneficio es que las personas pobres en esta area tendrían más recursos para su vida. Si podemos tener el club^ podemos organizar muchos eventos para aumentar el dinero para los proyectos. Algunos de estes proyectos pueden ser: conseguir comida^ ropa^ y otras recursos para una estándar de vida más alto para la pobreza. Además^ las horas de voluntario son importantes para los estundiantes porque los dan experiencia. Finalmente^ los estudiantes pueden conectar con las personas pobre y con sus otros estudiantes.</p>",B2,3741708,73,B4776321,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:		Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why.			Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students.	",A,1,A,A-MM,4302,,,,2021-06-11
CLUBS,"<p>Querida^ </p><p>Mis amigos y yo nos gustariamos empezar un club de baile. Esto club es una oportunidad para los estudiantes quien no pueden pagar para los clases de baile. También^ es una oportunidad para formar una banda entre todas las bailarinas de la escuela porque no todas van a la misma escuela de baile. </p><p>El club podrían beneficiar la escuela^ también. Cuando teniamos los eventos^ podemos vender las targetas y despues^ podemos donar algunos del dinero a la escuela. Con este club^ la escuela tiene una oportunidad más para promoverlo. </p>",B2,3741009,12,L4775163,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:		Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why.			Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students.	",A,1,I5,A-SE,4428,,,,2021-06-11
CLUBS,"<p>Estimado Senor Bob^ </p><p>Yo^ y un group de mis amigos^ querene a crear un club para las horas de voluntarios. Muchos de los estudientes dijen que es muy dificil para buscar lugars para ser voluntario^ y yo qiero ayudanos. Los personas en el club deben buscar oppurtuniadades de voluntario para todo el club^ porque es mas facil buscar trabajo para un grupo de es para una or dos personas. Si un gran cantiadad de personas junto con nosotors^ podemos crear un gran differencia a nuestro communidad^ con todo el ayudo que nosotors oferamos a todos que necesitan. Tambien^ es una buena cosa ser en tu tiempo libre^ porque las horas de voluntario ver muy bien a lot universidades. Yo pienso que este club es una idea fantastica^ que piensas?</p><p>Sinceramente </p><p>Daniel Pol</p>",B2,3741045,14,G4775199,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:		Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why.			Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students.	",A,1,I4,A-SE,4428,,,,2021-06-11
ANIMALS,"<p>Hola amigo!!Una mascota que puedes conseguir es un chiwawa porque son pequenos y lindos! Pero podrian morder o perderse facilmente.-De Imani</p>",A1,3711715,30,S4742049,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,I2,I-MM,4141,,,,2021-06-11
ANIMALS,"<p>Hola^ le esta muy bien. Le gusta el perro. es agranadable</p>",A1,3711719,13,Q4742053,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N2,I-SE,4443,,,,2021-06-11
DAILY_SCHEDULE_ROUTINE,"<p>Hola Marcos^</p><p>¿Cuál es un día en la esquela de España? En los Estados Unidos^ yo dormi cuadno tu es a la esquela. ¿Dónde esta el eqsuela cerca de tu? Mi esquela es siete miles sur de mi casa.  ¿Cuál actividades son en España? Por ejemplo^ en los Estados Unidos^ muchos personas participan en los deportas o trabajar. ¿Quién son tu amigos? ¿Cuál es tu transportation en el España? En los Estados Unidos^ yo tiene un coche y yo conducto el coche a todos los días. <br></p><p>Gracias mucho^</p><p>Gage </p>",B2,3640783,42,Z4661573,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I4,,4523,460,143,4587,2021-06-11
DAILY_SCHEDULE_ROUTINE,"<p>Estimado a Miguel^ </p><p>Hola Miguel. Tengo muchas preguntas para tu routina diaria en su escuela. Me encanta mi horario en Estados Unidos y necesito preguntar a ti para un proyecto de la clase de história en mi escuela. </p><p>Primero^ ¿como es tu horario en su escuela? Tengo siete clases y un almuerzo durante el día^ ¿y tu? Mi horario es perfecto porque me encanta todos mis clases^ y quiero ir a todos mis clases todos los días. </p><p>Después de la escuela^ muchos estudiantes hacen deportes^ teatro^ baile^ y actividades sin la escuela. Yo bailo todos los días después de escuela con mi equipo. Es muy divertido para haga espectacúlos con mi equipo sin mi escuela. ¿Y tú? ¿Tienes algo interesante para hacer después de su escuela? Yo sé en Europa^ no hay muchos deportes con sus escuelas^¿ pero tienes un deporte? </p><p>Miguel^ ¿te gustas tu routina diaria? ¿ Te gustas ir a su escuela con sus amigos? Tengo muchas preguntas de su vida en España y yo quiero aprender mucho sobre tu vida. Por favor^ escribir conmigo porque quiero comprender su vida en Europa^ y aprender las diferencias de Estados Unidos.</p><p><br></p><p>¡Gracias Miguel! </p><p>Saludos^ </p><p>Juliana Martins</p>",B2,3425224,28,A4428341,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I5,,3964,,,,2021-06-11
ANIMALS,"<p>hhhh</p>",A1,3712927,20,G4743263,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,Below N1,I-NE,4529,,,,2021-06-11
ANIMALS,"<p>me gustas peros por que es amable y es una buen companiado. una information positiva para los peros es^ es una confiable amigas. una information negativo para los peros es^ ellos comes y bebes mucho.</p>",A1,3712931,31,A4743267,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,I2,I-MF,4314,,,,2021-06-11
DAILY_SCHEDULE_ROUTINE,"<p>Hola amigo^</p><p>Estoy trabajando un proyecto en la clase de historia sobre las diferencias en los horarios para los estudiantes del mundo. En particular^ Estoy escribiendo esta letra porque quiero aprender más sobre su horario. Primero^ ¿Qué mese la escuela empieza y termina? ¿cuántas horas la escuela dura? ¿Cómo preparas antes de la escuela? ¿Cuántos días vas a la escuela y cuál días? Por ejemplo^ dónde yo vivo en los Estados Unidos^ los principios del colegio son la semana última en agusto y lo termina durante la semana segunda o tercera en junio. Deseo que la escuela termine pronto porque hace sol en junio. Tipícamente^ mi día de la escuela empieza a las siete y media y salgo a las dos y media. Yo me despierto a las seis menos diez^ paso treinta y cinco minutos en el baño^ y condujo a la escuela. Yo solamente asisto la escuela de lunes hasta viernes así que los fines de semana son cuando tengo los días libertades. Además^ ¿haces algunas actividades después de la escuela como los clubes o los deportes? ¿Con qué frecuencia necesitas ir a las actividades? No estoy seguro si este hecho es la verdad pero oí que en España^ hay dos horas entre cuando la escuela termina al mediodía y luego los estudiantes vuelven en la tarde. Por favor^ dicéme si yo soy perdido. Muchos gracias y no espero para recibir su repuesta.<br></p><p>Estimado^</p><p>Esteban</p>",B2,3425120,5786,E4428237,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,A,,3400,,,,2021-06-11
DAILY_SCHEDULE_ROUTINE,"<p>Hola amigo de españa^ </p><p>Te etoy escribiendo porque estoy trabajando en un projecto para la clase de estudio sociales. Necesito mucho información de tu dias en la escuela. Te voy a preguntarle muchos preguntas y espero que puedes contestarlo. ¿Cuantos clases tienes cada dia y cuanto tiempo lleva es esos clases cada dia?¿Tu maestros te dan tarea?¿Cuantas dias va a escuela?¿Participe en actividades despues de la dia escolar^ cuales?¿Si te dan tarea^ tienes suficiente tiempo para hacer su tarea y actividades todos los dias? ¿Te gustas como son los clases ahora o quieres cambiar algo? Todos estos preguntas va a ayudarme completar el projecto. Gracias por su ayuda^ espero que estas bien. </p><p>-Tu amiga en los estados unidos</p>",B2,3425076,23,Z4428192,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I4,,3389,,,,2021-06-11
ANIMALS,"<p>Perro porque diversion tiene que paseo los </p>",A1,3731507,37,Y4762233,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,2,N3,I-SE,4294,4314,,,2021-06-11
ANIMALS,"<p>Mi mas favorita animales es pero! Pero pequina o grande! Pero loyal^ trustworthy^ sweet^ soft. Pero es best animales en world. Pero pequina es pequina bladder.</p>",A1,3731519,18,Q4762245,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,2,N3,I-SE,4141,4314,,,2021-06-11
DAILY_SCHEDULE_ROUTINE,"<p>Holá Juan^</p><p>¿Como estás? En clase de historÍa aprendemos sobre chicos ychicas en muchas culturas. Tengo un projecto sobre que haces en su dÍa y quiero hablar a tu sobre su día. Por ejemplo^ me despierto a 6:30am porque tengo que ir a escuela. ¿Que tiempo te despiertas? Me pongo la ropa^ me gusta pantalones y una chaqueta. Luego^ yo como desayuno. Aveces como huevos^ pero generalmente como la frutas antes de colegio. ¿Que te gusta comer por desayuno? Me lavo los dientes^ y voy a escuala. En escuela^ tengo 8 clases. Mi clase favorita es historía porque es muy interesante. Mi profesor de historía es muy comíco. ¿Que clase es su favorita y porque? Despues de colegio^ comer y relajarme por 3 horas y luego tengo deportes y mucha tarea hacer ¿Que haces despues de colegio? Eso es mi día durtante la semana pero durnate el fin de semana^ me gusta salir con mis amigos^ relajarme ir a la playa y mucha mas.  ¿Que te gusta en los fines de semana?<br></p><p><br></p><p>Saludables^ </p><p>Alejo</p>",B2,3424996,17,A4428112,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I5,,4294,,,,2021-06-11
DAILY_SCHEDULE_ROUTINE,"<p>Hola^ cómo estás? Cómo va todo con los entrenamientos de basketball? cada vez se te ve mas grande y fuerte espero que te vaya muy bien y que sigas mejorando.</p><p>Tambien me entere que comenzaste a practicar artes marciales^ tu mama me dijo que este año te graduas de la secundaria estoy muy orgulloso de ti y por ahi estare en tu graduacion para felicitarte en persona.</p>",B2,3707596,24,X4737612,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I2,I-NE,4141,,,,2021-06-11
DAILY_SCHEDULE_ROUTINE,"<p>Hola le estoy escribiendo este correo electronico para sabes mas sobre sus horarios y actividades cotidianas.Quisiera saber mas sobre las actividades que se desarrollan en tu escuela y comunidad y el porque difruta estas actividades.</p>",B2,3707512,16,A4737528,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I4,I-MF,4141,,,,2021-06-11
DAILY_SCHEDULE_ROUTINE,"<p>Hola Jon^ yo tengo algo preguntas. Cual es tu schedule por la semana? Cual es el nombre de tu maestro? Te gusta tu maestro? Que te gusta a tu casa? Tu tienes hermanos y hermanas?</p>",B2,3734971,51,H4766609,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,N4,I-SE,4428,,,,2021-06-11
DAILY_SCHEDULE_ROUTINE,"<p>Hola Amigo espero que estes bien! Hoy en la clase de estudios sociales nos preguntaron que puede ser lo que hacen adolocentes por differentes parte de el mundo. Te tengo par de preguntas y sí no te molesta espero que puedas responderlas. Te gusta desayunar? sí la respueta es si cual es tu desayuno favorito? Prefieres caminar^ andar en carro^ o bisikleta? Juegas deportes? Si la respuesta es si cual es tu deporte favorito? Cual es tu clase favorita en la escuela? Como es el horario de tu escuela^ las horas pasan lentas o rapidas? Como es un dia normal para ti? Espero que estas preguntas no te vuelvan loco son simples. Cuidate y hasta pronto!</p>",B2,3734967,63,K4766605,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I4,,3964,,,,2021-06-11
DAILY_SCHEDULE_ROUTINE,"<p>Hola^ amigo. Me escribo porque yo necesito ayudar. ¿Cómo está tu escuela? ¿Cómo es differente? Escribirme porque es papra un projecto de historia.</p>",B2,3734955,16,N4766593,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I4,,4294,,,,2021-06-11
DAILY_SCHEDULE_ROUTINE,"<p>Buenas tardes^ estoy haciendo un proyecto para mi clase de historia sobre los horarios de adolescentes alrededor del mundo. Y necesito tu ayuda? Quiero saber todo de tu horario de la semana. <br></p><p>Necesito saber a que tiempo te levantas cuando vas a la escuela. A que tiempo comes desayuno^  almuerzas y comienzas tus clases en la escuela^ A que tiempo terminas la escuela^ que que hora llegas a la casa. A que tiempo cenas^  que hora de acuestas y a que hora de duermes. </p><p>Cuando no vas a la escuela  a que tiempo de levantas. A que tiempo desayunas^ almuerzas  y cenas.  A que tiempo te duermes. Si tienes otras cosas  que haces me dices porfavor y me dices el tiempo.</p><p>Eso es todo^ espero tu respuesta. </p>",B2,3734903,44,F4766541,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I5,,473,,,,2021-06-11
DAILY_SCHEDULE_ROUTINE,"<p>¡Hola amigo! </p><p>¿Que vas hacer hoy?</p><p>¿Como estas tú y tú familia?</p><p>¿Cuando puedo venir a verte?</p><p>¿Vas bien en escuela? Yo mas o menos. ¿Hagas deportès o otras actividades? ¿Puedes recomendar cosas hacer^ yo estoy muy aburrido?</p>",B2,3740769,15,X4774919,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I4,I-MF,3252,,,,2021-06-11
DAILY_SCHEDULE_ROUTINE,"<p>Hola mi amigo^</p><p>como es espana? Que numero de grade estas en? Soy en el grade 11. Me gusta escuela en el ano 11. Tu le gusta to escuela de este ano? En mi escuela yo jugo uno deporte. Mi deporte es hockey y jugar para muchos anos de mi vida. Que deportes tu jugan? Despues de escuela yo visito mi amigos y come almuerzo con mi amigos. Que hace despues de escuela?</p><p><br></p>",B2,3740661,27,X4774810,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,Below N4,I-SE,4150,,,,2021-06-11
DAILY_SCHEDULE_ROUTINE,"<p>Hola^</p><p>¿Que es tu dia? ¿Que es escuela para tu? ¿Es un muchos horas o menos horas? Para mi^ yo tengo un 6 clases en el dia en 4 horas. ¿Te gusta escuala? </p><p>Adios</p>",B2,3740629,23,M4774778,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I3,I-MF,4314,,,,2021-06-11
DAILY_SCHEDULE_ROUTINE,"<p>Querido amigo^</p><p>Hola! Espero que estés bien. Mi semana era muy ocupado con actividades y clases^ y me frustraba mucho. En mi clase de ciencias sociales^ mi maestro nos dio un proyecto interesante. Tenemos que estudiar los horarios de las personas afuera de los EEUU^ specificamente los adolescentes. Yo pensaba que era una buena idea hablar contigo sobre lo que estudiaba porque eres de España. Entonces^ ¿cúantas clases tienes cada día? Yo tengo cuatro clases muy largos cada día^ y clases diferentes cada día. Los lunes y jueves tengo las clases de coro^ íngles^ mátematicas y ciencias sociales. Los martes^ miercoles^ y viernes tengo las clases de físicas^ español^ video^ y un clase libre para estudiar. En España^ ¿tienen bloques libres en que pueden ir a casa para estudiar? Es algo común aquí^ pero no sé en España. Sea lo que sea los bloques de estudiar^ ¿cúanta tarea tienes cada semana? Aquí^ tenemos horas y horas de tarea cada día a menos que tengamos los éxamenes. Espero que tú no tengas tanta tarea allí. También^ es dificil hacer la tarea porque tengo actividades despúes de la escuela. ¿Que haces tú despúes de las días de escuela? ¿Haces deportes^ música^ o otras activiades extracurricular? Sé que probablemente es diferente allí^ porque las vidas español y estadounidense son muy diferentes. Por diferente que sean^ estoy seguro de que hay similaridades^ probablemente con la tarea. ¡Todos los maestros en el mundo le encanta a la tarea! Si fuera maestra^ no dé demasiada tarea a mis estudiantes. Son suficiente estresados y cansados. Es una otra pregunta que tengo: ¿a qué hora te despiertas cada mañana? Mi escuela empieza a las siete y media^ y me levanto a las seis y media. Probablemente es diferente aquí de allí. Pues^ espero que me escribas pronto. Dices hola a su familia para mi!</p><p>Adíos^<br></p><p>Lucy</p>",B2,3739813,56,Y4773561,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,A,,3958,,,,2021-06-11
DAILY_SCHEDULE_ROUTINE,"<p style=|text-align: left:|>En los Estados Unidos^ los horarios tienen muy actividades. ¿En tu pais tienes horarios con demasiado actividades? También^ durante mi semana^ voy a clases de bailar y otros estudiantes van a deportes. ¿practicas deportes? ¿Si practicas deportes^ que deportes les gusta y porque? Otras personas no hacen deportes^ pero ellos toca un instrumento. ¿juegas un instrumento? ¿Porque le gusta^ si tocas un instrumento? En mi escuela^ tenemos muchos tarea y examenes. ¿Recibes muchos tarea y examenes? ¿Cuales examenes recibes en un semana? ¿Como estudias para los examenes? </p>",B2,3739811,48,V4773559,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I5,,4294,,,,2021-06-11
