Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id
DAILY_SCHEDULE_ROUTINE,"<p>cual es tu diario vivir? vas a la escuelas? trabajas? haces deportes? te gusta salir? aque hora sales de la escuela? y del trabajo? aque hora entras a ambos lugares</p>",B2,3708491,19,X4738583,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I1,I-MM,3400,,,
DAILY_SCHEDULE_ROUTINE,"<p>Holaaaa amiga!!!! aqui estamos aciendo un projecto sobre lo que nosotros (teens) acemos durante la semana y como es nuestro |Schedule| pues entonces te estoy escribiendo sobre este topico para saver mas sobre lo que tu haces durante la semana^ haces deportes? te da suficiente tiempo para completar tu trabajo escolar^ tienes trabajo? que haces para divertirte? que hacen tus companeros?</p>",B2,3708416,53,R4738508,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I4,I-MF,3252,4281,,
COMMUNICATIONS,"<p>En nuestro pueblo los jovenes y los adultos son muy diferente. Un gran diferente de los jovenes y los adultos es comó ellos hablan a sus amigos y todos personas. El primero razón para esto es sus cellulares. Adultos tiene sus cellulares pero no usan mucho. Esto no es el cierto con los jovenes^ ellos le encantan sus cellulares. Todo el tiempo estudianes en mí clases tienen sus cabezas en sus cellulares. Los adultos le odio los cellulares. Cuando ellos vean un cellular es un horror. Pero por causa de los estudiantes y el todo tiempo ellos ponen en sus cellulares ellos tienen sus palabras muy extraño como |lit| y los adultos no sean que son las palabras y me pienso esto es la rázon de sus odia porque ellos quieren aprender los palabras.</p><p>Un poco días pasado mí amigo fue en su cellulare en clase y mí maestro le vió esto. Ella fue muy enfadada con él por que es fue durante un tiempo para trabajo y tarea. Pero mí amigo no comprendió su enfadad y él le dijo |Yo soló fue habla con mí amigo sobre el fin de semana vamos comprar hamberguesas y miramos Star Wars| ella fue más enfadada y le dijó |¡Caul amigo!|  y el le dijó mí nombre. Ella tuve nuestro despues clase y ella habló con nuestros sobre el mal cosas de cellulares pero mí amogo y yo hablamos con ella sobre los bueno cosas como video juegos^ y reddes de sociales^ pero ella no le gusta nadie. </p>",B2,3742929,33,H4777817,"In your Spanish&nbsp:class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp: In two well-developed and organized paragraphs^ write an essay in which you:	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp:Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens.	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.",A,1,I5,A-MM,3400,,,
CITY_TOWN,"<p>Hola! Mi llamo Sarah^ y I'm bad at writing en Español. I want to tell you how wonderful the biblioteca is and how you can leer libros there^ but I can't form a proper sentence en Español.</p>",A1,3730315,16,N4761041,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N4,N-SE,4294,3534,,
CITY_TOWN,"<p>Hola! Mi llama A'nijah. Tengo 12 anos. Puedes ir a caminar y comer comida increible ir a la playa a los carnavales</p>",A1,3729539,7,A4760265,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,I1,,2278,,,
CITY_TOWN,"<p>HÒla!</p><p>En Maryland^ Ocean City es muy divertido! La playa^ tiendas y relajando! Manzana cosecha es muy bien!</p><p>Adios!</p><p>-Molly</p>",A1,3728311,15,U4759037,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N3,N-MM,4174,,,
COMMUNICATIONS,"<p>Los adultos y los jovenes comunican en maneras muy diferentes^ y este afecta la comunicación entre ellos. Para la mayoría del tiempo^ los adultos les gustan escribir cartas^ llamar con teléfonos^ mandar correos electronícos^ y a veces^ mandar mensajes de texto. Con los adultos^ ellos usan frasas completas^ y además^ palabras completas. Ellos les gusta cominucar el mismo de hablar^ y este es claro cuándo compartir a la comunicación entre jovenes. Los jovenes nunca escriben las cartas^ ó^ si escriben^ es una cosa que no es muy común. Normalmente^ los jovenes prefieren otras maneras de comunicar. La manera favorita es los mensajes de texto. Ellos les gustan usar frasas que no son completadas y palabras que no son completadas. Ellos usan otras palabras para representar una palabra más larga. Por ejemplo^ en inglés^ ellos usan |LOL| para representar el reído. Los jovenes además usa otras cosas para expresar sus emociones^ como un |!| ó las caras (|emojis|). Los adultos no usan mucho de estos. Estas diferencias en las maneras de comunicación significa que a veces^ hay tiempos cuándo un grupo no le entiende el otro.<br></p><p>En mi vida^ he tenido un experiencia con las diferencias en comunicaciones. Mi abuela tiene setenta y cinco años^ y yo soló tengo dicisiete años. Este es sesenta años de diferencia entre nosotras edades. Un día^ ella me dijo algo en un mensaje de texto^ que dijo algo muy similar a |Qué voy a hacer después de escuela hoy.| Pero^ ella no usa un simbolo de preguntado^ y porque de este^ estaba una poca preocupada que ella estaba enojada conmiga^ porque la frasa parece muy corto. Realamente^ ella no estaba enojada y soló fue un diferencia de maneras de comunicación. Cuándo respondí^ usé un abbreviación^ pero olvidé que ella no sabe que lo significa. Ella estaba muy confudida y dijo esto en un mensaje^ y yo explique a ella. Ahora^ siempre uso palabras completadas^ y entiendo que ella no está enojada conmigo. Este fue unos de los pocos tiempos que este pasó porque mucho del tiempo^ ella me llama de teléfono con que quiere decir^ como me describí antes. Otras personas en mi vida han describido experiencias similares en sus vidas^ y yo sé que las diferencias son claros en todas las vidas.</p>",B2,3742921,49,A4777809,"In your Spanish&nbsp:class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp: In two well-developed and organized paragraphs^ write an essay in which you:	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp:Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens.	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.",A,1,I5,A-MM,473,,,
COMMUNICATIONS,"",B2,3708491,19,X4738583,"In your Spanish&nbsp:class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp: In two well-developed and organized paragraphs^ write an essay in which you:	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp:Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens.	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.",A,1,I1,A-NE,3400,,,
FAMOUS PERSON,"<p>¡Hola Shakira!</p><p>¡Yo quiero vengas a mi escuela! Eres un cantante muy bueno y yo amo todas de tus cantaciones. Los estudiantes de mi escuela también cantan tus cantaciones y quieren que vengas. Mis maestros y maestras^ especiamente mi maestre de Español son los fans grandes. Tu puedes ayudar mi escuela son sus habilidades en el Español y ensenñanos a cantar. Además tu bailes muy bien y todos de los estudiantes les gustaría como bailes con tu. Pero no si pudeas hacerlo^ no estamos triste^ nosotros entendemos tu son una mujer que es muy ocupado.</p><p>Si tu visitas^ tu puedes hacer mucho para los estudiantes y los maestros. Primero^ hacer un  presentacion del talento en nuestro auditorio donde los estudiantes comptiten en los bailes y cantaciones de tu. Próximo^ tu puedes vengas a los habitaciones de los clases y hablar y cantar nuestros cantaciones favoritos en español. Finalmente^ tu pudes ayudar a los estudiantes con un tu almuerzo favorito. ¡No podemos esperar a ver tu aqui!</p><p>Gracias mucho^</p><p>Kira de Mahwah High School</p>",B2,3740809,60,N4774959,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I4,A-NE,4141,,,
FAMOUS PERSON,"<p>Hola Jennifer Lopez^</p><p>Espero que estés bien. Quiero invitar a mi escuela para presentar a los estudiantes y profesores. Estoy haciendo esto para una asamblea de la escuela donde se realizan  canciones y recaudar dinero para la caridad. Esta es una buena idea porque es una causa filantrópica y buena. </p><p>Durante su visita^ usted se alojará en un hotel de su opcion. Usted llega a mi escuela por la mañana y organizara un mini concierto. Durante el dia^ a ciertas horas^ la gente de la ciudad vendrá a ver. Habra muchas otros actividades y donaciones de dinero también. </p><p>Gracias por escuchar!</p>",B2,3740805,27,H4774955,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,A,A-MM,4520,,,
FAMOUS PERSON,"<p>hola</p>",B2,3740793,8659,Y4774943,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,N4,A-NE,4462,,,
FAMOUS PERSON,"<p>Saludos Sergio Ramos^</p><p>Me llamos es Krish Chaudhary. Yo soy un fan muy grande. Yo quiero pedir un favor. ¿Aceptas este invitación para hablar con los estudiantes en mi escuela? Todas las personas tienen mucho amor para ti. Incluyendo a los profesores. Sería un honor que vinieras.</p><p>Esto es lo que estaba pensado. Peudes hablar sobre su trabajo duro en su carea y como estas a fuerza de mucho trabajar ahora. Ademas hablar un poco sobre su educación y porque es muy importante para ti y para todas las personas. Después de tu discuro^ debes jugar un poco de fútbol con los chicos joven durante nuestro pausa.</p><p>Gracias^</p><p>Krish Chaudhary</p>",B2,3740773,29,K4774923,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I4,A-SE,473,4154,,
FAMOUS PERSON,"<p>Hola Bad bunny^ mi llamo Anthony^ y yo gusto tu musica. Es muy bien y muy differente de la musica en america. Muchas personas en mi escula gusta tu musica^ y yo preguntando tu viste mi escula^ y preforme la musica en mi escual? Va a ser muy genial^ y divertido. Muchas personas es va a estar presente en la concerte. Muchas a las prefesoras en mi escula escucha a la musica^ y pienso la musica es bien. </p>",B2,3740765,18,J4774915,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,N4,A-NE,4491,,,
FAMOUS PERSON,"<p>Hola^ Yo soy Trisha y voy escuela de secundaria en Mahwah y pienso que tu va a. En la escuela esta es mucho actividades y tu tiene hace mucho amigos. Nosotros no cuidamos sobre si exelente o |stuipdo| en clase. Los estudientes bien ninos y la prefesodoras. Cuando tu visito mi escuela tu son va a ve la profesadoras y estudiantes^ visito la clases y ve que es gusta. Voy a almumuerzo con mi y deci a otras estudiantes y hace amigos porque que es parte de mejor.</p>",B2,3740717,39,M4774866,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I4,A-SE,4294,,,
FAMOUS PERSON,"<p>Hola^ Bad Bunny</p><p>Bad Bunny es interesante y hace buen musica.  Cuando Bad Bunny visitar^ el cancion los musica en la escuela o en Mahwah.  El hablar con los estudientes sobre un musica y un vida.  Bad Bunny ayuda los estudientes con escuela o un vida.</p>",B2,3740685,16,D4774834,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I1,A-NE,3400,,,
FAMOUS PERSON,"<p>Hola Selena Gomez!</p><p>Yo quiero tener tu para vistar mi escuela! Yo me encanta tu musica y tu peliculas. Los estudiantes en mi escuela son los fans grandes de tu. Nosotros queremos un presentacion de tu. Como es tu vida? Por favor explica como la musica cambia tu vida. Los estudiantes necesitan un regla grande para un ano grande y despues de el Pandemic. Tu es un buena regla para los estudiantes! Tu pueden aumenta los corazones del estudiantes! </p><p>Cuando visitar la escuela^ tu puede ver los estudiantes y presenta. Despues^ los estudiantes tienen preguntas. Hay mucho actividades en Mahwah! Hay muchas resturantes buenas tu pueden visitar^ los lugares para caminar^ y lugares con ropa. Tambien^ el ciudad es cerca de Mahwah para visitar. Tienen muchas actividades con los estudiantes y las personas en Mahwah. Tiene muchas fans en Mahwah que les encanta tu. </p><p>Escribir luego por favor!<br></p><p>Carissa </p>",B2,3740669,29,T4774818,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I1,A-NE,2278,,,
FAMOUS PERSON,"",B2,3708416,53,R4738508,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I4,A-NE,3252,4281,,
FAMOUS PERSON,"<p>Hola!</p><p>Yo quiero invitar tu^ A-Rod de mi escuela porque el es muy interestante en mi opinion. Tu eres mi favorito jugador en beisbol y me gusta ver cuando juegas. Hay muchos fanaticos del beisbol en mi escuela^ asi invitar A-Rod es un bien idea. Mi profesor de historias es mas grande fanatico de beisbol y se feliz cuando te ver tu. Es necesario que vienes de mi escuela. <br></p><p>Cuando estas en mi ciudad y mi escuela^ se puede apreciar el medio ambiente y lugares especiales. Primero^ podemos reunir gente en el parque y peudes ensenar sobre difrentes culturas. Segundo^ en mi escuela^ tu puedes conocer a las estudiantes y las maestras porque tu tienes muchos fanaticos. Despues^ puedes presentar en Espanol en el Auditorio. Finalemente^ puedes ensena tu articulos de beisbol. Sera un buen momento^ asi que por favor ven.</p><p>Adios^ A-Rod</p>",B2,3740665,9,B4774814,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I4,A-SE,4314,,,
FAMOUS PERSON,"<p>Hola Shakira^</p><p>              Me gusta tu musica^ asi que te invito a que vengas a mis escuela y presentes a estudiantes y profesores. Mis companeros viviran para saber mas sobre ti^ tus antecentes y como te volviste famoso.<br></p><p>            Cuando vistes mi pueblo^ te llevare a un restaurante incredible. Luego^ tenderemos postre en mi heladeria favorita. Ademas^ iremos el centro commercial para comprar y comprar trajes a juego. Este es el plan para nuestra dia. Espero que pudeas hacerlo.</p><p><br></p><p>Adios</p>",B2,3740657,32,Z4774806,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,A,A-MM,4294,,,
FAMOUS PERSON,"<p>De Shakira^</p><p>                       Hola^ yo soy un fan de tu musica! Yo attendi la secundaria de Mahwah y tengo una pregunta para tu: visita mi escuela^ por favor? Muchos estudiantes en mi escuela les gustan tu musica y el idea de habla con tu en persona. Specificamente^ los profesores de espanol son grandes fans. Ellos escuchan de tu musica durante los clases cuando trabajando. </p><p><br></p><p>                       Cuando visita mi escuela^ el primer cosa es camina del escuela. Segundo^ tu visitas los clases Espanoles. Ademas^ tu debes performas un concierto pequeno para todos personas en la escuelam^ fue divertido! Esta que una experiencia mas popular y especial durante totalmente de mis anos en escuela. Para el final del dia^ tu debes escribir tu numbre en los papeles o ropa para la populacion del escuela!</p><p><br></p><p>Adios^ y gracias mucho!</p><p>El estudiante de Mahwah</p>",B2,3740653,29,K4774802,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I5,A-SE,4294,,,
FAMOUS PERSON,"<p>Hola Shakira^ </p><p>En mi escuela nostros escribe con celebridad me gusta y invitar con mi escuela. Es que posiblamente para tu hablar con my clase y esuela por favor? Mi gusta to musica mucho^ es mucho divertido y ayudar bailamos con hacer un mal dia. </p><p>Cuando tu hablas en mi escuela^ tu vistas clases y otros personas en mi communidad cual gusta tu mucsia porque mucho personas en mi escuela gusta tu y tu musica mucho. </p><p>Por Favor </p>",B2,3740633,18,J4774782,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I4,A-SE,4294,,,
FAMOUS PERSON,"<p>Hola Carlos Santana </p><p><br></p><p>Mi llamo es William y yo ve esculaen Mahwah. Mi amigos y estudeantes gustar tu ve la escula. Tu ve la escula porque tu mucho famoso y mucho popular en Mahwah. Tu ve la escula porque tu tein integridad^ y tu es un bueno persona. </p><p>Cuando tu ve me escula tu perfoma la musica para estudantes y profesoras. Despue tu hablar tu vevir^ tu problemas y solucionars. Tu hablar inspiratinar. Despues tu teinen alimento con estudantes y hablar con estudantes. Finalmente tu perfoma un grande concerto para estudantes y familias en Mahwah. </p><p><br></p><p>Audios^ Tu amigo William Ehrenberg  </p>",B2,3740609,24,X4774758,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I4,A-SE,4314,,,
FAMOUS PERSON,"<p>Hola Sr. Santana^</p><p>Sr Santana^ Tu trabajo y cultura es muy interastante para mi. Porque tu es un jugar de biesbol famoso^ tu tambien interestante para mi communidad y mi escuela. Al mi escuala^ No hay muchos estudiantes con la cultura de Mexico^ pero tu puedes aprender mis amigos^ profesores^ y yo sobre tu cultura y tu trabjajo en el MLB. Mi escuela^ y mi communidad tienen un programa de biesbol fantastico. Tu visitante es muy benificioso para los jugares de biesbal al mi escuala^ y en mi communidad.</p><p>Al mi escuela^ Tu tienes un presentacion con tu cultura^ y sobre tu tiempo en Mexico. Quieramos se la comida^ los actividades^ y sobre tu escuela en Mexico^ y tambien como tu vas al a MLB. Despues la presentacion^ Vamos con los jugares de biesball^ y tener un practido. Miramos tu acciones^ y aprendimos de tu. Finalmente^ vamos al |Comador Perry Field|^ comer la comida magnificante^ especiallmente para tu cultura^ y echuchar de musica fantastico. Yo quiero ir al evento porque es buen para nuestros educacion^ y el puede es muy divertido. </p><p>Gracias!</p><p>Eric Himpele</p>",B2,3740625,16,E4774774,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I1,A-SE,4314,4490,143,3444
FAMOUS PERSON,"<p>Hola^</p><p>Yo es tu estudiante y yo voy a invitar a J-LO a nuestra escuela. Ella ha sido una influencia increible en los ninos durante muchos anos^ y creo que si ella viene a dar un discurso sera muy alentador para todos en la escuela. Tambien^ J-LO puede ensear lecciones valiosas a todos acera de tener exito como ella. Ella tendra una muy buena influencia en todos y es por qeso que la estoy eligiendo para venir presente en nuestra escuela. Finalmente es fue a un tiempo muy divertido para los estudinantes y profesores. </p><p>En la escuela J-LO hara muchas cosas. Ella ira a cada clase y habla de algunas lecciones valiosas de la vida para todos y como ell ha sido exitosa en la vida y como otros pueden hacer lo mismo en su propia vida. Ella entonces dara un charla a todos los estudiantes y profesores a la vez y hablara de como ella era cundo era estudante y como es importante la escuela. Cuando ella termina con la escuela ella ira alredor de la ciudad diciendo alto a la gente y firmando autografos para la gente que los desea. Finalmenete ella se reunira el alcalde de la ciudad y cenar con el y toma muchos fotos con el. Ademas ella luego corto despues de representar un concierto para todo la ciudad que sera muy divertido^ especilamnete para los ninos. Una vez que termine ella dira adios y volvera a casa. </p>",B2,3740509,34,P4774658,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,A,A-MM,3543,,,
FAMOUS PERSON,"<p>Hola Jennifer Lopez! </p><p>Yo quiero invitarles a mi escuela a hablar sobre el acoso y los efectos nagativos que tiene sobre estudiantes. Usted pueude venir lunas y en almuerso [osdemos tener una reunion con todos los estudiantes y maestros.</p>",B2,3740493,40,D4774642,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I1,A-NE,4141,,,
FAMOUS PERSON,"<p>Estimada Rígoberta Menchú^</p><p>Yo querría dicirse usted visitar mi escuela y estar una portavoz para la indígena de Guatemala. Usted me inpira con tu amla atrevida y no hay un dudo que su mensaje debe conocido mundial. Como alguien quien velaba el genocidio de la indígena en su país y era afectada personalmente^ usted tiene el poder para difundir una mensaje de tratemiento igual. Creo que su meta de paz mundial debe estar enseñado a los educatores y los estudiantes de mi escuela. No todos se ha conscientizado del genocidio y tengo meidio que las personajes leisonadas o matadas no estarán ojido de. Necesitamos alguien que podra explicar y podra poner una cara humana al cuenta humana. </p><p>Cúando usted visita mi pueblo y escuela^ se daremos un plan de las días para hablar^ y espero que usted encuentre un lugar bueno para regresar. Despues^ verá la escuela y el cuarto para su mensaje. Tenerá tiempo para planear y practicar su palabras. ¿Si posible^ usted puede hablar por nuestra pueblo |verde| tambièn? Más gente en el pueblo estaría interestantes si usted se vieron. Podemos oferecer restaurantes^ parques^ y actividades para hacer durante su vista. Al cabo de su vista^ se diciremos |muchas gracias|. Espero que venga.</p><p>Muchas Gracias</p>",B2,3738427,8705,A4771421,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,A,A-MM,4192,,,
FAMOUS PERSON,"",B2,3736308,43,M4768278,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I5,A-NE,3400,,,
POP_CULTURE,"<p>Hola^ las redes sociales con populares ahora en mi escuela. Creo que es popular porque puedes hablar con amigoes. Tambien puedes ver lo que estan haciendo. </p>",A2,3741840,38,U4776654,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I2,I-MF,473,,,
POP_CULTURE,"",A1,3736734,1,E4768984,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,3400,,,
