Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,DateOfExam
COMMUNICATIONS,"<p>En los Estados Unidos los niños  y los adultos hablan muy diferente. Los niños usulamente usan los telefenos y applicaciones asi |Snapchat|. En Snapchat los niños pueden tomar fotos muy comicos y escribir que ellos quieren decir. Sin embragro^ mucho tiempo ellos no escriben y toman fotos solo^ entonces los niños no hablan con amigos mucho. Adultos no usan |Snapchat|. Adultos usun los telefenos a hablan con amigos. Los adultos usan los numeros de los amigas y habalan por mucho tiempo en un tiempo cada dia. Niños hablan por poco tiempo pero elloa hablan muchas tiempos cada dia. Tambien^ en persona^ los niños y los adultos usan linguistas diferentes. Niños usan |slang| asi^ |Bruh| y |Sup| pero^ los adultos no usan. </p><p>Una tiempo yo fue hablar con mi madre y yo dijo | Él no responde en Snapchat|. Mi madre no sabió que Snapchat fue. Entonces yo necisitaba decir mi madre de Snapchat. Yo dijo | usas a tomar fotos y escribas a amigas| Mi madre no gustaba Snapchat entones ella me dijo de Facebook. No gustaba Facebook^ pero ella usaba a hablar con amigas entonces Facebook fue su Snapchat. </p>",B2,3684620,32,P4710989,"In your Spanish&nbsp:class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp: In two well-developed and organized paragraphs^ write an essay in which you:	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp:Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens.	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.",A,1,I4,A-SE,4192,,,,2021-06-09
COMMUNICATIONS,"<p>adultos hablar por el telephano y escribe notas por personas. Joven personas texto en su telephano. y joven personas le gustan musica y arte por communication.  porque era muy rapido y no confusion. Y la musica es una connection por su persona. communication es mu importante y mucho personas no hablar con otra personas bueno. </p>",B2,3684628,27,V4710997,"In your Spanish&nbsp:class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp: In two well-developed and organized paragraphs^ write an essay in which you:	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp:Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens.	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.",A,1,N4,A-NE,4192,4485,,,2021-06-09
COMMUNICATIONS,"<p>Donde yo vivia^ los adults bruh i dont know what kind of question is this????????</p>",B2,3684624,44,H4710993,"In your Spanish&nbsp:class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp: In two well-developed and organized paragraphs^ write an essay in which you:	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp:Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens.	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.",A,1,N4,A-NE,2278,,,,2021-06-09
COMMUNICATIONS,"<p>Mis padres hablan en persona^ pero yo hablo con el telefono.  Mis amigos y yo usamos fotos hablar con personas porque ellos no ven su cabaza. Pero mis padres y su amigos no usan fotos porque ellos ven las personas ellos hablan a. Yo uso fotos hacer comica con mis amigos^ pero mis padres no comica mi fotos y ellos están triste porque no comprendan.</p><p>Un día mi madre estaba mucho triste y lloró porque ella no comprendó que yo hable en el telefono. Yo dijo |lo siento| y ayude mi madre. Mis padres y su amigos nessican un libro de telefono compredenar su hijos en el telefono.</p>",B2,3684644,56,Q4711013,"In your Spanish&nbsp:class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp: In two well-developed and organized paragraphs^ write an essay in which you:	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp:Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens.	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.",A,1,I4,A-SE,4341,,,,2021-06-09
COMMUNICATIONS,"<p>Ahora^ niño y hombres hablan en el telephonos mucho. Muchos personas tienen un telephono y lo usan por comminición. Los niño usan el telephono más que los hombres. Los hombres hablan en persona y la care a la cara^ no telephono intelligentes. Los niño commicicion es mal con no tiene emocionados pero los hombres tiene emocionados mucho. Estan felices y tristes durante commincación. </p><p>En el pasado^ mi madre dijo que mi commincación en el telephono era muy mal. Yo era no amable. En persona yo era más amable que en el telephono. En el telephono no tuve emocionado y muy corto. Yo hablaba mucho pero mi marde no comprendió. Mi madre le gustaba hablar en persona. Ella caminó con amigos y fue a las casas de amigos para hablar mientras yo estaba hablando en el telephono. </p>",B2,3684648,46,P4711017,"In your Spanish&nbsp:class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp: In two well-developed and organized paragraphs^ write an essay in which you:	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp:Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens.	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.",A,1,I5,A-SE,4314,,,,2021-06-09
ANIMALS,"<p>!Hola!^ <br></p><p>Recomiendo la tortuga. La tortuga son muy lentas pero puedas descubirmiento facil. La trotuga divirtedo en la jugar. Tambien mi animal favorita es la tortuga!</p><p>!Adios!</p>",A1,3723283,54,C4754007,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-SE,4485,,,,2021-06-09
ANIMALS,"<p>hola me llamo hassan. Recomiendo una tortuga. las Tortuga son lentas. Me gusta tortuga porque  divertido jugar. Tortuga no dormir. Mi animales favorito tortuga. Adios!</p>",A1,3723287,54,K4754011,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,I1,I-MM,4141,,,,2021-06-09
EDUCATION,"<p>Mi Maestro son muy chismosos^ El sabes que estashaciendo cuando mostrar el projecto. Quando yo entres la classe yo sabes que tipo de maestro estas. Yo Teclar mucho en mi casa de trabajo para hacer la projecto. Gracias Señor ______ Para estar mi maestro.</p>",B1,3738945,23,E4772284,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I1,A-NE,140,,,,2021-06-09
EDUCATION,"<p style=|text-align: right:|>Hoy querio describir a una de mis maestras que se llama Señora.Gonzalez ella es muy buena porque nos enseña muy bien y nos da muchos ejemplos para comenzar nuestro aprendizaje. Lá Señora.Gonzalez es muy importante para mi porque nos platico un poquito de ella y su familia y tambien nos dio ejemplos de la vida para que no nos demos por vensidos y tambien no nos deja dar por vensidos.Lá Señora.Gonzalez es muy buena porque un dia yo necesitaba ayuda para terminar un proyecto y iso todo lo posible para venir dónde yo estaba para ayudarme y se quedo despúes de la escuela para ayudarme y estoy muy agradecida con élla.</p>",B1,3738937,55,V4772276,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,A,A-MM,4519,,,,2021-06-09
EDUCATION,"<p>Mi maestra es muy chistosa pero muy inteligente. Ella es muy bien para ser maestra. Ella es muy bien con los estudiates porque ella tiene un buena personolidad.</p><p><br></p>",B1,3698005,25,X4725971,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I3,A-NE,3888,,,,2021-06-09
ANIMALS,"<p>Yo preferiria mascotas^ porque es divertido y simpatico^ yo mascota oso comer a lot.</p>",A1,3725695,15,F4756419,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-SE,4192,,,,2021-06-09
ANIMALS,"<p>Hola^Una buena mascota es un gato. Un gato es tranquillo y bonito. Un gato es independiente.-Mikayla</p>",A1,3725699,28,C4756423,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,I1,I-MM,3617,,,,2021-06-09
EDUCATION,"<p>Á la commitee^<br></p><p>La senora Boehm es muy intelligente en la clase de mathematicas. Es muy importante a mi porque ella da ayuda a mi en la mathematicas. Ella es una maestra muy divertida y simpatica.</p><p>Una dia en la clase de mathematicas senora Boehm hace guelltitas en la clase!! Todos los ninos y todas las ninas come las guelltitas aon muy deliscousa. La senora Boehm es el mejor maestra.</p><p>Por^ Benjamin</p>",B1,3697985,20,X4725951,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,N4,A-NE,4192,,,,2021-06-09
EDUCATION,"<p>     La profesora Quintana es una buen Maestra y la deberian aceptar en su programa. La profesora Quintana nos ayuda cuando necesitamos ayuda. Ella encuentra la mejor manera de enseñarnos todo lo que nos enseña para que nosotros lo podamos entender. Gracias a ella yo tengo buenas calificasiones en la escuela. Si yo estubiera pasando por un tiempo dificil nuca tubiera miedo en hablarlo con ella. Ella es una buna maestra pero todabia sige todos las medidos que da le escuala. Ella seria un buen alludante para tu escuela y tus estudiantes. </p><p>     Otra rason porque deberian la profesora Quintana puede ayudar a los estudiantes con problemas perconales. Una ves yo tenia una amiga que estaba teniendo tiempos dificiles en casa. Sus padres estaban peliando y mi amiga estaba sufriendo de anxiedad. Cuando la maestra se entero de esto empeso a ayudar a mi amiga. La maestra le dijo a los estudiantes que si ellos necesitaban qudarse en la escuala despues que terminaba el dia escolar se podian quedar. La maestra hiso esto con intensiones que la niña se quedara en la escuela enbes de ir a casa. Si la niña no iba a su casa asta tarde no tenia que ver sus padres peliar. Como puedes ver La maestra Quintana es una buen maestra y deberian aceptarla en su programa.<br></p>",B1,3697997,53,J4725963,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I5,A-MF,3888,,,,2021-06-09
ANIMALS,"<p>Mi gustan los perros porque son divertidos y perro son fuerte. Los perros pueden ir la playa y al parque. </p>",A1,3728015,26,W4758741,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-MM,140,,,,2021-06-09
ANIMALS,"<p>¡Hola! Yo tengo un fish y dos bunnies. Get un gato porque muy bonito. ¡Adios! </p>",A1,3728019,23,M4758745,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,4519,,,,2021-06-09
EDUCATION,"<p>Mi maestra es increible. Ella es muy inteligente^ chistosa y amable. Ella siempre me ayuda cuando tengo algun problema. Ella es muy buena explicando la materia de matematicas. Un recuerdo que tengo con ella es cuando tenia que ponerme un liston en el cabello pero yo no tenia^ haci que ella busco uno y me lo puse en mi cabello. Mi maestra realmente es maravillosa.  </p>",B1,3697993,22,C4725959,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I5,A-MM,4519,,,,2021-06-09
EDUCATION,"<p>Mi maestra es muy importante para mi porque cuando mas yo la necesitaba ella estuvo ahi y si no entendia algo ella me lo explicaba de una forma muy dulce y amigable. Cuando la conoci pense que iba hacer una persona distinta... pero me confundi.</p>",B1,3698009,12,E4725975,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I4,A-SE,4341,,,,2021-06-09
ENTERTAINMENT,"<p>Hola. Nosotros vemos peliqulas y television sobre Netflix. Vemos Grey anatomy y Criminal Minds. Les gustan comer y ven videos. Tambien^ les gusta van al cine.  </p>",A2,3697868,18,Z4725832,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible.",N,1,I1,,4476,,,,2021-06-09
ENTERTAINMENT,"<p>¡Holá amigo! A la gente donde vivo le gusta ver programas de televisión sobre crímenes. También les gusta ver películas de terror.</p>",A2,3697832,18,G4725796,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible.",N,1,I3,,4141,,,,2021-06-09
ENTERTAINMENT,"<p>mira un hockey mui mui enqtranta. colorado mira un Avalanches </p>",A2,3637163,5,A4657226,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible.",N,1,N3,N-MM,3888,,,,2021-06-09
ENTERTAINMENT,"<p>En New York^ Vemos videos de jugeos y deportes^ me gusta el basketball.</p>",A2,3720476,16,Y4751113,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible.",N,1,N3,N-MF,4141,,,,2021-06-09
ENTERTAINMENT,"<p>Hola^</p><p>Aqui donde vivo^ no hay muchas personas que les gustan los gatos. Aqui^ tenemos muchos videos comicos de perros. Los gatos no son tan populares como los perros pero si hay personas que les gustan los gatos. Hay videos de perros jugando con su familia^ tambien hay videos de perros que corren rapido. Tambien hay muchos videos de gente! Tenemoos muchos de animales y gente. Hay videos de gente bailando^ cantando^ y tambien tocando un intrumento. Hay mucho que ver de videos.</p><p>Gracias!</p>",A2,3743279,23,N4778720,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible.",N,1,I4,,473,,,,2021-06-09
ENTERTAINMENT,"<p>De verdad no hay un teipo de vedio que yo mido in me tiempo. Yo tengo un varidar de cosas que yo miro como de video huegos or animasiones de otros personas. Yo tambien miero mucho notisias y que esta pasando orita como si un persona se a ganado un million dollaras o cosas asi. Orita mies favoritos teipo de video yo quero es de los cambios a me favoiro video huego y cambios que vanan implemintar en la futuro.</p>",A2,3708094,17,X4738174,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible.",N,1,I1,,3543,4192,143,4350,2021-06-09
ENTERTAINMENT,"<p>Hola^</p><p>A donde yo vivo tambien le gustan ver videos de gatos o perros. Tambien le gusta ver mucho YouTube a donde encuentra muchos videos comicos como la gente haciendo bromas a otras gente o cuando los perros le da miedo una broma que le hagan y salen corriendo y igual que los gatos. En YouTube en cuentra dandos viedeos de animales que te hacen reir mucho.</p>",A2,3707051,12,N4737038,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible.",N,1,I4,,4294,,,,2021-06-09
FAMILY,"<p>Los dias de semana no salimos por que mi hermano y mi padres trabajan y salen cansados.Los fines de semana vamos a differentes lugares y disfrutamos en familia.Nosotros tratamos siempre cada año sea en navidad o en cualquier epoca del año nos vamos de vacaciones.Siempre tratamos de ir a disferentes lugares una ves fuimos guiando a clevland ohio para el dia de accion de gracias y se tomo 15 horas guiando.Despues para mi cumpleaños fuimos para puerto rico.En abril fuimos a Republica dominicana para ser exacto punta cana y estuvimos 1 semana en familia.</p>",B2,3707081,25,G4737068,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I4,I-MF,4294,,,,2021-06-09
FAMILY,"<p>¡Hola!<br></p><p>Muchas gracias por escribiendo a mí. En mi país las familias hacen muchas actividades diferentes para divertirse. Mi familia y yo nos gusta caminar por el bosque porque hay senderos muy bonitos en mi pueblo. Nosotros vamos al parque también porque está en nuestro calle. A veces mi familia y yo vamos a la playa y yo sé que muchas familias les gusta ir a la playa y otros lugares en el aire libre. Cuando está lloviendo las familias aquí juegan los videojuegos en casa o mirar una programma de televisión o un película. Muchas personas van a la ciudad para divertirse porque mi pueblo es pequeño y no está muy lejos de la ciudad. Hay muchas actividades diferentes que las personas pueden hacer con sus familias pero me gusta caminar por el ciudad o el bosque más. ¿Y tú^ cuales actividades te gusta hacer con tu familia?</p><p>¡Adiós^ responde muy pronto!</p>",B2,3708733,53,E4738868,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I4,,4141,143,,,2021-06-09
FAMILY,"<p>Dear Penpal^ </p><p>Me and my family dont spend alot of time together. Me and my sibling all have lots of sports and friends we hang out with on a regular basis but when we do hang out as a family we always have so much fun. We make the best memories when we are hanging out together. We like to play board games and sports like basketball^ soccer^ and race eachother for fun.</p>",B2,3708127,5,K4738208,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,Below N4,I-NE,4145,,,,2021-06-09
FAMILY,"<p>Hola mi amiga de papel! </p><p>como estas? Yo soy muy bien porque hoy es la primera día de verano!  Hay mucho calor afuera hoy^ y todos son vistado en  los pantalones cortas.  orita yo voy a explicar a tu un poqito de los cosas que familias hagan juntos en los estado americas.   En mi familia solo es mi papa^ mi mamma^ y yo.  Nosotros encantamos la playa^ durante el invierno nosotros va a la playa con los peros porque es frio y no hay muchas personas entonces ellos puden a caminar solos.  Un otra cosa que yo hace con mi familia es conciertos. Toda de mi familia encantas musica^ entonces cuando podemos^  nosotos gustamos ir a locaciones con musica.   Tambien^ cada semana nosotros tenemos un noche de peliqula (es una de mis actividades favoritas).  Yo se que muchas de mis amigas familias hagan juegos juntos.  Eso es algunos de los cosas que familias hagan juntos en los estado americas. Que hace tu familia? </p>",B2,3705773,40,F4735277,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I5,,4192,,,,2021-06-09
FAMILY,"<p>Hola!<br></p><p>¿como estas chica?</p><p>Mi familia es muy pequeno. Familias es muy importante en las estados unidos. Familia es importante porque mas personas tiene mucha tiempo con familia y la tiempo es muy importante. En mi familia yo tengo mi mama^ mi abuela y abuelo y^ mi tio y tia. Mi mama es mi buena amiga. En la fin de semana^ nos caminamos en el parque en New Canaan y mujer habla con las amigas en el telefono. Mi abuela es en Nueva York. Yo miro mi abuela durante la manana en martes. Mi abuela es muy divertido y me gusta tiene tiempo con mi abuela. Me amo mi Tia. Mi tia vive en Nantucket y es en mi casa en Nantucket. Mi tia es muy divertida y tiene dos peros. Mi mama^ mi tia y  yo caminamos en la playa con los perros y es muy relajado en la playa. Otros personas gustan a bailan^ cantan y nadan con nos familias. Yo tiene un familia pequeno pero^ me gusta mi familia!</p><p>adios chica!</p><p><br></p>",B2,3705781,51,G4735285,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I4,I-MF,4476,,,,2021-06-09
FAMILY,"<p style=|text-align: left:|>Hola!</p><p style=|text-align: left:|>A mÍ me gusta pasar tiempo con mi familia en el ambiente natural. Yo tengo un casa segundo en un lugar muy rural in Maine^ y es en un lago. Entonces^ yo paso tiempo en nadando^ caminando^ y en un bota de mi familia. Mi actividad que es mi favorito es leer en un hammock cuando el tempuratura es 70 o 80. También^ mucha famulia visitar a mi casa en el verano^ sobre mis abuelos^ tios^ o amigos! Cuando familia visito nuestro casa^ pasan mucho tiempo en la ambiente natural y voy a restaurantes^ lugaros famosos^ y lugares para touristas. También^ mi familia hacer un fuego del campo en el verano durante la noche^ y nosotros comemos s'mores^ que son muy deliciosas. ¿Como tu pasar tiempo con su familia?<br></p>",B2,3703868,18,L4732922,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I4,,4314,,,,2021-06-09
FAMILY,"<p>Hola amiga^ me llamo es Sarah^ yo vivo en una pueblo pequeno en un comundidad pequeno. Mi famillia jugan juagamos de cartas mucho la tiempo. No se que otros familias gusta. En mi familia nosotros gustamos tiro con archo mucho para tiro con archo is muy divertido. Yo gusto tiempo con mi familia.</p>",B2,3743821,42,Z4779602,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I1,I-MM,3400,,,,2021-06-09
FAMILY,"<p>Hola Amiga^</p><p>Mi familia esta muy cerca^ estamos comemos comida juntos para desyuno^ alumezar^ y cena. Tambien hay otros actividades como ir al playa porque es el verano ahora. Mi famiia tiene un barco entonces en la verano nosotros vamos en el barco y viajemos a otros estados. Sabe que muchas familias vamos al piscinas para nadar. Hay un club con un piscina en mi pueblo y muchas familias iré allí.</p>",B2,3742964,47,S4777878,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,A,,3252,,,,2021-06-09
FAMILY,"<p>Hola^ espero que estes bíen. Generalmente^ mi familia y yo cada fin de semana vamos a Nueva York a visitar a mi abuelo que vive ahi cerca de Central Park. Ahi yo yí mi familia podemos pasar tiempo juntos y hacer actividades. Por ejemplo^ actividades que hacemos constantemente es ir en bote en unos de los lagos en Central Park o ir al museo. Pero en mi opinion^ hay tantas cosas que puedes hacer en Nueva York que mi familia y yo tenemos acesso. Tambíen^ mi familia y yo durante el verano o semana santa vamos a un sitio tropical como Puerto Rico o Anguilla para pasarla bien. Nos quedamos en sitios tropicales por una o dos semanas y durante es tiempo visitamos el Rincon y otras playas.  Otra cosas que mi familia y yo tomamos enserio y que es parte de nuestra cultura es ir a la iglesia cada domingo y despues pasarla con la familia. Por ejemplo nosotros durante el verano hacemos una parilla con comida americana y puerto riquenia. Mi mama le encanta los domingos por que pasa mucho tiempo con nosotros y es algo especial y unicó que hacemos entre nosotros. Aveces^ mi familia y yo durante el viernes vamos a comer en un restaurante local como en New Canaan que nos da ganas. En contrario^ mi amigo y su famiia juegan el futbol  cada viernes por que su familia es tan interesado en el deporte. Cuando estoy con mi amigo^ el solo habla del futbol. Similaramente^ mi papa hace lo mismo. Espero que esta informacíon es ayudable y puedas usarlo cuando vienes para ca. </p>",B2,3702225,30,Z4730447,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I5,,4141,,,,2021-06-09
FAMILY,"<p>Hola! Me llamo Olivia! En mi familia^ nosotros gustamos mirar peliculas^ ir los caminos^ y nadar en la playa. Cada Sabado^ todos personas en mi familia sentanse y mirarmos una pelicula. En la parque^ nosotros vamos los caminos porque es muy feliz. Yo vivo en Virginia Beach^ entonces la playa es afuera. Otras familias cocina la cena^ ir de vacciones^ y hacer un jardín.</p>",B2,3252756,22,H4231083,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I2,I-MM,3888,,,,2021-06-09
FAMILY,"<p>Hola^ me da gusto que has respondido ha mi correo elctronico! Veo que estas interesada sobre como disfurto mi tiempo con mi familia^ entonces to contare. En el Estado Unidos^ tenemos muchos festividades y es cuando mas puede disfrutar tiempo con mi familia. Buenos ejemplos de tales festividades son navidad^ ano nuevo^ dia de san valentin^ pascua^ el 4 de julio^ etc. Mi familia toma todas las opurtindades para estar juntos. Mi familia y yo comemos juntos^ vemos la television juntos^ estudiamos juntos^ salimos al mercado juntos^ y otras actividades como jugar juegos de mesa. Hay muchas cosas que mi familia disfruta y a mi me encanta estar con mi familia^ aunque se que no sera para siempre^ pero mientas soy joven^ yo disfrutare el tiempo con mi familia. Espero que tu tambien tomas tiempo con tu familia y quisiera saber lo que haces con tu familia y en Espana?</p>",B2,3252945,68,W4231471,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,A,,3252,,,,2021-06-09
FAMILY,"<p>Hola! si^ me gustaria hablarte mas de como paso el tiempo con mi familia. Mi familia y yo pasamos el tiempo viendo peliculas y comiendo todos juntos en la cena. Tambien nos gusta ir al parque mientras comemos nuestro helado. Nosotros nos gusta ir a Dulce Vida para agarrar nuestro helado. Otras familias pasan el tiempo juntos con jugando juegos en la casa y tambien van a las tiendas y van de compras. y muchas cosas mas pero esos son los que yo y m=otra gente que conosco hacen.</p>",B2,3652489,1,C4675302,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I3,I-MF,3400,,,,2021-06-09
