,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,DateOfExam,MachineScore
78,FAMILY,<p>Buenos dias.</p><p>Como me has dicho te gustaria saber mas sobre las la vida familiar en Estados Unidos. Pues la verdad^ que en muchas cosas es diferente a España pero en otras es bastante similar. A las familias aqui las gusta pasar mucho tiempo juntas^ en familia^ disfrutando en tranquilidad. En cambio en España a las familias las gusta mucho salir con sus amigos a dar un paseo o a hablar de sus cosas. Aqui la verdad que distinto a España son muy intorvertidos. Otra de las cosas muy distintas a España son los deportes. En Estados Unidos a las familias las gusta disfrutar mucho de los deportes autoctonos de la región como el baseball^ lacrosse^ fútbol americano etc... Cuando hay una Superbowl que es la final de la NFL las distintas familias se juntan para verlo y disfrutarlo. Yo no soy tan similar a los americanos ya que mi origen es Europeo. A mi y a mi familia nos gusta mucho juntarnos con otra gente los fines de semana^ pero sobre todo asistir a misa los Domingos con el resto de la comunidad cristiana. En Estados Unidos la verdad que les cuesta tener un quilibrio entre estar con la familia y dedicarse a ser sociable^ son más de centrarse a una cosa o a la otra. Pero en si no esta mal. A mi por ejemplo me gusta ver peliculas con mis hermanos los fines de semana pero sobre todo^ hablar con mi familia mientras cenamos para compartir nuestras ideas y lo que nos a pasado a lo largo del dis para poder ayudarnos entre nosostros. <br></p><p>Espero que todas estas ideas te ayuden^ y recuerda que me puedes contactar para cualquier duda o pregunta que tengas.</p><p>Atentamente</p><p>Javier Martin</p>,B2,3625623,45,E4644546,Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.,I,1,A,,4435,,,,2021-06-12,1-I-MF
79,FAMILY,<p>¡Hola!<br></p><p>Me gusta pasar tiempo con mis padres en la naturaleza. Nosotros caminamos juntos en los bosques de Massachusetts^ y nos gusta remar en kayac. Cada semana^ hacemos una excursión a un lugar nuevo para pasar tiempo afuera. Vamos a acampar este verano por once días.</p><p>Tambien^ todas las noches^ yo como la cena con mi mamá y mi papá. Cocinamos^ comemos^ y limpiamos juntos. Entonces^ miro la televisión con mi padre.</p><p>Yo hago diferentes cosas con mi papá y con mi papá. Mi mamá y yo vamos de compras y vamos a la ciudad. Mi papá y yo jugamos fútbol y vamos al cine.</p><p>No tengo unos hermanos^ pero mis amigos quien tiene hermanos pasan un poco de tiempo con sus hermanos. Ellos jugan juntos^ pero no a menudo.</p><p>¿Qué hace con su familia? <br></p><p>¡Adiós!<br></p>,B2,3708797,25,F4738932,Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.,I,1,I4,,4428,4141.0,,,2021-06-12,1-I-MF
80,FAMILY,<p>Buenas tardes!</p><p>Me llamo Angel y soy un estudiente de Brooke Charter School. Para yo^ mi familia hacer actividades physica mucho afuerda y relaje con un vacacion. Juego futbol con mis primos y mi hermano en mi tiempo libre y dibujar mucho en mi casa cuando no tengo tarea. </p>,B2,3691946,11,S4719288,Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.,I,1,I1,I-SE,3543,,,,2021-06-12,2-I-MM
81,FAMILY,<p>Hola^ </p><p>   Gracias por escribirmé hoy^ lo agradesco mucho.Bueno^ vamos emezar^ tu quieres saber cómo yo aso el dia mía con la familía^ ues te voy a decir. Nosotros comemos mucha comida^ ero comida bueno te digo amigo^ jaja. Nosotros lo asamos jugando y habando muy buena. Muchas veces estamos tranquilo^ y en realidad es halgo que nosotros como ceromanos tenemos que agredce^ la vida se uede cambia en un momento!</p><p>Tenga un buen dia^ </p><p>Eric</p>,B2,3691994,6,E4719336,Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.,I,1,Below N4,I-SE,4490,,,,2021-06-12,1-I-MF
82,FAMILY,<p>Hola^ mi amiga! Mi familia y yo jugamos un monton de juegos y vamos a ver juegos todo el tiempo. Tambien vamos a vistar muchos lugares como Ocean City ir a la playa en Ocean City. Nos gusta ir  ver muchos movies juntos. Nuestros favoritos o peliculas divertidas o de accion. Todos comenos juntos cada noche y a veces salir a comer. Nuestro lugar favorite para ir a comer es el Jetty^ yo amor mi familia mucho y nosotros el bueno!</p>,B2,3703382,1,Y4732337,Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.,I,1,N4,I-MM,2278,,,,2021-06-12,1-I-MF
83,FAMILY,<p>Hola^ yo vivo en Aspen^ Colorado^ USA. Vivo con mi madre y tenemos dos gatos. Sus nombres son Luke y Leia. Mi madre y mi me encanta ir de senderismo juntos. Tambien nos encanta ver HGTV. Mi madre trabaja mucho y yo voy a la escuela y deportes mucho^ asi que no podemos pasar mucho tiempo juntos. </p>,B2,3636867,13,V4656929,Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.,I,1,I1,I-MM,4302,,,,2021-06-12,2-I-MM
84,FAMILY,<p>!Hola amiga! </p><p>Gracias para escribirme. Yo pase mucho tiempo con mi familia^ haciendo muchos activades diferentes y disfrutando nuestro tiempo juntos. Yo pase tiempo con mi familia caminando^ montando en bicicleta^ nadando y mirando television. Todos los fines de semanas yo come la cena en un restaurante con mi familia. Otros personas tienen mas miembros de sus familias y entonces tienen fiestas grandes cada fin de semana. </p><p>!Adios!</p><p><br></p>,B2,3664711,21,H4689090,Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.,I,1,I5,,2278,,,,2021-06-12,1-I-MF
90,TRAVEL,<p>Algunas de las maneras mas populares de viajar son por avión^ auto^ bote y^ tren. Todas estas maneras son divertidas pero también tienen sus partes negativas. Por ejemplo:<br></p><p>Por avión se puede llegar a destinos lejos^ los destinos pueden estar al otro lado del mundo y un avión te ayudará llegar a ese lugar tan lejano. También puede ser un viaje divertido^ Lo negativo es que puede haber turbulencia y eso le puede causar miedo a los pasajeros.</p><p>Por auto se puede viajar a lugares en el mismo estado también se pueden hacer paros para ver alrededor y mirar la vista. Lo malo de viajar por auto es que puedes quedarte sin gasolina y tener un accidente.</p><p>Viajar en bote y en tren es un modo de viajar que no muchos toman puede ser una experencia nueva y divertida. Lo malo es que se tarda mas que un auto y un avión dependiendo que tan lejos es el destino. </p><p><br></p><p><br></p>,B2,3732742,53,Q4763657,For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel.,I,1,A,,2278,,,,2021-06-12,1-I-MF
0,ACTIVITIES,<p>En la Verano^ mi y mi amigos nadar en la piscina y juege voliebole. La Verano es muy caliente. Yo veo television y peliculas. Mi y mi amigos canta y baila en la caro. Yo visito mis abuleos y tios y tias en South Dakota y Minnesota. Es muy divertido. En Minnesota nosotros nadamos en la aqua. Yo estoy a la Camp ToKnowHim^ Kids' Camp^ y Elevate Camp. Es muy comodo y divertido. Yo veo mis hermanos^ Luke y Zeke. Luke es doce y Zeke es sies. </p>,A2,3741884,39,B4776699,Your penpal in Spain wants to know what students do during the summer where you are.Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible.,N,1,I1,,4141,,,,2021-06-12,N-MF
1,ACTIVITIES,<p>Hola! En el verano^ mis amigos y yo nadar para la mayoria de el verano. Yo me gusta bailar^ el ballet.  Me gusta montar en la bicicleta a la casa de mis amigos^ y leer con mis amigos.</p>,A2,3741894,11,X4776709,Your penpal in Spain wants to know what students do during the summer where you are.Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible.,N,1,I1,,4294,,,,2021-06-12,N-MF
30,TECHNOLOGY,<p>Mi y mis amigos a la escula tenemos computadoras y telephonos. Los computadoras son used for escula. Nosotros use our telefonos for comunication^ snapchat^ peliculas^ television^ y tiktok. </p>,A2,3741884,39,B4776699,Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible.,N,1,I1,,4141,,,,2021-06-12,N-MF
31,TECHNOLOGY,<p>Hola! Mis amigos y yo le gustamos los telefonos^ porque conectamos con los amigos y familia. Para tarea^ me gusta los computadores porque es mas grande y yo puedo veer el trabajo. Tambien^ me gusta la computadore porque puedo veer el televisiono^ y me gusta el televisiono para eso. Tambien me gusti los telefonos para veer los recitas para comido yo quiero prepara. En la escuela^ no uso los telefonos porque los maestras no le gusto ese. Uso mi computadore.</p>,A2,3741894,11,X4776709,Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible.,N,1,I1,,4294,,,,2021-06-12,N-MF
38,CITY_TOWN,<p>¡Hola! me llamo Jolly. me gusta dunkin donuts es muy delicioso.  me gusta parque es muy divertido y te puede gustar starbucks.<br></p>,A1,3731167,29,R4761893,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-MF,3928,,,,2021-06-12,N-MF
39,CITY_TOWN,<p>hola yo vivo en maryland ami me gusta ir al centro del annapolis ami me gusta cuando es de noche porque se mira todas la luses</p>,A1,3727275,32,A4758000,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-MF,2278,,,,2021-06-12,N-MF
40,CITY_TOWN,<p>Hola Señor espero que estés bien. Nosotras tenemos Carnavales^ Museos^ Acuario^ Plazas^ Arcadas todos los cuales están divertdo y delicioso algunos tienen historia^ algunos Arte y Animales. I esperanza le disfrutar.</p>,A1,3711699,46,K4742033,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N4,,4427,,,,2021-06-12,N-MF
41,CITY_TOWN,<p>Hola Guadalajara^ yo dire que revisare colegios como Harvard^ MIT or Yale. Adios Guadalajara.</p>,A2,3682451,35,X4708398,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,I2,,4427,,,,2021-06-12,N-MM
42,CITY_TOWN,,A2,3682378,0,Q4708324,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,Below N1,N-NE,4428,,,,2021-06-12,N-NE
50,FAMILY,<p>¡Hola! me llamo Jolly. Mi mama es felicia y mi papa es Ethan. mi casa es at simonds dr 1225. mi mama 34 anos y mi papa 35 anos. mi mama muy divertido y mi papa gusta descansar. ¡adios!<br></p>,A1,3731167,29,R4761893,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,3928,,,,2021-06-12,N-MF
51,FAMILY,<p>Hola nosotros vivimos en miami. yo me yamo miguel  mi mami se yama maria y mi papa se yama luis. yo tengo 2 hermanos uno se yama andoni y my hermana se yama meylin en el berano nosotros le gusta a playa y las piscinas todos los dia le despertamos a las 8-10 nosotros comemos  desayuno y despues le metemos en la piscina astalas 1 despues todos le vañamos y esa hora son las 2-3 despues vamos a almorzar 3-4 o las 5 despues vamos a la playa a estar ayi astalas 8 despues ordenamos cenar y todos se van a dormir a las 10 o las 11 los  findesemana vamos a un parque de atraccionesy. te miro aque para el berano </p>,A1,3727275,32,A4758000,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,2278,,,,2021-06-12,N-MF
52,FAMILY,<p>Hola^ mi nombre es Anise Lawson^ tengo doce años y vivo en Baltimore^ Maryland. El nombre de mi familia es Tanae es mi madre^ Jarome es mi padre^ el nombre de mis dos hermanos es Kye y Trent^ y el nombre de mis hermanas es Pryncess^ Andrea y Amya. Mis dos hermanas mayores tienen diecinueve años y Amy tiene tres^ mi hermano tiene veintiuno y Trento es cinco. Mis hermanos juegan videojuegos^ Mi hermana es pintora y practica deportes ya mi hermana pequeña le gusta jugar^ Y me gusta pintar^ escuchar música y cocinar.<br></p>,A1,3711699,46,K4742033,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N4,,4427,,,,2021-06-12,N-MF
53,FAMILY,<p>Hola Buenos Aires me llamo Tennessee y yo vivir en America. Mi papa y mama virvir en America pero los nadio en Trinidad. Mi papa es sentena y one. Mi mama es cincuenta y uno. mi papa la gusta ver baoncesto^ mi mama no la gusta ver la tele. Adios Buenos Aires</p><p><br></p>,A2,3682451,35,X4708398,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,I2,,4427,,,,2021-06-12,N-MF
54,FAMILY,,A2,3682378,0,Q4708324,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,Below N1,N-NE,4428,,,,2021-06-12,N-NE
73,ENTERTAINMENT,<p>Mi y mis amigos gustamos television y peliculas differente. Yo gusto Crimal Minds^ The Office^ Gilmore Girls^ Cobra Kai^ y A Series of Unfortunate Events. Las peliculas yo gusto son Harry Potter^ Karate Kid^ Mission Impossible^ Back to the Future^ Avengers^ y Knives Out. Yo gusto television y peliculas comodo y dramtica y fantasy. Mis amigos gusto Grey's Anatomy y Harry Potter y teleivsion comodo y dramatica. Mi padre gusto peliculas de si-fi. Mi hermano^ Luke^ veo Criminal Minds con mi. Zeke gusto Wild Kratts y Daniel Tiger's Neighborhood. <br></p>,A2,3741884,39,B4776699,Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible.,N,1,I1,,4141,,,,2021-06-12,N-MF
74,ENTERTAINMENT,<p>Hola! En mi telephono^ me gusta conectar a mis amigos con el media social. Tambien^ yo me gusto leer recitas para comida^ porque me encanta cocinar.</p>,A2,3741894,11,X4776709,Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible.,N,1,I1,,4294,,,,2021-06-12,N-MF
91,WEATHER,<p>¡hola! me llamo jolly. me gusta spring porque es muy divertido. me gusta futbal in spring porque muy divertido.<br></p>,A1,3731167,29,R4761893,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,N3,N-MM,3928,,,,2021-06-12,N-MF
92,WEATHER,<p>ami me gusta e berano  poque esta bien caliente y  puedemos estar en la playa con tu amigos y familia </p>,A1,3727275,32,A4758000,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,N3,N-MF,2278,,,,2021-06-12,N-MF
93,WEATHER,<p>Mi estación favorita es el verano me gusta escuchar música y montar mi bicicleta con amigos y nadar con mi familia y comer helado y ir de vacaciones en familias. Mi gusta porque es divertdo.</p>,A1,3711699,46,K4742033,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,N4,,4427,,,,2021-06-12,N-MF
94,WEATHER,<p>Mi tiempo favorito es el verano^ me gusta jugar al baoncesto y ir a la piscina</p>,A2,3682451,35,X4708398,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,I2,,4427,,,,2021-06-12,N-MF
95,WEATHER,,A2,3682378,0,Q4708324,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,Below N1,N-NE,4428,,,,2021-06-12,N-NE
