Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,DateOfExam
EDUCATION,"<p>Mi maestra deberia ser contratada en mexico por que tiene un caracter muy bueno.mi maestra tiene una manera muy interesante de enseñar pero puedo decir que es una manera creativa de aprender y comprender el trabajo y es muy facil de entender las clases y el trabajo.mi maestra es paciente y enseña con mucha paciensia y los niños prestan atension y si no comprendes lo explica de nuevo pero si no aprendes muy bien ella se sienta aparte de la clase contigo y te ayuda asta que entiendes.mi maestra siempre te puede ayudar en otras clases si no entiendes algo y te da tiempo en su clase para hacer sus tareas.<br></p><p>Una experiensia muy agradable con mi maestra que yo tengo es cuando me ayudo a terminar mis clases con buenos grados.otra experiensia fue cuando me ayudo con mis trabajos un dia antes de entregarlos.otra experiensia fue cuando fuimos a un pase escolar y ella se sento a comer conmigo y platicamos por todo el almuerzo.</p>",B1,3738777,27,Q4772116,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,A,A-MM,4435,,,,2021-06-08
EDUCATION,"<p>Lo que hace mi maestra vien fantastica es que ayuda a sus estudiantes haver su trabjor </p>",B1,3738773,36,N4772112,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,N4,A-NE,3768,,,,2021-06-08
EDUCATION,"<p>La maestra es muy amable ella siempre me ayudaba con mi trabajo/tareas cuando necesitaba la ayuda^ ella no se enojoba con mis colegas porque diario le daba una segunda chanca si hacen 1 error. Siempre hacia su trabajo ensenar  mis colegas.</p>",B1,3738793,32,L4772132,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I5,A-NE,4138,,,,2021-06-08
EDUCATION,"<p>Mi maestra favorita es importante para mi porque ella nunca se rindio en mi como otras maestras^ ella siempre intento entenderme en vez de regañarme^ ademas de eso simpre intentaba hacer la classe interesante y divertida para mi y los demas estudiantes^ entes de ella no me gustavan los maestros en genreal pero ella me enseño que ellos so que ellos so estaban haciendo su trabajo y que estaban intentado su mejor como nosotros. Una de mis favoritas experincias es cuando me hablo directamente en como ella podia ayudar y como yo podria ayudarme a mi mismo en el futuro.</p>",B1,3738789,46,E4772128,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I4,A-MM,3389,,,,2021-06-08
EDUCATION,"<p>Mi Maestra es el mejor porque cuando nesecitaba ayuda ella me ayudo y mi maestra sienpre me dice que yo estoy un niño que puede hacer bien todo el tiempo </p>",B1,3738785,21,E4772124,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I5,A-SE,4138,,,,2021-06-08
EDUCATION,"<p>  Mi maestra favorita es la señora Gonzales  eya me  ayuda en los tradajos  que tengo que aser  y  me recuerda que tengo que aser mi tradajo y eya  alluda a todos los estudiantes en su clase.</p>",B1,3738781,42,C4772120,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I3,A-NE,3282,,,,2021-06-08
EDUCATION,"<p>hola^ mi maestro debe tener este trabajo por que es muy bien para ensenar a los ninos y siempre los ayudan si necesitan ayuda.un buen momento que yo tuve conn mi maestro es cuando yo no entendia lo que estaba pasando en clase y el veni i me ayudo con todos mis tareas.</p>",B1,3738897,21,Q4772236,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I3,A-NE,3768,,,,2021-06-08
EDUCATION,"<p>Mi maestra es alguen muy amable porque ayuda todos los estudiantes y pueden enseñar o elxplicar cual quier cosas que quieres claramente. Mi maestra es importante para mi porque elle fue la persona que fue aqui cuando necesitaba ayuda o cuando yo queria hablar con alguen como un amigo. Un memoria que tengo es cuando yo estaba haciendo un problema que fue dificil ella ayudo y enseño que puedes hacer todo que tu queria si trabajas duro y un sueño pueden ser real.</p>",B1,3738865,44,Y4772204,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I4,A-SE,3768,,,,2021-06-08
EDUCATION,"<p>Mi maestra merese este trabajo porque es muy amable no solo a mi pero a todos mis colegas^ todos los niños en mi escuela decean a tener ella como su maestra. Cuando yo descubri que iva a estar en su clase yo estuba tan contenta estoy muy triste que este año va ser su ultimo año con nosotros. Pero no solo porque muchos niños dicen que ella es una buena maestra que la amo no era por una experiensia que tenia con ella. Empeso cuando fuimos a nuestro viaje con la clase la maestra nos dijo a escojer personas que quierimos a estar en nuestro grupo pero nadien quieria a mi estuva muy trieste que nadien me escojio. Pero luego la maestra dijo que ella y yo podemos a ser un grupo normalmente nadien quiere estar con la maestra pero en esta ocasion no era asi. Yo estuba contenta que podia a estar todo el dia con la maestra. Corimos^ jugamos^ nadamos^ y tomamos fotos juntas y eso es porque yo pienso que la maestra merese el trabajo.</p>",B1,3738857,52,H4772196,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I5,A-MM,3252,,,,2021-06-08
EDUCATION,"<p>Hola mi maestro es un gran maestro porque el siempre trata de ayudar a sus estudiantes^ en todo el ayuda en lo que sea </p><p>el trata la menera de explicar lo mejor que pueda a todos sus estudiantes el tambien^ es muy chistoso un momento que tengo </p><p>con el que es importante cuando me ayudo cuando yo entre a clases siempre fue bueno conmigo^  algo que me hace sentir orgulloso de el es que siempre ayuda a sus estudiantes.</p>",B1,3738853,19,N4772192,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I5,A-SE,4443,,,,2021-06-08
EDUCATION,"<p>Eya se Mucho... Eya tiene mucho Paciencia para el clase^ tiene Talentas(talants) Para Escuchar y Giduar(Guide) El Classe. Eya esta Importante Para yo porque eya Queres a Aprender con los estudiantes si no sabes algo^ que esta estudiando con los estudiantes^ y applicar esfuerso extra para ayudar a los estudiantes antes de escuela.<br></p><p>(i am actually Writing about my Teacher Ms. Gonzalez and i cant Express how i truely feel in Spanish...)</p>",B1,3738849,33,Z4772188,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I1,A-NE,3252,,,,2021-06-08
EDUCATION,"<p style=|text-align: left:|>Hola soy un estudiante de la maestra que estas mirando para el trabajo.<br></p><p style=|text-align: left:|>Ellá es un maestra muy buena cuando nescita aydua ellá te ayuda cuando esta explicando algo lo explica muy bien para todos de los estudiantes saben que van hacer. Ellá nunca te va a dicir algo málo si haces algo mál te va a ayudar hasta lo haces correcto.</p><p style=|text-align: left:|>Un memorilla que tengo sobre la maestra es cuando estaba haciendo el projecto ella me ayudo con que pongo en los slide y miro que cosas hice bien y me dijo todo que hice bien y me sentia bien con mi trabajo en el projecto. </p>",B1,3738837,39,T4772176,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I5,A-MM,3252,,,,2021-06-08
EDUCATION,"<p style=|text-align: left:|>       Yo gusto el maestro porque ello tienen una connección con sus estudiantes. Ello esta muy bien con hablando con sus estudiantes. Ello sabe los cosas que son interesados para los estudiantes^ y implementarlos en el trabajo que necesitas completar.  Los estudiantes disfrutar los classes de |Mr. R.| </p><p style=|text-align: left:|>       Un experiencia que tienen en el clase de Mr. R es cuando casi termine el año escolar^ y todo el clase fue hablando de cosas differentes^ y ello dice algunos estorias de su vida. Ello hacer un connección con mí cuando yo tener un tiempo dificíl en la Matemáticas^ y ello ayudó y no para desde yo sabe el material.</p>",B1,3738817,37,X4772156,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I4,A-SE,140,,,,2021-06-08
EDUCATION,"<p>Mi maestro es muy bueno en su trabajo puede enseñar algien a hacer todo. Mi maestro es muy importante en Mi vida porque me empuja a hacer mejor en escuela y en Mi vida y no solo lo hace para Mi lo hace para todo los estudiantes. Él me enseño a como hablar en español y como escribir en español^ no podia acer nada sin su ayuda. Recuerdo cuando me llevastes a las pelicuals y me compro dulces^ cuando terminamos la pelicula fuimos a |chucky cheese| y comimos pizza de dominos. Cuando comi fue a my casa y dormi.</p>",B1,3738821,42,C4772160,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I4,A-SE,4435,473,,,2021-06-08
EDUCATION,"<p>Mi maestra sera muy bien para el trabajo en Mexico porque siempre ah estado una persona como un role mode para  mi  y incluiendo mis colegas.Cuando alguien necesita ayuda ella revisa todo paso por paso hasta que la persona entiende.Ella tambien revisa como nos estamos sientendo o si nesecita ir mas lento o rapido.Una vez en clase yo recuerdo que nesecitaba ayuda pero no queria levantar mi mano para ayuda porque todos los otros niños entienderon lo que necesitamos haciendo entonces me llevo a otro salon pequeño y me dijo los instructiones. </p>",B1,3738813,39,A4772152,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I5,A-MM,4427,,,,2021-06-08
FAMILY,"<p>Hola mi amiga^</p><p>Aquí en los estados unidos^ nosotros hacemos muchisimas actividades diferentes. Depende en que te interesa a tú familia. En mi situacion^ a mi me gusta pasar tiempo con mi familia cundo voy a pescar. Yo aprendió como pescar cerca cundo yo tenía tres años. Mi abelo me enseñó como pescar^ y desde ese momento^ a mi me gusta ir en cualquier momento que nosotros tenemos tiempo. A mi me gusta ir a pescar^ pero algunos de mis hermanos no les gustan entonces nosotros hacemos otras cosas como un familia. Durante el verano^ nosotros vamos en vacaciones como una familia. Hay muchas destanciones en los estados unidos. Si quieres ir a la playa^ te puedes ir a florida^ y si quieres practicar senderismo^ te puedes ir a Colorodo en las montañas^ si quieres jugar en un lago o rio^ te puedes ir a el lago de Travis^ o el rio de guadalupe. Te puedes hacer mucho para divertirse con su familia^ pero los vacaciones de verano son mi opción favorito. El verano pasado^ yo fui hasta el lago de travis^ y nosotros pescamos^ nadamos^ y jugaremos en un parque entre la agua. Era muy divertido: yo sugiero que te vas con su familia a un lugar similar. A muchas diferentes maneres que te puedes pasar tiempo con su familia^ solamente tienes que escojer uno y divertirse.</p>",B2,3697929,38,B4725895,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I5,,4427,,,,2021-06-08
FAMILY,"<p>Hola amigo. ¿Como estas?.</p><p> Es tu amigo en Estados Unidos^ David Alkhal. En mi familia siempre dedicamos por lo menos uno o dos dÍas del mes para salir y pasar tiempo juntos. Aveces vamos al cine y veemos una pelicula^ aveces salimos a comer en un restaurante y aveces vamos a un atraccÍon turistica. Aqui en Estados Unidos hay demasiados cosas para hacer^ por eso me encanta vivir aqui. </p><p>Yo vivo en League City^ Texas. En esta cuidad podemos ir al centro commercial^ Baybrook Mall^ donde hay una gran variedad de tiendas y restaurantes. Tambien podemos ir al Kemah Boardwalk y montar en las montañas rusas. Otra cosa que me encanta hacer con mi familia es ir a los conciertos en Houston. En los conciertos veemos a diferentes cantantes y artistas en vivo. Es muy divertido^ aunque aveces hay demasiadas personas.</p><p>Unas actividades que puedes hacer con tu familia es ir al parque or piscina juntos. Es divertido y es bueno para la salud porque estas haciendo ejercicio. De esos dos prefiero ir a la piscina. Lo prefiero porque me encanta la natacÍon y es mejor aún cuando estas con tu familia. Tambien me gusta porque^ cuando hace calor^ es una buena forma de enfriarte.</p><p>Esos son las actividades que hago con mi familia aqui en Texas^ como puedes ver hay un gran variedad de actividades que puedes hacer aqui. Eso solo es que yo hago con mi familia^ pero hay mucho mas actividades familiares aqui. ¿Que haces con tu familia en España?</p>",B2,3697933,50,N4725899,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I5,,4566,,,,2021-06-08
FAMILY,"<p>Yo vivo en los Estados Unidos de America con mis tres hermanos^ mi mamá^ y mi papá. Mis primos y mis tios viven en México. Con mi familia directa las actividades que hacemos juntos es ir al parque^ salir a comer^ o jugar juegos de mesa. Eso es algo que hacemos casi cada semana que estamos juntos. Nosotros vamos a México una vez al mes para visitar a nuestra familia. Cuando vamos siempre tenemos fiestas^ comemos tacos juntos^ o jugamos el juego de Lotería. Disfruto mucho ver a mis primos durente el verano por que tengo mas tiempo para conectar y hablar con ellos. </p><p>En los Estados Unidos siempre veo que las familias salen a caminar juntos a un parque. Tambien van al centrol commercial juntos o van al cine a ver una pelicula de familia. Cuando salgo a cenar^ veo a familias comiendo y divertiendose. Muchas veces tambien veo a familias jugando deportes como el baloncesto^ volleyboll^ o tenis. Como yo vivo cerquas a la playa^ mi familia va a las playa a nadar cuando tenemos tiempo. </p>",B2,3697953,46,M4725919,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,A,,4298,,,,2021-06-08
FAMILY,"<p>Hola amigo^</p><p>     Para empezar^ voy a describir mi familia y las cosas que mi familia hacemos. Hay cinco personas en mi familia. Tenemos mi padre^ mi madre^ mis hermanas^ tengo dos hermanas^ y yo. Mis hermanas están menores que mi. Ellas tienen quince años^ y yo tengo dos años más. Para continuar^ a mi familia nos encantamos a caminar afuera de la casa. Nosotros vamos a la parque casi todos los días. También me gusta cocinar con mi familia. Ayer mis padres cocinaron el pollo. Fue muy sabroso. Además a mi familia nos gustamos viajar. Viajamos mucho. Mi lugar favorito es Escocia. Yo visité Escocia el año pasado. Yo visité Escocia con mis padres^ mis hermanas^ y mis abuelos. Este verano mi familia vamos a ir a Israel. Yo voy a estudiar en Israel y mis padres y mis hermanas van a visitar. Pero todos los familias son diferentes. </p><p>    Por ejemplo^ tengo una amiga^ Sari^ y a su familia les gustan hacer ejercicio mucho. Sari tiene un hermano mayor^ una hermana menor^ un padre^ y una madre. Cada día ellos caminan al lado de su vecino. Ellos pueden caminar ocho millas en un día. Ocho millas es muy lejos. También ellas corremos a veces. Por el otro mano^ a mi familia no le gusta nada correr. Mi familia nunca corremos juntos. También^ la familia de Sari les gustan viajar a México. Ellos viajan a México todos los años. Pero este año no visitaron México porque hay una virus. </p><p>     Espero que todo el información en este carta es bueno. ¿Y tengo una pregunta para ti^ que haces tu familia?<br></p><p><br></p><p>Adios^ </p><p>    Elena</p>",B2,3694207,63,X4721748,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I5,,4428,,,,2021-06-08
FAMILY,"<p>Mi familia donde esta en Estados Unidos. Muchos activitdades in Northbrook^ por ejemplo^ en el verano^ mis hermanos y yo hacemos la piscinca or la playa. Nosostros juego con la bol de la playa. Yo pasa timepo con mi familia para ver una peliculas de horror y mas. Nosostros les gusta pasar tiempo con la familia porque esta feliz.</p>",B2,3694257,35,W4721828,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I2,I-MF,4443,,,,2021-06-08
FAMILY,"<p>Estimada amiga^</p><p>Gracias por tu correo electrónico^ espero que tu estás bien. Me preguntaste comó vivimos mi familia y yo en los Estados Unidos^ así que voy a hablar de todos las cosas divertidas que hacemos. En los Estados Unidos^ muchas personas les importan los deportes^ especificamente el fútbol americano y el béisbol. Cada Domingo mi familia miran los partidos en e televisión y decansar.  En Nueva Inglanterra^ podemos experimentar todos los tipos de la clima: otoño^ inviernos^ primavera^ y verano. Entonces^ hay muchas actividades que mi familia pueden hacer como ir a la playa en el verano^ hacer ski en el invierno^ o admirar los arboles de colores diferentes en el otoño. </p><p>Para mi familia^ es un tradicion para ir de vacaciones a DisneyWold en Florida cada primavera. Juntos^ montamos las montanas rusas^ comemos comida rica^ nadamos en la piscina^ y pasamos un tiempo con las figuras de las peliculas como Mickey y Minnie Mouse. </p><p>Nos divertimos mucho en los Estados Unidos. ¿Y tú? ¿Cuales tipos de actividades hacen tu familia y tú? Sinceramente^</p><p>Susan </p>",B2,3518319,17,K4525574,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I5,,3400,,,,2021-06-08
FAMOUS PERSON,"<p>Selena Quintenilla era una buen cantante que todos amaban ella tiene unas cansiones tan bonitas pero ellla la mataron por un balaso y murio. Ella era famosa pero yo creo que se iso mas famoso por la muerte de ella^ ahora tiene una movie de ella y un show^ asta hay un museo para ella esta tan triste que murio porque ella era joven y todavia queria vivir y tener hijos pero no pudo porque la jefa de ella^ Yolanda^ la mato.</p><p>Selena solo tenie una sonrisa en la cara^ era tan bonita y amable con todos y poreso muchas personas la aman^ es tan triste porque no se sienta que murio porque las cansiones de ella todavia se escuchan todo los lados. Pero lo que aprendi por Selena es no dejar personas usarte por dinero porque van a tener consequesas aunque tu no haces nada malo.</p>",B1,3697957,47,N4725923,"Your Spanish class has a blog on which you and your classmates post about different topics. Your teacher has asked you to write a post about a famous person from the past that you admire or find interesting.Think of a famous person from the past. Write two well-developed and organized paragraphs in which you:	Describe the famous person. Who was the famous person^ and how did this person become famous?	Explain why you admire or find this person interesting. What can you learn from this famous person?",A,1,I5,A-MM,4427,,,,2021-06-08
SCHOOL,"<p>A mi escuela es acer mi clases comer lunch y hangout com amigos. puere also acer es  jugar afera con la gaga ball pit.        </p>",A1,3704398,27,Q4733540,"An exchange student from Honduras is coming to your school soon. He wants to know more about your school.Write an email to the exchange student. Tell him about the different kinds of activities you do during a typical school day with as much detail as possible.",N,1,N2,N-MM,3768,,,,2021-06-08
SCHOOL,"<p>Lost differentes tipos de actividades que yo ago en mi escuela Madison son Matematicas despues asemos lectura despues vomos afure para recreo despues de recreo vamos al caferearia para comer almuerzo y eso es los diferentes tipos de actividades que asemos en la escula Madison . </p>",A1,3704402,25,C4733544,"An exchange student from Honduras is coming to your school soon. He wants to know more about your school.Write an email to the exchange student. Tell him about the different kinds of activities you do during a typical school day with as much detail as possible.",N,1,N4,,3768,,,,2021-06-08
FAMILY,"<p>Queridos mi penpal^</p><p>¡Hola! En mi país^ tiempo con familia es muy importante. En el EEUU^ los deportes son muy populares^ y los deportes pueden traer las personas juntas^ luego son populares con familias. Americanas les encantan beísbol^ fútbol del americano^ basquetbol^ y más. También^ los americanos les gusta fútbol^ como en España. Familias en el EEUU juegan los deportes todo el tiempo. Padres mostran sus hijos los desportes cuando los hijos son joven porque los padres quieren que los hijos juegen muy bien. En Maryland^ donde vivo^ fútbol es muy^ muy popular. Mis amigos en el EEUU siempre quieren que yo juege fútbol con ellos^ pero no puedo jugar muy bien. (Solo juego los deportes como voleíbol y basquetbol.) Mis amigos y sus familias siempre están jugando sus deportes favoritas afuera sus hogares. La gente en el EEUU le gustan ambos jugar y ver los deportes en la televisión. A veces^ las familias compran boletos para ver partidos en realidad. Nos encantamos nuestros deportes en el EEUU.</p><p> Una otra actividad que es muy popular es ver programas y películas. Mi familia nos encanta ver películas. Siempre hacemos comida para la película juntos^ y reunimos en la sala de estar^ donde tenemos la televisión. Encendemos la televisión y buscamos por algo ver. Nos encantamos ver películas antiguas.  Me gustan muchas películas^ pero mi favorita es <i>Mamma Mia!</i>. Yo recuerdo el primero tiempo que veí <i>Mamma Mia!</i>. Era muy joven^ pero quise bailar con la musica de la banda de ABBA. Hoy^ la musica de ABBA es mi favorita aún. Películas pueden traer las personas juntas^ también^ porque muchas personas pueden ver y disfrutar una película. Cuando la película^ <i>Avengers: Infinity War</i> llegó^ yo recuerdo como todos estudiantes en mi escuela la han disfrutado. Mi familia y yo hemos salgado para verlo^ y la he disfrutado^ también. Muchas personas les encantan esa película aún^ y más que son similar. ¡Nos encantamos nuestras películas en el EEUU^ también!<br></p><p>Finalmente^ una cosa que es grande en el EEUU es comida. Si es una hamburguesa^ un taco^ una ensalada^ carne^ o algo más^ ¡americanos van a comerlo! Familias salgan para comer todo el tiempo^ o hacen la comida y disfrutan en casa. El desayuno^ almorzar^ y la cena son tiempos cuando hablamos y disfrutamos. En mi familia^ siempre cenamos juntos cada noche y hablamos sobre nuestros días. Por ejemplo^ anoche^ mi madre hizó sopa de pollo^ y era muy delicosa. Era llovando anoche^ y tenía frío^ luego era muy acogedor para comer la sopa caliente y hablar con mi famila despúes un día largo. Familias en EEUU disfrutan reunír para comida.</p><p>¿Cúal actividades son populares con familias en España?<br></p><p>Hasta pronto^<br></p><p>Tu amigo</p><p><br></p><p><br></p>",B2,3523214,53,S4530850,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,A,,4424,,,,2021-06-08
SCHOOL,"<p>Hola^ me llamo Lilah  ¿ como se llama?  Yo vivo en New Canaan Connecticut  mi escuela es saxe middle school. Mi actividad favorita es futbol y lacrosse ¿ y tu?En esquela me gusta es la classe de matimaticas. No me gusta es classe de musica. Primero es classe de engles. A la manaña es bueno.  Me amiga piper es no la clase de engles en a la manaña. ¡Adios!</p><p><br></p><p><br></p><p><br></p>",A1,3706312,38,N4735976,"An exchange student from Honduras is coming to your school soon. He wants to know more about your school.Write an email to the exchange student. Tell him about the different kinds of activities you do during a typical school day with as much detail as possible.",N,1,N3,N-MM,3768,,,,2021-06-08
FAMOUS PERSON,"<p>Una persona famosa que yo admiro mucho es Jane Goodall. Ella es una mujer que estudia a los monos y trabaja con ellos. Cuando ella estaba joven y tenia mas o menos 20 años^ ella trabajó con monos en Afríca para que podria estudiár los. Despues de trabajar con los monos^ ella empezo a trabajar a tratar cuidár a los monos y ayudar los. Muchos monos estan cerca de estar extintos. Sus habitates estan destruídos por humános y no tienen casa para vivir. Tambien estan matados por humános que los quieren matar por dinero. Jane Goodall trabaja a cuidar los monos y ayudar los. Ella es famosa porque ella puede comunicar con los monos y porque ella a ayudádo mucho a los monos. </p><p>Yo admiro a Jane Goodall mucho porque ella trabaja desde su compasión de los monos y animales. Ella trabaja mucho y hace todo lo que pueda para protectar a los monos. Esto admiro mucho porque ella no esta interesáda en dinero o positión. Ella nadamas quiere ayudar a los monos. Tambien admiro a Jane Goodall mucho porque ella no tenia muchas cosas para ayudar la cuando estaba tratando de hacer cosas para ayudar a los monos. Pero^ ella trabajo mucho y ahora ella es famosa y a ayudao a los monos mucho. </p>",B1,3697937,51,E4725903,"Your Spanish class has a blog on which you and your classmates post about different topics. Your teacher has asked you to write a post about a famous person from the past that you admire or find interesting.Think of a famous person from the past. Write two well-developed and organized paragraphs in which you:	Describe the famous person. Who was the famous person^ and how did this person become famous?	Explain why you admire or find this person interesting. What can you learn from this famous person?",A,1,A,A-MF,4174,,,,2021-06-08
FAMOUS PERSON,"<p>El persano de famuso en mi blog es JJ Watt porque quando un nino^ ace no comida y moneda a ti^ pero played football americano y tiene mucho moneda y es muy bein a football americano</p>",B1,3697949,16,R4725915,"Your Spanish class has a blog on which you and your classmates post about different topics. Your teacher has asked you to write a post about a famous person from the past that you admire or find interesting.Think of a famous person from the past. Write two well-developed and organized paragraphs in which you:	Describe the famous person. Who was the famous person^ and how did this person become famous?	Explain why you admire or find this person interesting. What can you learn from this famous person?",A,1,Below N4,A-NE,473,,,,2021-06-08
